label,group,latency_ms,pressure,tier,n_detections,vru_detected,switch_occurred,accuracy_proxy,frame_name,block
FIXED_SMALL,moderate,129.02630912140012,0.4107,SMALL,1,True,False,0.448,006201.png,0
FIXED_SMALL,moderate,20.280322059988976,0.5259,SMALL,3,True,False,0.448,007377.png,0
FIXED_SMALL,moderate,20.377182867377996,0.5259,SMALL,6,False,False,0.448,006587.png,0
FIXED_SMALL,moderate,20.755827194079757,0.5259,SMALL,2,False,False,0.448,006905.png,0
FIXED_SMALL,moderate,19.38086189329624,0.5083,SMALL,2,False,False,0.448,007244.png,0
FIXED_SMALL,moderate,19.91761289536953,0.5083,SMALL,5,False,False,0.448,007031.png,0
FIXED_SMALL,moderate,21.123975049704313,0.5083,SMALL,3,False,False,0.448,006369.png,0
FIXED_SMALL,moderate,19.360414007678628,0.4898,SMALL,2,False,False,0.448,006254.png,0
FIXED_SMALL,moderate,20.29577805660665,0.4898,SMALL,6,False,False,0.448,006781.png,0
FIXED_SMALL,moderate,21.19635697454214,0.4898,SMALL,3,False,False,0.448,006840.png,0
FIXED_SMALL,moderate,19.23945895396173,0.4868,SMALL,1,False,False,0.448,007416.png,0
FIXED_SMALL,moderate,22.331106010824442,0.4868,SMALL,17,True,False,0.448,007420.png,0
FIXED_SMALL,moderate,21.437532966956496,0.4868,SMALL,8,False,False,0.448,007182.png,0
FIXED_SMALL,moderate,19.125638995319605,0.4728,SMALL,1,False,False,0.448,007443.png,0
FIXED_SMALL,moderate,18.996298080310225,0.4728,SMALL,1,True,False,0.448,006164.png,0
FIXED_SMALL,moderate,20.04714496433735,0.4728,SMALL,6,False,False,0.448,007087.png,0
FIXED_SMALL,moderate,19.66837397776544,0.4972,SMALL,3,False,False,0.448,006681.png,0
FIXED_SMALL,moderate,19.661398138850927,0.4972,SMALL,4,False,False,0.448,006319.png,0
FIXED_SMALL,moderate,19.71720391884446,0.4972,SMALL,4,False,False,0.448,007392.png,0
FIXED_SMALL,moderate,17.765330150723457,0.5103,SMALL,0,False,False,0.448,006148.png,0
FIXED_SMALL,moderate,18.98804190568626,0.5103,SMALL,1,False,False,0.448,006447.png,0
FIXED_SMALL,moderate,19.68440506607294,0.5103,SMALL,4,True,False,0.448,006857.png,0
FIXED_SMALL,moderate,21.142438985407352,0.5103,SMALL,7,False,False,0.448,006127.png,0
FIXED_SMALL,moderate,19.5591920055449,0.4877,SMALL,4,False,False,0.448,006831.png,0
FIXED_SMALL,moderate,18.930220045149326,0.4877,SMALL,1,False,False,0.448,006461.png,0
FIXED_SMALL,moderate,20.451644901186228,0.4877,SMALL,4,False,False,0.448,007415.png,0
FIXED_SMALL,moderate,20.013769855722785,0.4842,SMALL,5,False,False,0.448,006154.png,0
FIXED_SMALL,moderate,19.893677905201912,0.4842,SMALL,5,False,False,0.448,007336.png,0
FIXED_SMALL,moderate,23.741974029690027,0.4842,SMALL,2,False,False,0.448,006621.png,0
FIXED_SMALL,moderate,21.70248585753143,0.5462,SMALL,9,True,False,0.448,006478.png,0
FIXED_SMALL,moderate,19.444188103079796,0.5462,SMALL,2,False,False,0.448,006352.png,0
