run_idx,device,backend,policy,load_profile,load_intensity,tier,latency_ms,wall_ms,pressure,cpu_pct,mem_pct,cpu_temp,n_detections,vru_detected,frame,simulated
71,jetson-orin,onnx,threshold,light,0.25,SMALL,127.893,129.827,0.4532,41.5,81.7,44.25,6,False,006052.png,False
72,jetson-orin,onnx,threshold,light,0.25,SMALL,127.502,129.094,0.4817,46.2,81.8,44.25,1,True,006053.png,False
73,jetson-orin,onnx,threshold,light,0.25,SMALL,127.18,129.133,0.5095,50.8,81.9,44.25,7,False,006054.png,False
74,jetson-orin,onnx,threshold,light,0.25,SMALL,127.936,129.973,0.5071,50.4,81.9,44.25,11,False,006055.png,False
75,jetson-orin,onnx,threshold,light,0.25,SMALL,128.17,129.85,0.5095,50.8,81.9,44.25,3,False,006056.png,False
76,jetson-orin,onnx,threshold,light,0.25,SMALL,127.095,128.778,0.5572,58.7,82.0,44.25,2,False,006057.png,False
77,jetson-orin,onnx,threshold,light,0.25,SMALL,127.824,129.594,0.5326,54.6,82.0,44.25,3,True,006058.png,False
78,jetson-orin,onnx,threshold,light,0.25,SMALL,126.765,128.525,0.4793,45.8,81.8,44.25,3,False,006059.png,False
79,jetson-orin,onnx,threshold,light,0.25,SMALL,127.451,129.211,0.4601,42.6,81.8,44.25,7,False,006060.png,False
80,jetson-orin,onnx,threshold,light,0.25,SMALL,126.695,128.091,0.4617,42.9,81.7,44.25,0,False,006061.png,False
81,jetson-orin,onnx,threshold,light,0.25,SMALL,126.678,128.39,0.4461,40.3,81.7,44.25,3,True,006062.png,False
82,jetson-orin,onnx,threshold,light,0.25,SMALL,127.626,129.618,0.4521,41.3,81.7,44.25,9,False,006063.png,False
83,jetson-orin,onnx,threshold,light,0.25,SMALL,126.872,128.897,0.5144,51.7,81.7,44.25,8,False,006064.png,False
84,jetson-orin,onnx,threshold,light,0.25,SMALL,126.729,128.754,0.482,46.3,81.7,44.25,2,True,006065.png,False
85,jetson-orin,onnx,threshold,light,0.25,SMALL,127.557,129.427,0.4695,44.2,81.7,44.25,8,False,006066.png,False
86,jetson-orin,onnx,threshold,light,0.25,SMALL,127.505,129.092,0.4605,42.7,81.7,44.25,1,False,006067.png,False
87,jetson-orin,onnx,threshold,light,0.25,SMALL,126.823,128.796,0.4521,41.3,81.7,44.25,7,True,006068.png,False
88,jetson-orin,onnx,threshold,light,0.25,SMALL,126.834,128.571,0.4592,42.5,81.7,44.25,4,False,006069.png,False
89,jetson-orin,onnx,threshold,light,0.25,SMALL,127.946,129.901,0.4491,40.8,81.7,44.25,6,True,006070.png,False
90,jetson-orin,onnx,threshold,light,0.25,SMALL,126.865,128.674,0.5216,52.9,81.7,44.25,4,True,006071.png,False
91,jetson-orin,onnx,threshold,light,0.25,SMALL,126.906,128.522,0.4688,44.1,81.7,44.25,2,False,006072.png,False
92,jetson-orin,onnx,threshold,light,0.25,SMALL,127.51,129.218,0.4562,42.0,81.7,44.25,4,False,006073.png,False
93,jetson-orin,onnx,threshold,light,0.25,SMALL,127.396,129.119,0.4592,42.5,81.7,44.25,3,False,006074.png,False
94,jetson-orin,onnx,threshold,light,0.25,SMALL,125.91,127.343,0.4491,40.8,81.7,44.25,0,False,006075.png,False
95,jetson-orin,onnx,threshold,light,0.25,SMALL,125.451,127.207,0.4157,35.5,81.1,44.25,3,True,006076.png,False
96,jetson-orin,onnx,threshold,light,0.25,SMALL,126.304,128.307,0.3941,31.9,81.1,44.25,8,False,006077.png,False
97,jetson-orin,onnx,threshold,light,0.25,SMALL,127.157,128.897,0.4025,33.3,81.1,44.25,5,False,006078.png,False
98,jetson-orin,onnx,threshold,light,0.25,SMALL,125.831,127.426,0.4127,35.0,81.1,44.25,1,False,006079.png,False
99,jetson-orin,onnx,threshold,light,0.25,SMALL,127.272,129.273,0.4025,33.3,81.1,44.25,5,False,006080.png,False
0,jetson-orin,onnx,threshold,moderate,0.5,SMALL,128.816,130.841,0.2729,11.7,81.1,44.25,5,False,005981.png,False
1,jetson-orin,onnx,threshold,moderate,0.5,SMALL,125.538,127.493,0.3102,17.9,81.1,44.25,8,False,005982.png,False
2,jetson-orin,onnx,threshold,moderate,0.5,SMALL,125.115,127.394,0.4097,34.5,81.1,44.25,11,False,005983.png,False
3,jetson-orin,onnx,threshold,moderate,0.5,SMALL,125.15,126.645,0.408,34.2,81.1,44.25,0,False,005984.png,False
4,jetson-orin,onnx,threshold,moderate,0.5,SMALL,125.396,127.066,0.4145,35.3,81.1,44.25,2,True,005985.png,False
5,jetson-orin,onnx,threshold,moderate,0.5,SMALL,125.092,127.07,0.4013,33.1,81.1,44.25,6,False,005986.png,False
6,jetson-orin,onnx,threshold,moderate,0.5,SMALL,128.012,130.112,0.4109,34.7,81.1,44.25,8,False,005987.png,False
7,jetson-orin,onnx,threshold,moderate,0.5,SMALL,125.541,127.757,0.476,45.5,81.2,44.25,8,True,005988.png,False
8,jetson-orin,onnx,threshold,moderate,0.5,SMALL,125.242,126.613,0.4316,38.1,81.2,44.25,0,False,005989.png,False
9,jetson-orin,onnx,threshold,moderate,0.5,SMALL,125.012,126.695,0.413,35.0,81.2,44.25,2,False,005990.png,False
10,jetson-orin,onnx,threshold,moderate,0.5,SMALL,125.115,126.772,0.413,35.0,81.2,44.25,1,False,005991.png,False
11,jetson-orin,onnx,threshold,moderate,0.5,SMALL,126.571,128.435,0.4064,33.9,81.2,44.25,4,False,005992.png,False
12,jetson-orin,onnx,threshold,moderate,0.5,SMALL,126.416,128.016,0.476,45.5,81.2,44.25,1,False,005993.png,False
13,jetson-orin,onnx,threshold,moderate,0.5,SMALL,130.041,131.912,0.4634,43.4,81.2,44.25,4,True,005994.png,False
