label,group,latency_ms,pressure,tier,n_detections,vru_detected,switch_occurred,accuracy_proxy,frame_name,block
FIXED_SMALL,moderate,3214.319499999874,0.436,SMALL,1,True,False,0.448,006201.png,0
FIXED_SMALL,moderate,80.50639999964915,0.6917,SMALL,3,True,False,0.448,007377.png,0
FIXED_SMALL,moderate,78.17559999966761,0.8283,SMALL,6,False,False,0.448,006587.png,0
FIXED_SMALL,moderate,83.59920000020793,0.82,SMALL,2,False,False,0.448,006905.png,0
FIXED_SMALL,moderate,83.10179999989487,0.82,SMALL,2,False,False,0.448,007244.png,0
FIXED_SMALL,moderate,73.39779999983875,0.8065,SMALL,5,False,False,0.448,007031.png,0
FIXED_SMALL,moderate,82.55639999970299,0.7188,SMALL,2,False,False,0.448,006369.png,0
FIXED_SMALL,moderate,86.31349999996019,0.6723,SMALL,3,False,False,0.448,006254.png,0
FIXED_SMALL,moderate,85.50689999992755,0.8203,SMALL,7,False,False,0.448,006781.png,0
FIXED_SMALL,moderate,86.57800000037241,0.8195,SMALL,3,False,False,0.448,006840.png,0
FIXED_SMALL,moderate,86.01879999969242,0.8135,SMALL,1,False,False,0.448,007416.png,0
FIXED_SMALL,moderate,87.69279999978608,0.833,SMALL,20,True,False,0.448,007420.png,0
FIXED_SMALL,moderate,86.97449999999662,0.8203,SMALL,7,False,False,0.448,007182.png,0
FIXED_SMALL,moderate,87.98920000026555,0.8038,SMALL,1,False,False,0.448,007443.png,0
FIXED_SMALL,moderate,91.97840000069846,0.8193,SMALL,1,True,False,0.448,006164.png,0
FIXED_SMALL,moderate,85.68509999986418,0.8065,SMALL,7,False,False,0.448,007087.png,0
FIXED_SMALL,moderate,84.03249999992113,0.7217,SMALL,3,False,False,0.448,006681.png,0
FIXED_SMALL,moderate,85.58400000038091,0.6535,SMALL,4,False,False,0.448,006319.png,0
FIXED_SMALL,moderate,72.18609999927139,0.8275,SMALL,7,False,False,0.448,007392.png,0
FIXED_SMALL,moderate,79.19630000014877,0.8065,SMALL,0,False,False,0.448,006148.png,0
FIXED_SMALL,moderate,87.67959999931918,0.8193,SMALL,1,False,False,0.448,006447.png,0
FIXED_SMALL,moderate,85.2415999997902,0.8285,SMALL,5,True,False,0.448,006857.png,0
FIXED_SMALL,moderate,85.72090000052413,0.8067,SMALL,8,False,False,0.448,006127.png,0
FIXED_SMALL,moderate,75.12430000042514,0.8067,SMALL,3,False,False,0.448,006831.png,0
FIXED_SMALL,moderate,87.06340000026103,0.8285,SMALL,2,False,False,0.448,006461.png,0
FIXED_SMALL,moderate,77.03740000033577,0.8067,SMALL,4,False,False,0.448,007415.png,0
FIXED_SMALL,moderate,82.29940000001079,0.7257,SMALL,5,False,False,0.448,006154.png,0
FIXED_SMALL,moderate,84.78620000005321,0.6565,SMALL,6,False,False,0.448,007336.png,0
FIXED_SMALL,moderate,76.68250000006083,0.8065,SMALL,2,False,False,0.448,006621.png,0
FIXED_SMALL,moderate,89.4629000003988,0.82,SMALL,9,True,False,0.448,006478.png,0
FIXED_SMALL,moderate,87.0905000001585,0.8313,SMALL,2,False,False,0.448,006352.png,0
FIXED_SMALL,moderate,83.21560000058525,0.802,SMALL,3,False,False,0.448,007230.png,0
FIXED_SMALL,moderate,75.28670000010607,0.8193,SMALL,0,False,False,0.448,007113.png,0
FIXED_SMALL,moderate,87.1210000004794,0.8132,SMALL,8,False,False,0.448,007162.png,0
FIXED_SMALL,moderate,86.11010000004171,0.8065,SMALL,3,True,False,0.448,007130.png,0
FIXED_SMALL,moderate,85.92919999955484,0.8283,SMALL,2,False,False,0.448,006651.png,0
FIXED_SMALL,moderate,72.02329999927315,0.8065,SMALL,1,False,False,0.448,006282.png,0
FIXED_SMALL,moderate,86.86599999964528,0.8065,SMALL,12,False,False,0.448,006034.png,0
FIXED_SMALL,moderate,87.95620000000781,0.7678,SMALL,10,True,False,0.448,006519.png,0
FIXED_SMALL,moderate,79.68559999972058,0.6568,SMALL,1,False,False,0.448,007441.png,0
FIXED_SMALL,moderate,70.27219999963563,0.713,SMALL,9,False,False,0.448,006438.png,0
FIXED_SMALL,moderate,79.71599999928003,0.8328,SMALL,3,False,False,0.448,007456.png,0
FIXED_SMALL,moderate,87.53080000042246,0.817,SMALL,9,False,False,0.448,006904.png,0
FIXED_SMALL,moderate,86.95279999938066,0.8073,SMALL,4,False,False,0.448,007445.png,0
FIXED_SMALL,moderate,87.75270000023738,0.82,SMALL,9,False,False,0.448,006746.png,0
FIXED_SMALL,moderate,87.00640000006388,0.7975,SMALL,13,False,False,0.448,007151.png,0
FIXED_SMALL,moderate,83.82590000019263,0.8448,SMALL,4,False,False,0.448,006946.png,0
FIXED_SMALL,moderate,85.13509999920643,0.7255,SMALL,3,True,False,0.448,006617.png,0
FIXED_SMALL,moderate,87.43630000026315,0.6725,SMALL,1,True,False,0.448,006434.png,0
FIXED_SMALL,moderate,71.85839999965538,0.7662,SMALL,3,False,False,0.448,007063.png,0
FIXED_SMALL,moderate,66.29400000019814,0.8,SMALL,3,False,False,0.448,006080.png,0
FIXED_SMALL,moderate,73.73520000055578,0.8443,SMALL,3,True,False,0.448,006280.png,0
FIXED_SMALL,moderate,85.84130000053847,0.8195,SMALL,5,False,False,0.448,006829.png,0
FIXED_SMALL,moderate,66.45300000036514,0.8135,SMALL,8,True,False,0.448,006122.png,0
FIXED_SMALL,moderate,81.27619999959279,0.833,SMALL,6,True,False,0.448,007161.png,0
FIXED_SMALL,moderate,87.8565000002709,0.833,SMALL,7,True,False,0.448,006363.png,0
FIXED_SMALL,moderate,87.06849999998667,0.8328,SMALL,4,False,False,0.448,007405.png,0
FIXED_SMALL,moderate,90.30600000005506,0.6565,SMALL,2,False,False,0.448,007158.png,0
FIXED_SMALL,moderate,88.48119999947812,0.622,SMALL,7,False,False,0.448,007200.png,0
FIXED_SMALL,moderate,86.07590000065102,0.8065,SMALL,1,False,False,0.448,006533.png,0
FIXED_SMALL,moderate,85.2802999997948,0.8132,SMALL,2,False,False,0.448,006484.png,0
FIXED_SMALL,moderate,111.34810000021389,0.8328,SMALL,6,False,False,0.448,006891.png,0
FIXED_SMALL,moderate,83.06660000016564,0.86,SMALL,1,False,False,0.448,006270.png,0
FIXED_SMALL,moderate,76.52090000010503,0.845,SMALL,3,False,False,0.448,006413.png,0
FIXED_SMALL,moderate,86.98420000018814,0.8293,SMALL,3,False,False,0.448,006874.png,0
FIXED_SMALL,moderate,65.98810000014055,0.8067,SMALL,8,False,False,0.448,006368.png,0
FIXED_SMALL,moderate,86.02440000049683,0.782,SMALL,3,False,False,0.448,007358.png,0
FIXED_SMALL,moderate,88.4622000003219,0.659,SMALL,7,True,False,0.448,006475.png,0
FIXED_SMALL,moderate,90.09700000024168,0.8283,SMALL,2,False,False,0.448,006417.png,0
