image,policy,policy_label,load_profile,tier,latency_ms,pressure,load_injector,load_worker_processes,backend,execution_providers,coreml_provider_options,vru_tp,vru_fp,vru_fn,obstacle_tp,obstacle_fp,obstacle_fn,frame_sha256
006899.png,threshold,Threshold,moderate,NANO,33.056,0.8208,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,1,760e6ecc1c1e3e7a067139ea3041396b722d2996ca46597fdf6bd59af605a2bd
006427.png,threshold,Threshold,moderate,NANO,28.733,0.8208,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},3,0,6,0,0,1,5f2512aad373bb6b65ac2d5a944d206a078d7a0821817a2857542d297353d1a0
007251.png,threshold,Threshold,moderate,NANO,18.66,0.85,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,a181af40557f8a564113a74c318888ad485ca60797ac85a3e196c903c2bedd5d
007071.png,threshold,Threshold,moderate,NANO,21.246,0.85,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,6,90864d821fd2d6dda962a9155dda2511408e083c0a4951ca8b27ddf6683ff662
006728.png,threshold,Threshold,moderate,NANO,19.587,0.8492,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,4,4,4,2,e3217c55102462907cd806f6064ed7bcf02cecbf1239a5387dfe69bebdc6037c
006858.png,threshold,Threshold,moderate,NANO,18.638,0.8492,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,3,2,c4820b02264f9d9bd9a244e92e92ca7814427e66d3c55d6f38f47e300d482796
006906.png,threshold,Threshold,moderate,NANO,16.861,0.8492,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,3,20b0523dfaca6eda2b8bc893458276082c8030a56208b875715c9faa4d82cf65
006231.png,threshold,Threshold,moderate,NANO,21.22,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,5,0,0,99eacaeaf531976af7cbfe501eb2a00405fe5ce6dacc5c274dd038f0c5b4f43b
007384.png,threshold,Threshold,moderate,NANO,20.807,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,2,0,a5a2153c1187601034fbef500707e12de61111d9eb164901ae8044e27d461e82
007178.png,threshold,Threshold,moderate,NANO,20.003,0.8267,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,3,2,4,0c3de556489b0ef4cb9a9b91961d88572b926fd710dc524b54d0ff5ec12212c1
007077.png,threshold,Threshold,moderate,NANO,17.897,0.8267,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,1,0,0,f3e44c93efdc4f4ac8dade80686796974f21e294ad7595351c4f1cbe1117c048
007316.png,threshold,Threshold,moderate,NANO,19.529,0.8267,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,2,4,bf64737aeb618697355d492a398cea969512a90a17fbaff5e2e0ca1a7b8d3567
007353.png,threshold,Threshold,moderate,NANO,19.292,0.7198,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,5,900b0cc6b2c0c3da8bf6eec1a99d942c407f512ffb6b14c36a0a3effe855e7b9
006633.png,threshold,Threshold,moderate,NANO,14.321,0.7198,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,4,8311f061db4b7f92bac5bc87306c980477c0a920bc062c0d7c9ca62a7ee61372
006180.png,threshold,Threshold,moderate,SMALL,108.554,0.7198,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,10,3,5,afd58f483cf10dc5f7fb429ff89b2d09a90457ceaa68ae78eaec17741948f8c2
007023.png,threshold,Threshold,moderate,SMALL,85.76,0.8645,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,bcf08bf5592bd5d9ac7e72ba67b545ac9bde67c833b1bcd27fb4183f0c408872
006774.png,threshold,Threshold,moderate,SMALL,77.12,0.8158,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,1,151f12a3b7864fc30a8793b9a264cb59c58634d238a2e8ba80f3a760771fa28b
006689.png,threshold,Threshold,moderate,NANO,34.33,0.824,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,4,5,373a2d9e4132b7f6343fd409447faa0f4994572fae09cc2fbf3f07f7bd3f0dce
007280.png,threshold,Threshold,moderate,NANO,26.208,0.824,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,8,3,0,0,3,d2b606d8fc0aa49bc2c51b246889e8149c8c77b4aed453838ef32ce80055ac77
006136.png,threshold,Threshold,moderate,NANO,21.017,0.8502,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,3,dc80b858e530c79572c412246295900e974fbe3c8f0cd956fcd292324d61c7e7
006268.png,threshold,Threshold,moderate,NANO,20.242,0.8502,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},5,2,2,0,0,0,d770cfc6b182206243a277c1dcddbaf8c0b7142d99e55764918bf5ba6ccdcf25
006418.png,threshold,Threshold,moderate,NANO,20.48,0.836,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,3,c5bfc00e857ecb953ea51561f64975ecd819bee5cedf6afa0ea07e7426c9d407
006771.png,threshold,Threshold,moderate,NANO,20.202,0.836,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,2,0,0,2,60ced4e50d7338e07c68bd260788189eb5a6b630195c23c9f5cc21b52217436b
006612.png,threshold,Threshold,moderate,NANO,15.135,0.836,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,2,3,2,4,a0c36e4d775b209efa6bb18eab8602da5556b1c10bafa44b59e7617eee15ac11
007095.png,threshold,Threshold,moderate,NANO,17.525,0.818,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,2,0,0880b7092b7cfe8396b10a4b84084da6fa3bea08d263cd5d5c4a8c9a96ede0cf
006290.png,threshold,Threshold,moderate,NANO,20.816,0.818,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,4,e55b3a45552509bc62e0bb5049032cd242f875f08929e02002b6501fb4560584
007367.png,threshold,Threshold,moderate,NANO,20.263,0.818,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,89df893824057347cece4ef9b0e5b72364a823e99d1291ac8ce62076b0353ebf
007299.png,threshold,Threshold,moderate,NANO,23.692,0.8248,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,1,1,8400d10327f6d08104db6631827d25dc56681a0dcc5bc80210c040e8ce783b16
006201.png,predictive,EWMA-smoothed,moderate,SMALL,82.283,0.7325,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,e5ac3345d0f7e75072d6bb230badf301f7e163066ad734ef66f3e3a810d1eff3
007377.png,predictive,EWMA-smoothed,moderate,SMALL,59.483,0.489,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,1,1,0,2,cea7c108f356eb292c1ea0c9c95a6f6c9872e3d59752c5cc18489df7095afb51
006587.png,predictive,EWMA-smoothed,moderate,SMALL,93.027,0.6767,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,1,2,e03f0b957169b69443169c2d06d9940b45cc6a8e7a21122b0a4ab8f84391731e
006905.png,predictive,EWMA-smoothed,moderate,SMALL,97.775,0.7592,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,0,c5b07198e34937f9d6a96a96dc15eee3713b977e20f818afc01921f68de14a82
007244.png,predictive,EWMA-smoothed,moderate,SMALL,95.268,0.7937,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,6badbe31f7aefbb8794399fb85e9cbdfea11bb66f388ea4f2abd6ff86f2c686a
007031.png,predictive,EWMA-smoothed,moderate,SMALL,85.332,0.8177,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,0,4,c3516b23561229f611bb5c7edf7a76064656346c8a8b1eed311534fe610e0b56
006369.png,predictive,EWMA-smoothed,moderate,NANO,104.553,0.7975,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,1,1,3,9620d192ff6a8283ab60a8d9d238f5bb753dd38f923678bef984d739ff3f91f0
006254.png,predictive,EWMA-smoothed,moderate,NANO,23.587,0.8507,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,5,c3d39d9d7e83f8ce7a8c64cbb90edd91615d9fa91b252d964b6fe19baa1d9a5f
006781.png,predictive,EWMA-smoothed,moderate,NANO,27.097,0.8642,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,2,3,fdb6e131042d2e4d738e828910b41dafc7687aaf9fcba371d6113cef6936d154
006840.png,predictive,EWMA-smoothed,moderate,NANO,21.006,0.8642,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,2,51f93f375e1cf6ff0c3149776a4e473a5629812db4649edb7784723352843f4d
007416.png,predictive,EWMA-smoothed,moderate,NANO,21.902,0.8642,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,1,0,0,b9e64205e08c82f29fdc52d79c01fe9ee6e574215eb7d754fa9f88bb48c3fd04
007420.png,predictive,EWMA-smoothed,moderate,NANO,21.74,0.7173,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,7,10,0,0,1,532e8f10c7e76fecef972928806e6e1992cc435dbea5579fdf46b121d50cbabd
007182.png,predictive,EWMA-smoothed,moderate,NANO,23.14,0.7173,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,3,5,2,3,a2b9fbb0a27fd24216922d0210658eecce2faa1718651463fb0f1cf7d131f537
007443.png,predictive,EWMA-smoothed,moderate,NANO,24.441,0.7578,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,0baa6e2027d2b37bab6b5aa122b3bcbd9960b39b976c86a45031e096e6dd8a5c
006164.png,predictive,EWMA-smoothed,moderate,NANO,21.719,0.7578,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,27b40d22619cc225739c3def101c608293f66a6965a0620fff686b60e37238a0
007087.png,predictive,EWMA-smoothed,moderate,NANO,21.12,0.7578,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,0,5,c74ab8d4622a25736c07084b4b0f48c8c47f6c965843a566d01383ccd9984c21
006681.png,predictive,EWMA-smoothed,moderate,NANO,20.937,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,a92c0ec6de6b70f33c4367745976b91f1149deff7ee29d61c9db9e248361b615
006319.png,predictive,EWMA-smoothed,moderate,NANO,19.918,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,1,23fcf1aa27e90ecdb59c5384dd06db901ea93a430299e92ec70173e6ba6473a2
007392.png,predictive,EWMA-smoothed,moderate,NANO,21.313,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,3,6,732e6efc7ee28c0c50fc9db1d904252484e995da7b65b217e80e8a4d82d2ab95
006148.png,predictive,EWMA-smoothed,moderate,NANO,20.326,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,3,0,0,2,37d492dfb540a9ab21d0c34679a913c46adda29dc811b59f14a7e859e3c62eca
006447.png,predictive,EWMA-smoothed,moderate,NANO,20.614,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,5,97ef08f7d0ef29684f261ad44ae7d575843db85024d874a850b1085c1af053a8
006857.png,predictive,EWMA-smoothed,moderate,NANO,20.741,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,0,1,0,4,681785848f43776140dadaae4a56c0c44590905b3f37138a9c375409ef0bc148
006127.png,predictive,EWMA-smoothed,moderate,NANO,45.521,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,2,9,4e121594fd2441d553cfc0aa0b70e7773b4432c3b3788789428c91b5aa959b58
006831.png,predictive,EWMA-smoothed,moderate,NANO,20.101,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,6,ae3ee221b64ae1a71c3826830a99a88fcc2f314add7a3410903ed876fb51fa2c
006461.png,predictive,EWMA-smoothed,moderate,NANO,20.343,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,4,af24417508d6ea0c01629139730d5ffd9c38b56120fda78d0409cbbd809e2a34
007415.png,predictive,EWMA-smoothed,moderate,NANO,20.228,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,bd8f35128a89d82e17c465cfe983550a90b03692a37b970fe3a3266a167988bf
006154.png,predictive,EWMA-smoothed,moderate,NANO,25.221,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,1,4,eb2be7177b9502a683d5413eba52492c7150eaf0ddbd9b96bfe892328bcc53f0
007336.png,predictive,EWMA-smoothed,moderate,NANO,18.823,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,0ad1d4954204af94c6b29ea5c3992ff4b94f73657d5abe22840afbd678c22a67
006621.png,predictive,EWMA-smoothed,moderate,NANO,35.027,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,3,aea0e218526ec7a387659303ce61f8fb897032b6e82b8b9b3d9bb562bbc6884f
006478.png,predictive,EWMA-smoothed,moderate,NANO,34.128,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,1,3,1,0,1,1147c4e83f1fa12ad0db1b2db3e9077bae8505b1cdd77bb5df749faa622c7643
006352.png,predictive,EWMA-smoothed,moderate,NANO,32.612,0.8247,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,1,2,0,46e79e40936cf2a7f91a7e8da6f434bcc6f495005693e04b0a0dee2ebf61b1a5
007230.png,predictive,EWMA-smoothed,moderate,NANO,20.485,0.8247,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,2,2,279153692c506d3eee390b380fd67dacea31b862867639736f6af5c43c704624
007113.png,predictive,EWMA-smoothed,moderate,NANO,31.904,0.7558,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,34850708357c1148d0d85b3d599a32230d72fecbba09f638311ab16d5f097508
007162.png,predictive,EWMA-smoothed,moderate,NANO,20.82,0.7558,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,7,a4f19ce996240f5fd091d3049f4a41fd6d2b319413b0a174b3b5949fd352f956
007130.png,predictive,EWMA-smoothed,moderate,NANO,21.027,0.7305,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,1,0,2,2d6baa3971c34734c61aad66b2592c31d5b14a59dac3127f11e959b97820c1a6
006651.png,predictive,EWMA-smoothed,moderate,SMALL,107.005,0.7305,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,1,0,2,8e70c49cc8d58c69ca3b2cafc776e5e15d3aceefb767a0c46b7d63abdb7cd76b
006282.png,predictive,EWMA-smoothed,moderate,NANO,31.027,0.8332,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,3,f8c113c069316ec32ae50b1e10dcaedd698ff96e0250f71bdb8f2cb529dba298
006034.png,predictive,EWMA-smoothed,moderate,NANO,37.067,0.8332,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,9,4,6,6dfe9b1185cc1e8ffb42d8dcff21a2b20c1c932c80b48400c062ff733153c65c
006519.png,predictive,EWMA-smoothed,moderate,NANO,23.096,0.8648,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,3,4,1,4,1930fb8b512b0893b08f5dca5848759b89193be3f9734e05df455a1ee2893d97
007441.png,predictive,EWMA-smoothed,moderate,NANO,19.48,0.8648,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,0,1287f5f32c0153a683655278247c4d6d928c860890974e518cc6088800a23e33
006438.png,predictive,EWMA-smoothed,moderate,NANO,22.06,0.8648,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,2,4,e49a6ab394c1951f3b870d59c5aca834bddcff6be435a0bea0dd6838bf092139
007456.png,predictive,EWMA-smoothed,moderate,NANO,20.136,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,5,ae5f53e0dd3dc3d082e334fb58ff6ae72c45505c9c78dfcd26a21a4ad97d9538
006904.png,predictive,EWMA-smoothed,moderate,NANO,20.373,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,4,1,6,fafb67fe64e7d64120fe1f0ef150bade6efebc165f6f3f9981da944e253b4295
007445.png,predictive,EWMA-smoothed,moderate,NANO,23.055,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,1,3,f94a5719804aafb2ca9b22b89406080eac55a7bf504efd6a317cc697cd87b617
006746.png,predictive,EWMA-smoothed,moderate,NANO,22.192,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,5,3,50422ff583cbdf11bd0f8dd3f3c818cdeff22d5dce1db6e88f273642074fefc4
007151.png,predictive,EWMA-smoothed,moderate,NANO,21.477,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,6,1,5,f806e78b52f066c72d8317db20cef8800e10ee9e3f049cda34bf09011b22ee1c
006946.png,predictive,EWMA-smoothed,moderate,NANO,18.733,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,2,1,0568f4563e9417311a3bae3b73774712b26b2da5b388318a0bdcc3b6e4682ff8
006617.png,predictive,EWMA-smoothed,moderate,NANO,18.989,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,1,0,0,4,e7f8541353bfb764bbf8a711a8404e755de2e27053e377ad3f7539dfe4e8c87f
006434.png,predictive,EWMA-smoothed,moderate,NANO,22.494,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,6d197b35cc248df65a7d61c31e36665fa3a208626478431dc148cfb0146e5b54
007063.png,predictive,EWMA-smoothed,moderate,NANO,21.988,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,2,bd9a68a5516d7a5cfb14d1a0fb7042d9a3fd4a5fa6e58ab58a35df7cc50570bc
006080.png,predictive,EWMA-smoothed,moderate,NANO,22.186,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,4,bbff128569abc67f95641c1cddbd91f3af41f5fc8976bfd9909eacd0e7e5928d
006280.png,predictive,EWMA-smoothed,moderate,NANO,22.727,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,0,0,2,2d64a9cd133685ce3dc1039a531392d5a80f6240bd0172efb4dd33e4b1fd9995
006829.png,predictive,EWMA-smoothed,moderate,NANO,24.258,0.865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,2,1,b20fe79e1b5e429d62071c3ae8929017d455f33bdf056a60191e2b62ae7d326d
006122.png,predictive,EWMA-smoothed,moderate,NANO,21.299,0.8635,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},2,0,4,0,0,0,c5f98949544dc25f45efd9d013dfb186b2c16f507ad980b2e7dcd4dc047a42f7
007161.png,predictive,EWMA-smoothed,moderate,NANO,19.123,0.8635,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,4,1,0,0,8d0c96e1c4053243dd00961197ef852e414338229c00b7381b5533bcb502da70
006363.png,predictive,EWMA-smoothed,moderate,NANO,15.13,0.8635,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,2,4,ee9cc8a018651f254266e233393501789379529216b8c3a8321c729543f1852b
007405.png,predictive,EWMA-smoothed,moderate,NANO,20.052,0.8103,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,422ddd9bc3c38fd91a6cd77d79cc77f50b5e7f1807fac916f8cf651f0712f7a2
007158.png,predictive,EWMA-smoothed,moderate,NANO,18.766,0.8103,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,6e18186897bb1fdd3989e7b9545ffd1ac8cce2bb2aa9bc5390053ce806f094fb
007200.png,predictive,EWMA-smoothed,moderate,NANO,16.932,0.8103,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,7,5,3,751257846d151f944fa6bf5381f804f790522d1c74df698489fd7c099d44cfe0
006533.png,predictive,EWMA-smoothed,moderate,NANO,19.532,0.7075,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,56e7788582445d850dc537f71edc97799763e88b2f6ea33aa832305ac1e89c00
006484.png,predictive,EWMA-smoothed,moderate,SMALL,106.327,0.7075,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,1,0,1,fdacb85e4a21d05970eadc8e2400b5f1e9c02509788cd6e5f205eed2d33a8017
006891.png,predictive,EWMA-smoothed,moderate,SMALL,80.358,0.7415,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,3,0,2e78b17a4314a12e2fc36668a391b5d7078c891da7b5695dd67904fe16ffb0f9
006270.png,predictive,EWMA-smoothed,moderate,NANO,41.706,0.8502,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,1,46d001922097073f77f8b439f36802b17659a40ca861ce6043516691ecb38266
006413.png,predictive,EWMA-smoothed,moderate,NANO,35.008,0.822,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,1,39259cff1e15bf28c191eb7b00c84fb0c2794910edd8b5c147645ca2033319e2
006874.png,predictive,EWMA-smoothed,moderate,NANO,20.019,0.8632,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,2a3f7f0aa4c729617b3ea53afbe85800ae71fed6cd4d19d4776d8067ef3a7397
006368.png,predictive,EWMA-smoothed,moderate,NANO,20.611,0.8632,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,2,4,491bdec88bc3472b311a82ed846d85d6787e11a7f089172d22afecaa6764bcd8
007358.png,predictive,EWMA-smoothed,moderate,NANO,20.395,0.8632,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,8bad7ce4eb5d879495e3412d12ad3ba9ad1ca81c92633b638b2b9935918c4cbf
006475.png,predictive,EWMA-smoothed,moderate,NANO,19.948,0.8227,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},3,2,8,0,0,1,53b94068762e3875a189249041e6c1fbb4ec474db143f19dcffc34b183cb0946
006417.png,predictive,EWMA-smoothed,moderate,NANO,20.314,0.8227,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,5,1a98424c6e1d2e030a5a3d09bc5475b94af6288f5a2393a6dc8526750af89a87
006778.png,predictive,EWMA-smoothed,moderate,NANO,20.132,0.8227,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,3,1,1,b38b676d5725223a5e5d8471062b7b9921d3da9dedf525474fd651938636bf93
007082.png,predictive,EWMA-smoothed,moderate,NANO,14.086,0.802,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,94126cf81b77555edd0b45f3e107ce8c4b89beaa13ef6f4933b8d6473cc0958b
006712.png,predictive,EWMA-smoothed,moderate,NANO,22.803,0.802,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,4,6a57dde4b4811ed526aad0bddeb087bbb9f26743c83a33977633c99adc3dffdc
006213.png,predictive,EWMA-smoothed,moderate,NANO,18.733,0.832,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,2,0,0,13,36de8f18771b6d26c1757e4b38264a6fb381921fa368b7cbd6ed1d5067f1022f
006675.png,predictive,EWMA-smoothed,moderate,NANO,20.305,0.832,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,8c6ab0fa3385ab25688a57a5887d8683f63514f781fc8dce643ed357c3d8c25d
007411.png,predictive,EWMA-smoothed,moderate,NANO,20.631,0.832,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,2,0,468ad5c920972175810184f602a3b9d4ccbf6c92a526dc6bb0a0e34216620e4a
006249.png,predictive,EWMA-smoothed,moderate,NANO,19.297,0.823,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,4,1778f51a5b8fef5d2d9e34295dd8639c87032b1f13e750d20c909d759217d4ef
006221.png,predictive,EWMA-smoothed,moderate,NANO,20.832,0.823,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,4,2,1,1,ced10c1bb945cc7a176eeb0be0ab3dacd62c24129a5d8388bb249d888fc02cf8
006386.png,predictive,EWMA-smoothed,moderate,NANO,13.742,0.823,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,5,e3835a110772bd272b18d6598cd48472497d1032a7eb4da705e77a704f29e315
006566.png,predictive,EWMA-smoothed,moderate,NANO,20.583,0.7697,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,e876051807d68bd900e3065330ffda3e4c2ec6849b463c8b230a9ad76c5ec8ba
006500.png,predictive,EWMA-smoothed,moderate,NANO,19.68,0.7697,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,1,1,3,0252ebb23b9d44f2ce287edc33bbefbd6b8c6339a802ec2fc0d72f615146085a
007229.png,predictive,EWMA-smoothed,moderate,SMALL,102.87,0.6955,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,1,0,2,ed3170bd849805d805f48693b2ea792331b7d607664cfadded8813be1c3c2c5d
007099.png,predictive,EWMA-smoothed,moderate,NANO,28.307,0.8635,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,6,2,8,7de3e8cc588a545809c9368c2ec09558060a6afd848bc00b3016eb74e3f8c5a6
006800.png,predictive,EWMA-smoothed,moderate,NANO,35.444,0.8635,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},2,2,1,1,0,1,4c6ff2249729c33268260f4a17108cf27bec78e261f3ade2b9455be9d7176bc7
007005.png,predictive,EWMA-smoothed,moderate,NANO,22.722,0.8635,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,1,4,aeae800a16c9a366c4617cdb90c91bbcc53e698e9eb42992ca5ecf73c24c2136
006322.png,predictive,EWMA-smoothed,moderate,NANO,20.486,0.8635,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,5,6,67af157118b32dc219b3c3bedbd857b4c52e9eb58ebe36d9367f390ae76e3a5b
006520.png,predictive,EWMA-smoothed,moderate,NANO,22.516,0.8635,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,6,0,2,6867828c754dfdf4e38c12791a5cd85e8089b8fde8b5547fee4c9c8e8fc6db5d
006094.png,predictive,EWMA-smoothed,moderate,NANO,20.517,0.8365,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,2,1,0,0,27c55ee304685a900b0a1a24fe80d3389fe6c35fd0f2e99bf201308622719981
006643.png,predictive,EWMA-smoothed,moderate,NANO,20.707,0.8365,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,f56ba4e70b12bd2ee2416b3dc5ec88c2db790b72dde7c7529d9ac927e1c858d3
007410.png,predictive,EWMA-smoothed,moderate,NANO,19.445,0.8075,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,1,3,1,0,1,70787990bb031b85153885ecdf93de122ae220f6e03f4d93b0a8032e08f671f3
