image,tier,backend,simulated,tp,fp,fn,vru_in_gt,vru_in_pred,n_preds,n_gt
006070.png,NANO,onnx_cuda,False,3,7,4,True,True,10,11
006071.png,NANO,onnx_cuda,False,2,2,2,True,True,4,6
006072.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006073.png,NANO,onnx_cuda,False,0,0,0,False,False,17,9
006074.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006075.png,NANO,onnx_cuda,False,0,0,3,True,False,0,5
006076.png,NANO,onnx_cuda,False,1,1,0,True,True,2,2
006077.png,NANO,onnx_cuda,False,0,0,0,False,False,24,12
006078.png,NANO,onnx_cuda,False,0,0,0,False,False,29,14
006079.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006080.png,NANO,onnx_cuda,False,0,0,0,False,False,5,5
006081.png,NANO,onnx_cuda,False,0,0,0,False,False,16,7
006082.png,NANO,onnx_cuda,False,0,0,4,True,False,45,11
006083.png,NANO,onnx_cuda,False,2,4,2,True,True,6,6
006084.png,NANO,onnx_cuda,False,0,0,0,False,False,16,15
006085.png,NANO,onnx_cuda,False,0,0,0,False,False,20,2
006086.png,NANO,onnx_cuda,False,0,0,0,False,False,14,2
006087.png,NANO,onnx_cuda,False,0,0,3,True,False,0,6
006088.png,NANO,onnx_cuda,False,3,28,4,True,True,31,10
006089.png,NANO,onnx_cuda,False,1,9,0,True,True,10,1
006090.png,NANO,onnx_cuda,False,0,0,0,False,False,22,9
006091.png,NANO,onnx_cuda,False,0,0,0,False,False,0,3
006092.png,NANO,onnx_cuda,False,0,0,1,True,False,0,8
006093.png,NANO,onnx_cuda,False,1,3,0,True,True,4,5
006094.png,NANO,onnx_cuda,False,0,0,2,True,False,0,3
006095.png,NANO,onnx_cuda,False,0,0,1,True,False,10,5
006096.png,NANO,onnx_cuda,False,0,0,0,False,False,0,4
006097.png,NANO,onnx_cuda,False,0,0,0,False,False,24,10
006098.png,NANO,onnx_cuda,False,0,0,0,False,False,1,6
006099.png,NANO,onnx_cuda,False,0,0,0,False,False,0,3
006100.png,NANO,onnx_cuda,False,0,0,1,True,False,0,5
006101.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006102.png,NANO,onnx_cuda,False,1,4,0,True,True,15,6
006103.png,NANO,onnx_cuda,False,0,0,0,False,False,3,7
006104.png,NANO,onnx_cuda,False,0,0,0,False,False,0,1
006105.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006106.png,NANO,onnx_cuda,False,0,0,0,False,False,22,10
006107.png,NANO,onnx_cuda,False,0,0,0,False,False,4,2
006108.png,NANO,onnx_cuda,False,0,0,0,False,False,8,8
006109.png,NANO,onnx_cuda,False,0,0,1,True,False,0,9
006110.png,NANO,onnx_cuda,False,0,0,0,False,False,37,10
006111.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006112.png,NANO,onnx_cuda,False,0,0,0,False,False,0,7
006113.png,NANO,onnx_cuda,False,0,0,0,False,False,20,9
006114.png,NANO,onnx_cuda,False,0,0,0,False,False,8,7
006115.png,NANO,onnx_cuda,False,0,0,0,False,False,12,4
006116.png,NANO,onnx_cuda,False,0,0,0,False,False,0,9
006117.png,NANO,onnx_cuda,False,0,0,0,False,False,47,9
006118.png,NANO,onnx_cuda,False,0,0,2,True,False,0,8
006119.png,NANO,onnx_cuda,False,0,0,0,False,False,11,5
006120.png,NANO,onnx_cuda,False,0,0,0,False,False,8,2
006121.png,NANO,onnx_cuda,False,7,18,8,True,True,35,19
006122.png,NANO,onnx_cuda,False,2,4,4,True,True,6,9
006123.png,NANO,onnx_cuda,False,0,0,1,True,False,5,7
006124.png,NANO,onnx_cuda,False,0,0,0,False,False,5,3
006125.png,NANO,onnx_cuda,False,0,0,0,False,False,5,5
006126.png,NANO,onnx_cuda,False,0,0,0,False,False,24,6
006127.png,NANO,onnx_cuda,False,0,0,0,False,False,31,15
006128.png,NANO,onnx_cuda,False,0,0,0,False,False,0,3
006129.png,NANO,onnx_cuda,False,0,0,0,False,False,11,9
006130.png,NANO,onnx_cuda,False,2,15,6,True,True,17,11
006131.png,NANO,onnx_cuda,False,0,0,0,False,False,0,4
006132.png,NANO,onnx_cuda,False,0,0,0,False,False,0,5
006133.png,NANO,onnx_cuda,False,0,4,0,False,True,4,5
006134.png,NANO,onnx_cuda,False,0,0,0,False,False,2,6
006135.png,NANO,onnx_cuda,False,0,0,0,False,False,4,7
006136.png,NANO,onnx_cuda,False,0,0,0,False,False,11,8
006137.png,NANO,onnx_cuda,False,0,0,0,False,False,16,9
006138.png,NANO,onnx_cuda,False,0,0,0,False,False,16,6
006139.png,NANO,onnx_cuda,False,9,68,9,True,True,86,21
006140.png,NANO,onnx_cuda,False,0,0,0,False,False,0,3
006141.png,NANO,onnx_cuda,False,0,0,0,False,False,15,9
006142.png,NANO,onnx_cuda,False,0,1,0,False,True,3,2
006143.png,NANO,onnx_cuda,False,0,0,0,False,False,30,15
006144.png,NANO,onnx_cuda,False,0,0,0,False,False,7,5
006145.png,NANO,onnx_cuda,False,0,0,0,False,False,28,14
006146.png,NANO,onnx_cuda,False,0,0,0,False,False,23,6
006147.png,NANO,onnx_cuda,False,0,0,0,False,False,23,8
006148.png,NANO,onnx_cuda,False,0,0,3,True,False,0,8
006149.png,NANO,onnx_cuda,False,0,0,0,False,False,2,9
006150.png,NANO,onnx_cuda,False,0,2,0,False,True,30,10
006151.png,NANO,onnx_cuda,False,1,7,0,True,True,8,1
006152.png,NANO,onnx_cuda,False,1,13,0,True,True,14,1
006153.png,NANO,onnx_cuda,False,0,0,0,False,False,2,9
006154.png,NANO,onnx_cuda,False,0,0,0,False,False,4,6
006155.png,NANO,onnx_cuda,False,0,0,0,False,False,22,8
006156.png,NANO,onnx_cuda,False,0,0,0,False,False,29,14
006157.png,NANO,onnx_cuda,False,0,0,0,False,False,24,17
006158.png,NANO,onnx_cuda,False,1,9,0,True,True,10,1
006159.png,NANO,onnx_cuda,False,0,0,1,True,False,10,6
006160.png,NANO,onnx_cuda,False,0,0,1,True,False,13,8
006161.png,NANO,onnx_cuda,False,0,0,0,False,False,38,10
006162.png,NANO,onnx_cuda,False,0,0,0,False,False,0,7
006163.png,NANO,onnx_cuda,False,0,0,1,True,False,36,20
006164.png,NANO,onnx_cuda,False,0,0,1,True,False,0,1
006165.png,NANO,onnx_cuda,False,0,0,0,False,False,5,6
006166.png,NANO,onnx_cuda,False,0,0,1,True,False,19,7
006167.png,NANO,onnx_cuda,False,0,0,0,False,False,4,6
006168.png,NANO,onnx_cuda,False,0,0,0,False,False,0,4
006169.png,NANO,onnx_cuda,False,0,0,1,True,False,16,9
006170.png,NANO,onnx_cuda,False,0,0,0,False,False,0,3
006171.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006172.png,NANO,onnx_cuda,False,0,7,0,False,True,39,11
006173.png,NANO,onnx_cuda,False,0,0,0,False,False,0,8
006174.png,NANO,onnx_cuda,False,0,0,2,True,False,0,6
006175.png,NANO,onnx_cuda,False,0,0,0,False,False,9,8
006176.png,NANO,onnx_cuda,False,3,12,4,True,True,15,11
006177.png,NANO,onnx_cuda,False,0,0,1,True,False,0,6
006178.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006179.png,NANO,onnx_cuda,False,0,0,2,True,False,46,12
006180.png,NANO,onnx_cuda,False,0,0,0,False,False,29,16
006181.png,NANO,onnx_cuda,False,0,0,0,False,False,2,4
006182.png,NANO,onnx_cuda,False,0,0,0,False,False,3,4
006183.png,NANO,onnx_cuda,False,0,0,0,False,False,24,2
006184.png,NANO,onnx_cuda,False,0,0,2,True,False,0,3
006185.png,NANO,onnx_cuda,False,0,0,1,True,False,1,3
006186.png,NANO,onnx_cuda,False,0,0,0,False,False,6,8
006187.png,NANO,onnx_cuda,False,0,0,0,False,False,19,12
006188.png,NANO,onnx_cuda,False,0,0,0,False,False,0,5
006189.png,NANO,onnx_cuda,False,1,2,2,True,True,37,17
006190.png,NANO,onnx_cuda,False,0,0,4,True,False,0,10
006191.png,NANO,onnx_cuda,False,0,0,0,False,False,1,12
006192.png,NANO,onnx_cuda,False,0,0,0,False,False,17,12
006193.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006194.png,NANO,onnx_cuda,False,1,7,0,True,True,8,1
006195.png,NANO,onnx_cuda,False,0,0,0,False,False,20,7
006196.png,NANO,onnx_cuda,False,0,0,1,True,False,10,6
006197.png,NANO,onnx_cuda,False,0,0,0,False,False,12,6
006198.png,NANO,onnx_cuda,False,0,0,3,True,False,26,11
006199.png,NANO,onnx_cuda,False,0,0,0,False,False,0,12
006200.png,NANO,onnx_cuda,False,0,0,0,False,False,7,6
006201.png,NANO,onnx_cuda,False,1,2,0,True,True,3,1
006202.png,NANO,onnx_cuda,False,0,0,0,False,False,17,13
006203.png,NANO,onnx_cuda,False,0,0,0,False,False,1,4
006204.png,NANO,onnx_cuda,False,0,0,0,False,False,8,2
006205.png,NANO,onnx_cuda,False,0,0,0,False,False,0,7
006206.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006207.png,NANO,onnx_cuda,False,0,0,0,False,False,0,1
006208.png,NANO,onnx_cuda,False,0,0,0,False,False,13,12
006209.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006210.png,NANO,onnx_cuda,False,3,20,0,True,True,23,8
006211.png,NANO,onnx_cuda,False,0,0,1,True,False,39,15
006212.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006213.png,NANO,onnx_cuda,False,0,0,2,True,False,0,17
006214.png,NANO,onnx_cuda,False,0,6,1,True,True,8,3
006215.png,NANO,onnx_cuda,False,1,2,0,True,True,3,1
006216.png,NANO,onnx_cuda,False,0,0,0,False,False,0,3
006217.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006218.png,NANO,onnx_cuda,False,0,0,0,False,False,0,3
006219.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006220.png,NANO,onnx_cuda,False,0,0,0,False,False,7,5
006221.png,NANO,onnx_cuda,False,0,0,4,True,False,8,7
006222.png,NANO,onnx_cuda,False,0,0,1,True,False,0,1
006223.png,NANO,onnx_cuda,False,0,0,0,False,False,10,1
006224.png,NANO,onnx_cuda,False,0,0,1,True,False,31,15
006225.png,NANO,onnx_cuda,False,0,0,0,False,False,1,7
006226.png,NANO,onnx_cuda,False,0,0,1,True,False,3,4
006227.png,NANO,onnx_cuda,False,0,0,0,False,False,12,2
006228.png,NANO,onnx_cuda,False,0,0,1,True,False,0,1
006229.png,NANO,onnx_cuda,False,0,0,4,True,False,0,10
006230.png,NANO,onnx_cuda,False,0,0,0,False,False,0,3
006231.png,NANO,onnx_cuda,False,0,0,1,True,False,39,6
006232.png,NANO,onnx_cuda,False,0,0,1,True,False,10,7
006233.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006234.png,NANO,onnx_cuda,False,0,0,1,True,False,9,3
006235.png,NANO,onnx_cuda,False,0,0,0,False,False,10,3
006236.png,NANO,onnx_cuda,False,0,0,1,True,False,52,15
006237.png,NANO,onnx_cuda,False,0,0,0,False,False,2,8
006238.png,NANO,onnx_cuda,False,0,0,0,False,False,13,10
006239.png,NANO,onnx_cuda,False,0,0,0,False,False,8,1
006240.png,NANO,onnx_cuda,False,1,7,0,True,True,8,1
006241.png,NANO,onnx_cuda,False,0,0,0,False,False,3,5
006242.png,NANO,onnx_cuda,False,0,0,1,True,False,1,6
006243.png,NANO,onnx_cuda,False,0,0,0,False,False,0,3
006244.png,NANO,onnx_cuda,False,0,0,0,False,False,0,1
006245.png,NANO,onnx_cuda,False,0,0,0,False,False,29,8
006246.png,NANO,onnx_cuda,False,0,0,0,False,False,25,5
006247.png,NANO,onnx_cuda,False,0,0,1,True,False,0,5
006248.png,NANO,onnx_cuda,False,0,0,0,False,False,2,7
006249.png,NANO,onnx_cuda,False,0,0,0,False,False,0,9
006250.png,NANO,onnx_cuda,False,0,0,0,False,False,0,5
006251.png,NANO,onnx_cuda,False,0,0,0,False,False,28,14
006252.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006253.png,NANO,onnx_cuda,False,0,0,0,False,False,15,6
006254.png,NANO,onnx_cuda,False,0,0,0,False,False,0,7
006255.png,NANO,onnx_cuda,False,0,0,0,False,False,0,7
006256.png,NANO,onnx_cuda,False,0,0,4,True,False,35,12
006257.png,NANO,onnx_cuda,False,0,0,1,True,False,10,6
006258.png,NANO,onnx_cuda,False,1,1,0,True,True,2,1
006259.png,NANO,onnx_cuda,False,0,0,0,False,False,0,5
006260.png,NANO,onnx_cuda,False,0,0,0,False,False,10,14
006261.png,NANO,onnx_cuda,False,0,0,1,True,False,33,7
006262.png,NANO,onnx_cuda,False,0,0,2,True,False,7,9
006263.png,NANO,onnx_cuda,False,0,0,0,False,False,20,11
006264.png,NANO,onnx_cuda,False,0,0,0,False,False,0,5
006265.png,NANO,onnx_cuda,False,0,0,1,True,False,0,5
006266.png,NANO,onnx_cuda,False,0,0,0,False,False,30,6
006267.png,NANO,onnx_cuda,False,0,0,0,False,False,0,7
006268.png,NANO,onnx_cuda,False,5,27,2,True,True,32,10
006269.png,NANO,onnx_cuda,False,0,0,0,False,False,22,6
006270.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006271.png,NANO,onnx_cuda,False,0,0,0,False,False,0,9
006272.png,NANO,onnx_cuda,False,0,0,0,False,False,4,13
006273.png,NANO,onnx_cuda,False,0,0,1,True,False,15,8
006274.png,NANO,onnx_cuda,False,0,0,1,True,False,0,3
006275.png,NANO,onnx_cuda,False,0,0,0,False,False,6,6
006276.png,NANO,onnx_cuda,False,0,0,7,True,False,7,13
006277.png,NANO,onnx_cuda,False,0,0,1,True,False,0,8
006278.png,NANO,onnx_cuda,False,0,0,0,False,False,31,7
006279.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006280.png,NANO,onnx_cuda,False,0,0,1,True,False,0,5
006281.png,NANO,onnx_cuda,False,0,0,0,False,False,24,15
006282.png,NANO,onnx_cuda,False,0,0,0,False,False,0,5
006283.png,NANO,onnx_cuda,False,0,0,0,False,False,0,3
006284.png,NANO,onnx_cuda,False,2,19,6,True,True,31,10
006285.png,NANO,onnx_cuda,False,0,0,0,False,False,20,11
006286.png,NANO,onnx_cuda,False,0,0,0,False,False,0,8
006287.png,NANO,onnx_cuda,False,0,2,0,False,True,2,4
006288.png,NANO,onnx_cuda,False,0,0,0,False,False,0,5
006289.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006290.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006291.png,NANO,onnx_cuda,False,0,0,0,False,False,12,16
006292.png,NANO,onnx_cuda,False,1,0,0,True,True,1,1
006293.png,NANO,onnx_cuda,False,0,0,2,True,False,2,9
006294.png,NANO,onnx_cuda,False,1,2,0,True,True,3,1
006295.png,NANO,onnx_cuda,False,0,0,0,False,False,18,14
006296.png,NANO,onnx_cuda,False,0,3,0,False,True,11,7
006297.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006298.png,NANO,onnx_cuda,False,0,0,1,True,False,18,9
006299.png,NANO,onnx_cuda,False,1,7,0,True,True,8,1
006300.png,NANO,onnx_cuda,False,0,0,0,False,False,31,16
006301.png,NANO,onnx_cuda,False,0,0,1,True,False,19,9
006302.png,NANO,onnx_cuda,False,0,0,0,False,False,11,4
006303.png,NANO,onnx_cuda,False,0,0,2,True,False,10,12
006304.png,NANO,onnx_cuda,False,0,0,0,False,False,4,4
006305.png,NANO,onnx_cuda,False,0,0,0,False,False,17,6
006306.png,NANO,onnx_cuda,False,0,0,0,False,False,31,12
006307.png,NANO,onnx_cuda,False,0,0,0,False,False,13,9
006308.png,NANO,onnx_cuda,False,1,5,0,True,True,6,1
006309.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006310.png,NANO,onnx_cuda,False,0,0,0,False,False,4,8
006311.png,NANO,onnx_cuda,False,0,0,0,False,False,1,1
006312.png,NANO,onnx_cuda,False,0,0,0,False,False,16,9
006313.png,NANO,onnx_cuda,False,0,0,1,True,False,0,6
006314.png,NANO,onnx_cuda,False,0,0,0,False,False,26,13
006315.png,NANO,onnx_cuda,False,0,0,0,False,False,2,5
006316.png,NANO,onnx_cuda,False,0,0,0,False,False,0,1
006317.png,NANO,onnx_cuda,False,0,0,0,False,False,0,4
006318.png,NANO,onnx_cuda,False,0,0,0,False,False,0,7
006319.png,NANO,onnx_cuda,False,0,0,0,False,False,16,4
006320.png,NANO,onnx_cuda,False,0,1,0,False,True,12,9
006321.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006322.png,NANO,onnx_cuda,False,0,0,0,False,False,0,10
006323.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006324.png,NANO,onnx_cuda,False,0,0,0,False,False,24,8
006325.png,NANO,onnx_cuda,False,0,0,0,False,False,4,5
006326.png,NANO,onnx_cuda,False,0,0,0,False,False,10,6
006327.png,NANO,onnx_cuda,False,0,0,0,False,False,9,2
006328.png,NANO,onnx_cuda,False,0,0,1,True,False,0,11
006329.png,NANO,onnx_cuda,False,0,0,0,False,False,49,5
006330.png,NANO,onnx_cuda,False,0,0,0,False,False,9,8
006331.png,NANO,onnx_cuda,False,0,0,0,False,False,0,4
006332.png,NANO,onnx_cuda,False,0,0,0,False,False,0,4
006333.png,NANO,onnx_cuda,False,0,0,2,True,False,9,8
006334.png,NANO,onnx_cuda,False,0,0,2,True,False,29,10
006335.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006336.png,NANO,onnx_cuda,False,0,0,0,False,False,0,13
006337.png,NANO,onnx_cuda,False,1,6,0,True,True,7,1
006338.png,NANO,onnx_cuda,False,0,0,0,False,False,23,10
006339.png,NANO,onnx_cuda,False,0,0,1,True,False,2,3
006340.png,NANO,onnx_cuda,False,0,0,0,False,False,0,5
006341.png,NANO,onnx_cuda,False,3,18,2,True,True,31,9
006342.png,NANO,onnx_cuda,False,0,0,0,False,False,42,13
006343.png,NANO,onnx_cuda,False,0,0,0,False,False,0,4
006344.png,NANO,onnx_cuda,False,0,0,0,False,False,10,11
006345.png,NANO,onnx_cuda,False,0,0,0,False,False,14,13
006346.png,NANO,onnx_cuda,False,0,0,0,False,False,0,7
006347.png,NANO,onnx_cuda,False,0,0,0,False,False,9,2
006348.png,NANO,onnx_cuda,False,0,0,0,False,False,9,3
006349.png,NANO,onnx_cuda,False,0,0,0,False,False,1,2
006350.png,NANO,onnx_cuda,False,0,0,0,False,False,15,4
006351.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006352.png,NANO,onnx_cuda,False,0,0,1,True,False,13,5
006353.png,NANO,onnx_cuda,False,0,0,0,False,False,4,2
006354.png,NANO,onnx_cuda,False,1,8,0,True,True,9,1
006355.png,NANO,onnx_cuda,False,0,0,0,False,False,5,5
006356.png,NANO,onnx_cuda,False,0,0,0,False,False,22,10
006357.png,NANO,onnx_cuda,False,0,0,0,False,False,2,2
006358.png,NANO,onnx_cuda,False,0,0,1,True,False,0,7
006359.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006360.png,NANO,onnx_cuda,False,0,0,0,False,False,8,5
006361.png,NANO,onnx_cuda,False,0,0,1,True,False,20,11
006362.png,NANO,onnx_cuda,False,0,0,3,True,False,17,9
006363.png,NANO,onnx_cuda,False,0,0,0,False,False,2,7
006364.png,NANO,onnx_cuda,False,0,0,1,True,False,0,8
006365.png,NANO,onnx_cuda,False,0,0,0,False,False,8,15
006366.png,NANO,onnx_cuda,False,0,0,0,False,False,6,11
006367.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006368.png,NANO,onnx_cuda,False,0,0,0,False,False,20,10
006369.png,NANO,onnx_cuda,False,0,0,1,True,False,9,7
006370.png,NANO,onnx_cuda,False,0,0,0,False,False,18,7
006371.png,NANO,onnx_cuda,False,0,0,1,True,False,30,8
006372.png,NANO,onnx_cuda,False,0,0,0,False,False,18,8
006373.png,NANO,onnx_cuda,False,0,0,0,False,False,9,5
006374.png,NANO,onnx_cuda,False,0,0,0,False,False,17,4
006375.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006376.png,NANO,onnx_cuda,False,0,0,0,False,False,32,16
006377.png,NANO,onnx_cuda,False,0,0,0,False,False,0,5
006378.png,NANO,onnx_cuda,False,0,0,3,True,False,13,9
006379.png,NANO,onnx_cuda,False,0,0,0,False,False,7,15
006380.png,NANO,onnx_cuda,False,0,0,1,True,False,1,7
006381.png,NANO,onnx_cuda,False,0,0,1,True,False,21,6
006382.png,NANO,onnx_cuda,False,0,0,2,True,False,4,4
006383.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006384.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006385.png,NANO,onnx_cuda,False,0,0,0,False,False,0,5
006386.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006387.png,NANO,onnx_cuda,False,0,0,0,False,False,0,6
006388.png,NANO,onnx_cuda,False,0,0,0,False,False,23,7
006389.png,NANO,onnx_cuda,False,0,11,0,False,True,16,14
006390.png,NANO,onnx_cuda,False,0,0,1,True,False,44,16
006391.png,NANO,onnx_cuda,False,0,0,0,False,False,26,7
006392.png,NANO,onnx_cuda,False,0,0,0,False,False,0,2
006393.png,NANO,onnx_cuda,False,0,0,0,False,False,2,1
006394.png,NANO,onnx_cuda,False,0,0,0,False,False,12,8
006395.png,NANO,onnx_cuda,False,4,31,5,True,True,35,10
006396.png,NANO,onnx_cuda,False,0,0,11,True,False,8,16
006397.png,NANO,onnx_cuda,False,0,0,0,False,False,10,7
006398.png,NANO,onnx_cuda,False,0,0,0,False,False,10,4
006399.png,NANO,onnx_cuda,False,0,0,0,False,False,21,15
006400.png,NANO,onnx_cuda,False,3,10,3,True,True,21,9
006401.png,NANO,onnx_cuda,False,0,0,0,False,False,13,15
