run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
93,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,9.917,0.6467,62.4,67.6,,43.0,0.17260265350341797,60.0,547.0,nvml,0.004,8.936,0.673,0.3,10.001,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,1,False,006311.png,,,,0.36049,0.460652,0.560814,46.062,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
94,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.075,0.6467,62.4,67.6,,43.0,0.17260265350341797,60.0,547.0,nvml,0.004,9.061,0.674,0.332,10.159,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,8,False,006423.png,,,,0.366204,0.467953,0.569703,46.062,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
95,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.556,0.6299,60.9,67.7,,39.0,0.17260265350341797,60.0,547.0,nvml,0.005,9.204,0.912,0.429,10.662,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,5,False,006165.png,,,,0.36243,0.461916,0.561402,43.324,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
96,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.061,0.6299,60.9,67.7,,39.0,0.17260265350341797,60.0,547.0,nvml,0.004,8.983,0.659,0.411,10.137,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,36,False,007325.png,,,,0.344601,0.439193,0.533785,43.324,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
97,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.748,0.6299,60.9,67.7,,39.0,0.17260265350341797,60.0,547.0,nvml,0.004,9.251,0.882,0.605,10.824,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,45,True,006639.png,,,,0.367933,0.46893,0.569927,43.324,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
98,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.068,0.6299,60.9,67.7,,39.0,0.17260265350341797,60.0,547.0,nvml,0.005,8.993,0.675,0.39,10.143,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,23,True,006552.png,,,,0.344805,0.439453,0.534101,43.324,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
99,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.12,0.6299,60.9,67.7,,39.0,0.17260265350341797,60.0,547.0,nvml,0.004,9.046,0.656,0.408,10.199,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,27,False,007424.png,,,,0.346705,0.441874,0.537044,43.324,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
100,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,9.992,0.6299,60.9,67.7,,39.0,0.17260265350341797,60.0,547.0,nvml,0.004,8.922,0.671,0.389,10.065,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,7,False,007312.png,,,,0.34214,0.436056,0.529973,43.324,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
101,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.23,0.6269,60.4,67.7,,39.0,0.17260265350341797,60.0,547.0,nvml,0.003,9.191,0.676,0.352,10.302,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,16,False,007135.png,,,,0.34942,0.445289,0.541159,43.224,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
102,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.163,0.6269,60.4,67.7,,39.0,0.17260265350341797,60.0,547.0,nvml,0.005,8.981,0.8,0.371,10.26,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,12,False,006394.png,,,,0.348002,0.443483,0.538963,43.224,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
103,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.369,0.6269,60.4,67.7,,39.0,0.17260265350341797,60.0,547.0,nvml,0.01,9.278,0.735,0.339,10.478,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,1,False,006542.png,,,,0.355379,0.452884,0.550388,43.224,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
104,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.128,0.6269,60.4,67.7,,39.0,0.17260265350341797,60.0,547.0,nvml,0.005,9.033,0.67,0.413,10.224,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,26,False,006027.png,,,,0.346761,0.441901,0.53704,43.224,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
105,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,9.904,0.6269,60.4,67.7,,39.0,0.17260265350341797,60.0,547.0,nvml,0.004,8.839,0.673,0.384,10.011,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,006537.png,,,,0.339553,0.432715,0.525878,43.224,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
106,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.043,0.6651,66.1,67.7,,41.0,0.17260265350341797,60.0,562.0,nvml,0.004,8.895,0.689,0.449,10.127,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,30,False,006595.png,,,,0.361398,0.461611,0.561824,45.584,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
107,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.499,0.6651,66.1,67.7,,41.0,0.17260265350341797,60.0,562.0,nvml,0.004,9.14,0.66,0.692,10.602,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,41,False,007393.png,,,,0.378368,0.483286,0.588205,45.584,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
108,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.425,0.6651,66.1,67.7,,41.0,0.17260265350341797,60.0,562.0,nvml,0.005,9.093,0.888,0.433,10.532,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,4,False,006304.png,,,,0.375852,0.480072,0.584293,45.584,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
109,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.4,0.6651,66.1,67.7,,41.0,0.17260265350341797,60.0,562.0,nvml,0.005,9.082,0.907,0.4,10.477,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,23,True,006441.png,,,,0.373917,0.477602,0.581286,45.584,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
110,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.745,0.6651,66.1,67.7,,41.0,0.17260265350341797,60.0,562.0,nvml,0.004,9.092,0.895,0.748,10.854,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,48,False,007383.png,,,,0.387354,0.494764,0.602174,45.584,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
111,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.676,0.6189,58.4,67.7,,41.0,0.17260265350341797,60.0,562.0,nvml,0.004,9.255,0.838,0.571,10.832,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,007089.png,,,,0.374051,0.477071,0.580092,44.044,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
112,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,9.982,0.6189,58.4,67.7,,41.0,0.17260265350341797,60.0,562.0,nvml,0.005,8.857,0.75,0.355,10.073,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,False,006095.png,,,,0.347841,0.443642,0.539443,44.044,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
113,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.069,0.6189,58.4,67.7,,41.0,0.17260265350341797,60.0,562.0,nvml,0.005,9.094,0.661,0.303,10.15,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,1,True,006907.png,,,,0.35052,0.44706,0.543599,44.044,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
114,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.063,0.6189,58.4,67.7,,41.0,0.17260265350341797,60.0,562.0,nvml,0.004,9.013,0.657,0.386,10.141,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,18,True,006761.png,,,,0.350199,0.44665,0.543101,44.044,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
115,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.417,0.6189,58.4,67.7,,41.0,0.17260265350341797,60.0,562.0,nvml,0.007,8.964,1.034,0.402,10.512,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,22,False,007210.png,,,,0.363001,0.462977,0.562954,44.044,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
116,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,9.872,0.6189,58.4,67.7,,41.0,0.17260265350341797,60.0,562.0,nvml,0.004,8.874,0.638,0.35,9.959,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,9,True,007036.png,,,,0.343931,0.438656,0.533381,44.044,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
117,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.165,0.6292,60.4,67.8,,40.0,0.17260265350341797,60.0,562.0,nvml,0.004,9.025,0.703,0.427,10.249,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,33,True,007301.png,,,,0.35233,0.449275,0.54622,43.836,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
118,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.004,0.6292,60.4,67.8,,40.0,0.17260265350341797,60.0,562.0,nvml,0.003,8.99,0.665,0.34,10.074,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,11,False,006481.png,,,,0.346314,0.441604,0.536894,43.836,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
119,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.202,0.6292,60.4,67.8,,40.0,0.17260265350341797,60.0,562.0,nvml,0.005,9.092,0.754,0.347,10.276,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,12,False,007037.png,,,,0.353272,0.450476,0.547681,43.836,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
120,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.047,0.6292,60.4,67.8,,40.0,0.17260265350341797,60.0,562.0,nvml,0.004,9.005,0.667,0.365,10.189,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,6,True,007159.png,,,,0.350281,0.446663,0.543044,43.836,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
121,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.159,0.6292,60.4,67.8,,40.0,0.17260265350341797,60.0,562.0,nvml,0.005,9.128,0.685,0.337,10.244,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,9,False,006493.png,,,,0.352168,0.449069,0.54597,43.836,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
122,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,9.946,0.6538,64.5,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.004,8.891,0.668,0.379,10.029,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,21,False,005999.png,,,,0.350949,0.447873,0.544797,44.656,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
123,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.319,0.6538,64.5,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.004,9.0,0.928,0.381,10.399,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,17,False,007437.png,,,,0.363892,0.464391,0.56489,44.656,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
124,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.267,0.6538,64.5,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.004,9.239,0.673,0.345,10.347,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,11,False,007355.png,,,,0.362073,0.462069,0.562065,44.656,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
125,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.378,0.6538,64.5,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.004,9.378,0.675,0.317,10.451,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,5,False,007413.png,,,,0.365719,0.466722,0.567725,44.656,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
126,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.36,0.6538,64.5,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.004,9.338,0.669,0.344,10.436,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,8,False,006548.png,,,,0.365184,0.466039,0.566894,44.656,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
127,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.246,0.6244,59.6,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.004,9.277,0.671,0.288,10.332,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,006264.png,,,,0.353954,0.451274,0.548593,43.676,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
128,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.511,0.6244,59.6,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.004,9.237,0.666,0.598,10.619,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,28,False,006594.png,,,,0.363761,0.463778,0.563795,43.676,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
129,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.359,0.6244,59.6,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.004,9.363,0.663,0.324,10.443,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,5,False,007293.png,,,,0.35776,0.456126,0.554492,43.676,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
130,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.621,0.6244,59.6,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.005,9.405,0.902,0.303,10.709,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,006816.png,,,,0.366851,0.467718,0.568584,43.676,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
131,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.38,0.6244,59.6,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.004,9.405,0.673,0.291,10.467,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,006131.png,,,,0.358578,0.45717,0.555761,43.676,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
132,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.431,0.6244,59.6,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.004,9.453,0.677,0.29,10.519,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,007227.png,,,,0.360339,0.459415,0.55849,43.676,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
133,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.189,0.646,63.2,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.004,9.209,0.655,0.314,10.275,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,007361.png,,,,0.357539,0.456169,0.554799,44.396,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
134,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,11.069,0.646,63.2,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.006,9.62,0.917,0.519,11.182,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,14,False,007117.png,,,,0.38911,0.496449,0.603788,44.396,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
135,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,9.96,0.646,63.2,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.004,8.912,0.648,0.391,10.045,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,20,False,006032.png,,,,0.349525,0.445945,0.542364,44.396,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
136,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.322,0.646,63.2,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.005,9.164,0.647,0.502,10.434,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,12,False,007053.png,,,,0.363075,0.463232,0.563389,44.396,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
137,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.323,0.646,63.2,67.8,,40.0,0.17260265350341797,59.0,562.0,nvml,0.005,9.247,0.746,0.316,10.408,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,2,False,006181.png,,,,0.362157,0.46206,0.561964,44.396,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
138,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.277,0.6512,62.7,67.9,,44.0,0.17260265350341797,59.0,615.0,nvml,0.004,9.112,0.663,0.492,10.36,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,49,False,006329.png,,,,0.378705,0.48422,0.589734,46.738,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
139,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.089,0.6512,62.7,67.9,,44.0,0.17260265350341797,59.0,615.0,nvml,0.004,9.003,0.663,0.413,10.214,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,7,False,006625.png,,,,0.373376,0.477405,0.581435,46.738,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
140,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.482,0.6512,62.7,67.9,,44.0,0.17260265350341797,59.0,615.0,nvml,0.007,9.311,0.716,0.437,10.572,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,8,False,006620.png,,,,0.38644,0.494109,0.601779,46.738,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
141,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.216,0.6512,62.7,67.9,,44.0,0.17260265350341797,59.0,615.0,nvml,0.005,9.136,0.689,0.38,10.319,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,006105.png,,,,0.37721,0.482308,0.587406,46.738,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
142,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.768,0.6512,62.7,67.9,,44.0,0.17260265350341797,59.0,615.0,nvml,0.005,9.505,0.909,0.341,10.855,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,007186.png,,,,0.396803,0.50736,0.617917,46.738,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
143,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.15,0.6338,59.8,67.9,,44.0,0.17260265350341797,59.0,615.0,nvml,0.005,8.975,0.68,0.483,10.261,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,9,False,007140.png,,,,0.370612,0.473627,0.576643,46.158,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
144,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,10.403,0.6338,59.8,67.9,,44.0,0.17260265350341797,59.0,615.0,nvml,0.005,9.03,0.894,0.47,10.513,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,8,False,006862.png,,,,0.379717,0.485264,0.59081,46.158,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
145,0,predictive,moderate,0.5,process_steady_v3,15,,NANO,9.77,0.6338,59.8,67.9,,44.0,0.17260265350341797,59.0,615.0,nvml,0.004,8.788,0.668,0.305,9.85,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,3,False,006419.png,,,,0.355756,0.454642,0.553529,46.158,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
