run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
76,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.686,0.4794,34.7,69.6,,40.0,0.17211437225341797,65.0,1072.0,nvml,0.005,9.427,1.426,0.823,11.817,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,2,False,007334.png,,,,0.360998,0.457696,0.554395,38.732,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
77,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.064,0.4794,34.7,69.6,,40.0,0.17211437225341797,65.0,1072.0,nvml,0.005,9.279,1.053,0.721,11.159,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,12,True,006151.png,,,,0.340909,0.432226,0.523543,38.732,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
78,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.767,0.4794,34.7,69.6,,40.0,0.17211437225341797,65.0,1072.0,nvml,0.004,9.959,1.027,0.771,11.863,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,22,False,006146.png,,,,0.362418,0.459497,0.556576,38.732,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
79,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.068,0.4794,34.7,69.6,,40.0,0.17211437225341797,65.0,1072.0,nvml,0.004,9.289,1.083,0.686,11.175,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,8,False,007298.png,,,,0.341391,0.432838,0.524285,38.732,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
80,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.098,0.4794,34.7,69.6,,40.0,0.17211437225341797,65.0,1072.0,nvml,0.005,9.127,1.142,0.816,11.204,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,32,True,006511.png,,,,0.342265,0.433946,0.525626,38.732,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
81,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.174,0.3977,20.7,69.7,,41.0,0.17211437225341797,65.0,1095.0,nvml,0.006,9.236,1.142,0.782,11.29,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,20,False,006462.png,,,,0.326377,0.412589,0.498801,36.544,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
82,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.825,0.3977,20.7,69.7,,41.0,0.17211437225341797,65.0,1095.0,nvml,0.006,9.484,1.177,1.15,11.937,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,52,False,007171.png,,,,0.345072,0.436222,0.527372,36.544,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
83,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.165,0.3977,20.7,69.7,,41.0,0.17211437225341797,65.0,1095.0,nvml,0.006,9.299,1.111,0.725,11.281,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,False,006545.png,,,,0.326114,0.412257,0.498399,36.544,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
84,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.319,0.3977,20.7,69.7,,41.0,0.17211437225341797,65.0,1095.0,nvml,0.006,9.42,1.115,0.77,11.424,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,22,False,007423.png,,,,0.330251,0.417486,0.504721,36.544,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
85,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.201,0.3977,20.7,69.7,,41.0,0.17211437225341797,65.0,1095.0,nvml,0.005,9.36,1.123,0.702,11.306,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,14,True,006258.png,,,,0.326845,0.413181,0.499517,36.544,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
86,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.225,0.4205,24.5,69.7,,41.0,0.17211437225341797,65.0,1095.0,nvml,0.006,9.331,1.112,0.767,11.338,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,11,False,006350.png,,,,0.334233,0.422968,0.511702,37.304,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
87,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.074,0.4205,24.5,69.7,,41.0,0.17211437225341797,65.0,1095.0,nvml,0.006,9.134,1.088,0.838,11.217,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,False,007399.png,,,,0.330643,0.418424,0.506205,37.304,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
88,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.15,0.4205,24.5,69.7,,41.0,0.17211437225341797,65.0,1095.0,nvml,0.008,9.254,1.079,0.804,11.267,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,32,False,006324.png,,,,0.332137,0.420315,0.508493,37.304,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
89,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.116,0.4205,24.5,69.7,,41.0,0.17211437225341797,65.0,1095.0,nvml,0.006,9.206,1.144,0.749,11.259,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,007347.png,,,,0.331899,0.420013,0.508128,37.304,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
90,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.1,0.4205,24.5,69.7,,41.0,0.17211437225341797,65.0,1095.0,nvml,0.006,9.154,1.044,0.889,11.245,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,23,True,005994.png,,,,0.331489,0.419495,0.5075,37.304,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
91,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.814,0.5659,48.4,69.7,,42.0,0.17211437225341797,65.0,1147.0,nvml,0.01,8.837,1.217,0.746,10.956,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,16,False,006911.png,,,,0.367261,0.467768,0.568276,42.694,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
92,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.706,0.5659,48.4,69.7,,42.0,0.17211437225341797,65.0,1147.0,nvml,0.007,9.514,1.434,0.742,11.818,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,18,False,006124.png,,,,0.396155,0.504571,0.612986,42.694,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
93,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.888,0.5659,48.4,69.7,,42.0,0.17211437225341797,65.0,1147.0,nvml,0.005,9.022,1.085,0.767,10.99,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,20,False,007085.png,,,,0.368394,0.469211,0.570029,42.694,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
94,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.89,0.5659,48.4,69.7,,42.0,0.17211437225341797,65.0,1147.0,nvml,0.006,8.881,1.161,0.831,11.029,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,34,True,007114.png,,,,0.369691,0.470864,0.572036,42.694,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
95,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.264,0.5659,48.4,69.7,,42.0,0.17211437225341797,65.0,1147.0,nvml,0.005,9.157,1.077,1.016,11.405,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,11,False,007164.png,,,,0.382288,0.486908,0.591528,42.694,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
96,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.89,0.5723,49.6,69.4,,42.0,0.17211437225341797,65.0,1147.0,nvml,0.007,9.035,1.836,1.002,12.047,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,14,True,007408.png,,,,0.405939,0.517158,0.628377,42.928,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
97,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.183,0.5723,49.6,69.4,,42.0,0.17211437225341797,65.0,1147.0,nvml,0.006,8.97,1.481,0.716,11.302,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,15,False,007346.png,,,,0.380832,0.485172,0.589512,42.928,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
98,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.77,0.5723,49.6,69.4,,42.0,0.17211437225341797,65.0,1147.0,nvml,0.005,8.87,1.047,0.841,10.871,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,41,False,007339.png,,,,0.366326,0.466692,0.567057,42.928,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
99,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.933,0.5723,49.6,69.4,,42.0,0.17211437225341797,65.0,1147.0,nvml,0.004,9.043,1.069,0.808,11.036,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,48,False,006952.png,,,,0.371883,0.473771,0.575659,42.928,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
100,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.815,0.5723,49.6,69.4,,42.0,0.17211437225341797,65.0,1147.0,nvml,0.005,8.881,1.13,0.792,10.913,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,26,False,006204.png,,,,0.367735,0.468486,0.569238,42.928,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
101,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.082,0.4947,38.0,69.4,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,8.995,1.067,1.008,11.197,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,32,False,006846.png,,,,0.337327,0.427375,0.517423,38.168,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
102,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.759,0.4947,38.0,69.4,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,8.968,1.077,0.702,10.869,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,False,007380.png,,,,0.327452,0.414863,0.502275,38.168,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
103,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.775,0.4947,38.0,69.4,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,8.894,1.127,0.741,10.88,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,16,False,007215.png,,,,0.327771,0.415268,0.502765,38.168,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
104,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.967,0.4947,38.0,69.4,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.007,8.929,1.072,0.954,11.091,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,80,True,006488.png,,,,0.33413,0.423325,0.51252,38.168,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
105,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.788,0.4947,38.0,69.4,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,8.939,1.066,0.772,10.882,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,22,False,006600.png,,,,0.327819,0.415329,0.502839,38.168,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
106,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.841,0.4947,38.0,69.4,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.004,9.02,1.119,0.677,10.946,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,7,False,006002.png,,,,0.329771,0.417802,0.505833,38.168,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
107,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.835,0.5109,40.7,69.4,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.007,9.03,1.074,0.72,10.937,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,True,006458.png,,,,0.333908,0.423338,0.512767,38.708,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
108,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.799,0.5109,40.7,69.4,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,9.042,1.063,0.681,10.898,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,006351.png,,,,0.332718,0.421828,0.510939,38.708,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
109,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.028,0.5109,40.7,69.4,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.006,8.872,1.421,0.724,11.153,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,True,006551.png,,,,0.340503,0.431699,0.522894,38.708,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
110,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.96,0.5109,40.7,69.4,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.004,9.138,0.997,0.815,11.058,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,42,False,007236.png,,,,0.337606,0.428025,0.518445,38.708,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
111,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.823,0.5109,40.7,69.4,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.004,8.953,1.115,0.744,10.933,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,31,False,006978.png,,,,0.333792,0.423191,0.512589,38.708,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
112,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.234,0.477,35.0,69.5,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,9.201,1.018,1.005,11.331,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,42,False,006278.png,,,,0.336282,0.425713,0.515145,37.57,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
113,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.03,0.477,35.0,69.5,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,9.185,1.134,0.698,11.154,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,14,False,006670.png,,,,0.33102,0.419052,0.507084,37.57,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
114,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.863,0.477,35.0,69.5,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,8.985,1.135,0.732,10.962,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,11,False,006327.png,,,,0.325337,0.411857,0.498378,37.57,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
115,3,safety,light,0.25,process_steady_v3,15,,SMALL,11.068,0.477,35.0,69.5,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.004,9.119,1.069,0.869,11.192,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,4,False,006680.png,,,,0.332148,0.42048,0.508812,37.57,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
116,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.533,0.477,35.0,69.5,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,8.801,1.027,0.695,10.64,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,16,True,006133.png,,,,0.315754,0.399726,0.483698,37.57,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
117,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.79,0.495,38.0,69.5,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.004,8.905,1.087,0.787,10.888,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,40,False,006256.png,,,,0.328022,0.415587,0.503152,38.17,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
118,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.978,0.495,38.0,69.5,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,9.008,1.072,0.887,11.083,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,17,True,007286.png,,,,0.3339,0.423034,0.512169,38.17,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
119,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.754,0.495,38.0,69.5,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,8.825,1.108,0.808,10.89,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,26,False,006699.png,,,,0.328085,0.415667,0.50325,38.17,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
120,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.826,0.495,38.0,69.5,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,8.985,1.088,0.74,10.927,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,23,False,006688.png,,,,0.329215,0.417099,0.504982,38.17,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
121,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.648,0.495,38.0,69.5,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,8.788,1.138,0.712,10.757,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,7,False,007024.png,,,,0.324066,0.410576,0.497085,38.17,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
122,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.63,0.495,38.0,69.5,,38.0,0.17211437225341797,65.0,1147.0,nvml,0.005,8.754,0.995,0.872,10.733,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,19,True,006071.png,,,,0.323361,0.409682,0.496003,38.17,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
123,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.846,0.507,39.0,69.5,,41.0,0.17211437225341797,65.0,1177.0,nvml,0.007,8.923,1.109,0.799,10.956,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,37,False,006145.png,,,,0.346745,0.440415,0.534085,40.2,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
124,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.717,0.507,39.0,69.5,,41.0,0.17211437225341797,65.0,1177.0,nvml,0.005,8.805,1.121,0.781,10.818,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,26,False,006719.png,,,,0.342377,0.434868,0.527358,40.2,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
125,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.532,0.507,39.0,69.5,,41.0,0.17211437225341797,65.0,1177.0,nvml,0.004,8.656,1.09,0.775,10.632,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,33,False,007102.png,,,,0.33649,0.42739,0.518291,40.2,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
126,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.377,0.507,39.0,69.5,,41.0,0.17211437225341797,65.0,1177.0,nvml,0.004,8.683,1.027,0.657,10.474,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,006934.png,,,,0.331515,0.421071,0.510627,40.2,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
127,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.668,0.507,39.0,69.5,,41.0,0.17211437225341797,65.0,1177.0,nvml,0.004,8.899,1.062,0.697,10.769,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,6,False,006949.png,,,,0.340823,0.432894,0.524964,40.2,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
128,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.573,0.507,39.0,69.5,,41.0,0.17211437225341797,65.0,1177.0,nvml,0.005,8.732,1.087,0.743,10.667,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,15,False,007213.png,,,,0.337626,0.428833,0.520041,40.2,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
129,3,safety,light,0.25,process_steady_v3,15,,SMALL,10.734,0.5262,42.2,69.5,,41.0,0.17211437225341797,65.0,1177.0,nvml,0.005,8.824,1.059,0.839,10.837,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,51,True,007412.png,,,,0.348177,0.442563,0.536949,40.84,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
