run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
0,0,adaptive,idle,0.0,process_steady_v3,0,,MEDIUM,230.313,0.2035,6.2,65.2,,0.0,0.03271484375,49.0,210.0,nvml,0.152,223.335,5.003,1.943,1463.373,onnx,CPUExecutionProvider,{},False,47,True,006201.png,,,,8.645608,9.576314,10.507019,6.544,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
1,0,adaptive,idle,0.0,process_steady_v3,0,,MEDIUM,240.668,0.4463,46.0,66.8,,0.0,0.03271484375,49.0,210.0,nvml,0.026,234.387,3.434,2.814,241.149,onnx,CPUExecutionProvider,{},False,32,True,007377.png,,,,2.870149,3.505335,4.14052,14.536,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
2,0,adaptive,idle,0.0,process_steady_v3,0,,MEDIUM,236.022,0.3991,38.1,66.9,,0.0,0.03271484375,49.0,210.0,nvml,4.491,231.54,2.835,1.629,240.798,onnx,CPUExecutionProvider,{},False,60,False,006587.png,,,,2.580993,3.12026,3.659528,12.958,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
3,0,adaptive,idle,0.0,process_steady_v3,0,,MEDIUM,228.962,0.4091,39.8,66.8,,0.0,0.03271484375,50.0,210.0,nvml,0.133,224.505,3.011,1.394,229.364,onnx,CPUExecutionProvider,{},False,19,False,006905.png,,,,2.516581,3.049622,3.582664,13.296,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
4,0,adaptive,idle,0.0,process_steady_v3,0,,MEDIUM,227.11,0.4541,47.3,66.8,,0.0,0.03271484375,50.0,210.0,nvml,0.099,221.787,3.168,2.122,227.678,onnx,CPUExecutionProvider,{},False,35,False,007244.png,,,,2.754218,3.368721,3.983223,14.796,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
5,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,47.699,0.3809,35.1,66.8,,0.0,0.03271484375,50.0,210.0,nvml,0.337,45.245,1.611,0.809,48.166,onnx,CPUExecutionProvider,{},False,35,False,007031.png,,,,0.494525,0.595145,0.695765,12.356,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
6,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,35.116,0.4166,41.1,66.7,,0.0,0.03271484375,50.0,210.0,nvml,0.186,32.855,1.269,0.972,35.438,onnx,CPUExecutionProvider,{},False,9,False,006369.png,,,,0.395677,0.48032,0.564962,13.554,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
7,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,41.669,0.4166,41.1,66.7,,0.0,0.03271484375,50.0,210.0,nvml,0.145,39.51,1.173,0.964,42.015,onnx,CPUExecutionProvider,{},False,0,False,006254.png,,,,0.469118,0.569471,0.669824,13.554,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
8,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,37.384,0.5059,55.9,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.107,35.187,1.064,1.117,37.612,onnx,CPUExecutionProvider,{},False,42,False,006781.png,,,,0.503562,0.621267,0.738972,16.518,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
9,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,35.194,0.5059,55.9,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.13,33.112,1.155,0.906,35.48,onnx,CPUExecutionProvider,{},False,11,False,006840.png,,,,0.475031,0.586067,0.697103,16.518,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
10,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,33.535,0.4057,39.2,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.143,31.474,1.109,0.933,33.83,onnx,CPUExecutionProvider,{},False,9,False,007416.png,,,,0.368192,0.445816,0.523439,13.178,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
11,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,46.739,0.4057,39.2,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.143,44.268,1.25,1.202,47.041,onnx,CPUExecutionProvider,{},False,57,True,007420.png,,,,0.511965,0.6199,0.727834,13.178,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
12,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,36.97,0.4093,39.8,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.107,34.74,1.281,0.932,37.208,onnx,CPUExecutionProvider,{},False,45,False,007182.png,,,,0.408303,0.494793,0.581284,13.298,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
13,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,37.877,0.4093,39.8,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.148,35.519,1.641,0.653,38.178,onnx,CPUExecutionProvider,{},False,5,False,007443.png,,,,0.418946,0.507691,0.596436,13.298,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
14,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,35.785,0.4303,43.3,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.109,33.473,1.234,1.056,36.06,onnx,CPUExecutionProvider,{},False,11,True,006164.png,,,,0.414638,0.504771,0.594903,13.998,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
15,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,34.691,0.4303,43.3,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.218,32.183,1.135,1.352,35.066,onnx,CPUExecutionProvider,{},False,28,False,007087.png,,,,0.403204,0.490851,0.578498,13.998,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
16,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,35.196,0.3877,36.2,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.111,33.397,1.087,0.696,35.43,onnx,CPUExecutionProvider,{},False,21,False,006681.png,,,,0.369657,0.445636,0.521615,12.578,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
17,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,41.03,0.3877,36.2,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.111,38.955,1.226,0.828,41.251,onnx,CPUExecutionProvider,{},False,42,False,006319.png,,,,0.430396,0.51886,0.607324,12.578,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
18,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,47.439,0.3877,36.2,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.125,44.958,1.695,0.758,47.721,onnx,CPUExecutionProvider,{},False,14,False,007392.png,,,,0.4979,0.600239,0.702577,12.578,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
19,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,36.037,0.4477,46.2,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.155,33.6,1.392,1.028,36.376,onnx,CPUExecutionProvider,{},False,0,False,006148.png,,,,0.434092,0.530288,0.626484,14.578,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
20,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,36.406,0.3749,34.1,66.8,,0.0,0.03271484375,50.0,210.0,nvml,0.106,34.518,1.08,0.793,36.626,onnx,CPUExecutionProvider,{},False,0,False,006447.png,,,,0.370541,0.445221,0.5199,12.156,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
21,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,35.825,0.3749,34.1,66.8,,0.0,0.03271484375,50.0,210.0,nvml,0.247,33.563,1.45,0.791,36.203,onnx,CPUExecutionProvider,{},False,13,True,006857.png,,,,0.366267,0.440085,0.513903,12.156,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
22,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,44.417,0.3749,34.1,66.8,,0.0,0.03271484375,50.0,210.0,nvml,0.11,42.407,1.092,0.903,44.629,onnx,CPUExecutionProvider,{},False,45,False,006127.png,,,,0.451508,0.542505,0.633503,12.156,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
23,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,35.001,0.4117,40.2,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.183,32.852,1.301,0.827,35.358,onnx,CPUExecutionProvider,{},False,8,False,006831.png,,,,0.390117,0.473013,0.555908,13.378,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
24,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,33.854,0.4117,40.2,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.187,31.325,1.601,0.908,34.228,onnx,CPUExecutionProvider,{},False,1,False,006461.png,,,,0.377655,0.457902,0.53815,13.378,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
25,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,32.665,0.3931,37.1,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.116,30.16,1.172,1.312,32.9,onnx,CPUExecutionProvider,{},False,10,False,007415.png,,,,0.347699,0.419733,0.491767,12.758,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
26,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,33.037,0.3931,37.1,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.202,30.896,1.247,0.874,33.383,onnx,CPUExecutionProvider,{},False,28,False,006154.png,,,,0.352811,0.425904,0.498997,12.758,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
27,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,32.605,0.3793,34.8,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.122,30.443,1.107,1.038,32.86,onnx,CPUExecutionProvider,{},False,10,False,007336.png,,,,0.335945,0.404114,0.472282,12.298,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
28,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,40.089,0.3793,34.8,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.145,38.139,1.201,0.73,40.375,onnx,CPUExecutionProvider,{},False,0,False,006621.png,,,,0.412773,0.496531,0.580288,12.298,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
29,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,32.996,0.3793,34.8,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.113,30.771,1.045,1.161,33.253,onnx,CPUExecutionProvider,{},False,38,True,006478.png,,,,0.339966,0.40895,0.477934,12.298,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
30,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,33.033,0.4441,45.6,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.114,31.142,1.097,0.774,33.28,onnx,CPUExecutionProvider,{},False,12,False,006352.png,,,,0.394146,0.481155,0.568164,14.458,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
31,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,32.538,0.4441,45.6,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.115,30.389,1.125,1.007,32.78,onnx,CPUExecutionProvider,{},False,22,False,007230.png,,,,0.388231,0.473935,0.559638,14.458,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
32,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,32.466,0.3841,35.6,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.142,30.553,1.127,0.77,32.747,onnx,CPUExecutionProvider,{},False,0,False,007113.png,,,,0.338714,0.407957,0.4772,12.458,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
33,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,41.088,0.3841,35.6,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.107,39.061,1.097,0.914,41.298,onnx,CPUExecutionProvider,{},False,37,False,007162.png,,,,0.427169,0.514494,0.601819,12.458,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
34,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,33.04,0.4069,39.4,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.1,30.914,1.121,0.987,33.278,onnx,CPUExecutionProvider,{},False,23,True,007130.png,,,,0.363174,0.439862,0.51655,13.218,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
35,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,33.532,0.4069,39.4,66.9,,0.0,0.03271484375,50.0,210.0,nvml,0.099,31.383,1.05,1.084,33.932,onnx,CPUExecutionProvider,{},False,11,False,006651.png,,,,0.37032,0.448517,0.526714,13.218,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
36,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,32.904,0.4069,39.4,66.9,,0.0,0.03271484375,51.0,210.0,nvml,0.125,30.81,1.07,0.997,33.228,onnx,CPUExecutionProvider,{},False,0,False,006282.png,,,,0.362629,0.439202,0.515775,13.218,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
37,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,33.373,0.4069,39.4,66.9,,0.0,0.03271484375,51.0,210.0,nvml,0.104,30.969,1.028,1.359,33.663,onnx,CPUExecutionProvider,{},False,71,False,006034.png,,,,0.36738,0.444956,0.522532,13.218,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
38,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,34.083,0.4069,39.4,66.9,,0.0,0.03271484375,51.0,210.0,nvml,0.102,31.965,1.096,1.006,34.326,onnx,CPUExecutionProvider,{},False,48,True,006519.png,,,,0.374618,0.453722,0.532827,13.218,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
39,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,33.127,0.385,35.7,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.111,31.238,1.037,0.835,33.388,onnx,CPUExecutionProvider,{},False,11,False,007441.png,,,,0.345901,0.416683,0.487466,12.48,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
40,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,33.147,0.385,35.7,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.103,31.065,1.025,1.04,33.365,onnx,CPUExecutionProvider,{},False,36,False,006438.png,,,,0.345665,0.416399,0.487133,12.48,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
41,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,37.27,0.4396,44.8,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.121,35.422,1.084,0.748,37.567,onnx,CPUExecutionProvider,{},False,0,False,007456.png,,,,0.440475,0.537211,0.633947,14.3,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
42,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,38.633,0.4396,44.8,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.102,36.48,1.067,1.07,38.876,onnx,CPUExecutionProvider,{},False,44,False,006904.png,,,,0.455816,0.555921,0.656026,14.3,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
43,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,34.526,0.4396,44.8,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.102,32.496,1.207,0.804,34.771,onnx,CPUExecutionProvider,{},False,13,False,007445.png,,,,0.407684,0.497218,0.586752,14.3,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
44,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,33.846,0.4096,39.8,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.103,31.682,1.052,1.098,34.05,onnx,CPUExecutionProvider,{},False,70,False,006746.png,,,,0.3737,0.452866,0.532033,13.3,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
45,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,49.741,0.4096,39.8,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.122,47.493,1.072,1.161,50.019,onnx,CPUExecutionProvider,{},False,80,False,007151.png,,,,0.548954,0.665247,0.781541,13.3,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
46,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,32.699,0.4072,39.4,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.129,30.585,1.287,0.808,32.929,onnx,CPUExecutionProvider,{},False,6,False,006946.png,,,,0.35942,0.435321,0.511223,13.22,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
47,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,37.878,0.4072,39.4,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.164,35.841,1.166,0.856,38.207,onnx,CPUExecutionProvider,{},False,5,True,006617.png,,,,0.417025,0.505091,0.593157,13.22,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
48,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,37.686,0.3958,37.5,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.122,35.163,1.059,1.447,37.962,onnx,CPUExecutionProvider,{},False,11,True,006434.png,,,,0.403534,0.48743,0.571325,12.84,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
49,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,33.43,0.3958,37.5,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.103,31.207,1.045,1.163,33.65,onnx,CPUExecutionProvider,{},False,13,False,007063.png,,,,0.357703,0.43207,0.506437,12.84,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
50,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,34.114,0.4174,41.1,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.108,32.036,1.051,1.013,34.356,onnx,CPUExecutionProvider,{},False,15,False,006080.png,,,,0.383757,0.465867,0.547978,13.56,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
51,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,47.438,0.4174,41.1,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.105,45.32,1.059,1.045,47.656,onnx,CPUExecutionProvider,{},False,2,False,006280.png,,,,0.532321,0.646219,0.760118,13.56,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
52,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,34.023,0.3895,36.5,66.9,,0.0,0.03271484375,51.0,210.0,nvml,0.111,32.015,1.297,0.695,34.247,onnx,CPUExecutionProvider,{},False,12,False,006829.png,,,,0.358861,0.432819,0.506776,12.638,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
53,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,40.857,0.3895,36.5,66.9,,0.0,0.03271484375,51.0,210.0,nvml,0.111,38.873,1.099,0.86,41.069,onnx,CPUExecutionProvider,{},False,31,True,006122.png,,,,0.430337,0.519025,0.607713,12.638,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
54,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,42.907,0.3895,36.5,66.9,,0.0,0.03271484375,51.0,210.0,nvml,0.133,40.775,1.421,0.695,43.179,onnx,CPUExecutionProvider,{},False,20,True,007161.png,,,,0.452452,0.545697,0.638943,12.638,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
55,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,31.614,0.4063,39.3,66.9,,0.0,0.03271484375,51.0,210.0,nvml,0.168,29.617,1.213,0.766,31.897,onnx,CPUExecutionProvider,{},False,19,True,006363.png,,,,0.347626,0.420973,0.494319,13.198,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
56,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,35.706,0.4063,39.3,66.9,,0.0,0.03271484375,51.0,210.0,nvml,0.154,33.2,1.609,0.867,36.014,onnx,CPUExecutionProvider,{},False,13,False,007405.png,,,,0.392495,0.475309,0.558122,13.198,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
57,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,32.706,0.3955,37.5,66.9,,0.0,0.03271484375,51.0,210.0,nvml,0.129,30.708,1.164,0.814,33.023,onnx,CPUExecutionProvider,{},False,8,False,007158.png,,,,0.350986,0.423951,0.496915,12.838,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
58,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,31.917,0.3955,37.5,66.9,,0.0,0.03271484375,51.0,210.0,nvml,0.119,29.894,1.104,0.902,32.136,onnx,CPUExecutionProvider,{},False,56,False,007200.png,,,,0.34156,0.412565,0.483569,12.838,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
59,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,35.641,0.4174,41.1,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.176,33.251,1.676,0.692,35.977,onnx,CPUExecutionProvider,{},False,1,False,006533.png,,,,0.401863,0.487848,0.573833,13.56,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
60,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,40.563,0.4174,41.1,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.114,38.551,1.064,0.928,40.793,onnx,CPUExecutionProvider,{},False,9,False,006484.png,,,,0.455662,0.553159,0.650655,13.56,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
61,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,47.177,0.4174,41.1,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.131,44.5,1.687,0.973,47.427,onnx,CPUExecutionProvider,{},False,24,False,006891.png,,,,0.529763,0.643114,0.756465,13.56,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
62,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,34.078,0.4189,41.4,66.9,,0.0,0.03271484375,51.0,210.0,nvml,0.103,32.359,1.046,0.659,34.281,onnx,CPUExecutionProvider,{},False,1,False,006270.png,,,,0.384409,0.466837,0.549266,13.618,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
63,0,adaptive,idle,0.0,process_steady_v3,0,,SMALL,33.188,0.3928,37.0,67.0,,0.0,0.03271484375,51.0,210.0,nvml,0.127,31.274,1.074,0.824,33.439,onnx,CPUExecutionProvider,{},False,23,False,006413.png,,,,0.352949,0.426013,0.499077,12.74,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
