run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
0,0,safety,burst,0.85,process_isolated_burst_v2,15,0,SMALL,42.707,0.7502,96.4,67.4,,0.0,0.03271484375,61.0,210.0,nvml,0.01,39.912,1.768,1.006,42.888,onnx,CPUExecutionProvider,{},False,9,True,006201.png,,,,,,,,,,False
1,0,safety,burst,0.85,process_isolated_burst_v2,15,1,SMALL,56.502,0.6751,83.8,67.6,,0.0,0.03271484375,61.0,210.0,nvml,0.017,53.332,1.93,1.219,56.716,onnx,CPUExecutionProvider,{},False,18,True,007377.png,,,,,,,,,,False
2,0,safety,burst,0.85,process_isolated_burst_v2,15,2,SMALL,40.314,0.6751,83.8,67.6,,0.0,0.03271484375,61.0,210.0,nvml,0.01,37.165,1.841,1.29,40.497,onnx,CPUExecutionProvider,{},False,44,False,006587.png,,,,,,,,,,False
3,0,safety,burst,0.85,process_isolated_burst_v2,15,3,SMALL,49.17,0.7249,92.1,67.6,,0.0,0.03271484375,61.0,210.0,nvml,0.012,46.192,1.92,1.024,49.399,onnx,CPUExecutionProvider,{},False,12,False,006905.png,,,,,,,,,,False
4,0,safety,burst,0.85,process_isolated_burst_v2,15,4,SMALL,40.286,0.7249,92.1,67.6,,0.0,0.03271484375,61.0,210.0,nvml,0.009,37.118,2.067,1.07,40.542,onnx,CPUExecutionProvider,{},False,5,False,007244.png,,,,,,,,,,False
0,0,adaptive,burst,0.85,process_isolated_burst_v2,15,0,NANO,16.236,0.7661,99.1,67.3,,0.0,0.03271484375,61.0,210.0,nvml,0.199,13.801,1.737,0.677,16.545,onnx,CPUExecutionProvider,{},False,3,True,006201.png,,,,,,,,,,False
1,0,adaptive,burst,0.85,process_isolated_burst_v2,15,1,SMALL,45.052,0.6968,87.5,67.4,,0.0,0.03271484375,61.0,210.0,nvml,0.198,41.824,2.066,1.141,45.436,onnx,CPUExecutionProvider,{},False,18,True,007377.png,,,,,,,,,,False
2,0,adaptive,burst,0.85,process_isolated_burst_v2,15,2,SMALL,38.913,0.6968,87.5,67.4,,0.0,0.03271484375,61.0,210.0,nvml,7.335,35.925,1.66,1.312,46.415,onnx,CPUExecutionProvider,{},False,44,False,006587.png,,,,,,,,,,False
3,0,adaptive,burst,0.85,process_isolated_burst_v2,15,3,SMALL,64.24,0.7615,98.2,67.6,,0.0,0.03271484375,61.0,210.0,nvml,0.143,61.546,1.623,1.053,64.553,onnx,CPUExecutionProvider,{},False,12,False,006905.png,,,,,,,,,,False
4,0,adaptive,burst,0.85,process_isolated_burst_v2,15,4,SMALL,45.004,0.7621,98.3,67.6,,0.0,0.03271484375,61.0,210.0,nvml,0.124,42.352,1.624,1.012,45.302,onnx,CPUExecutionProvider,{},False,5,False,007244.png,,,,,,,,,,False
0,0,safety2,burst,0.85,process_isolated_burst_v2,15,0,SMALL,61.642,0.697,87.5,67.5,,0.0,0.03271484375,61.0,210.0,nvml,0.013,59.02,1.619,0.981,62.002,onnx,CPUExecutionProvider,{},False,9,True,006201.png,,,,,,,,,,False
1,0,safety2,burst,0.85,process_isolated_burst_v2,15,1,MEDIUM,368.339,0.7599,97.9,67.7,,0.0,0.03271484375,61.0,210.0,nvml,0.229,358.654,7.38,2.284,368.942,onnx,CPUExecutionProvider,{},False,32,True,007377.png,,,,,,,,,,False
2,0,safety2,burst,0.85,process_isolated_burst_v2,15,2,MEDIUM,321.477,0.7738,100.0,68.2,,0.0,0.03271484375,61.0,210.0,nvml,0.016,315.717,3.584,2.158,321.87,onnx,CPUExecutionProvider,{},False,60,False,006587.png,,,,,,,,,,False
3,0,safety2,burst,0.85,process_isolated_burst_v2,15,3,MEDIUM,393.662,0.7738,100.0,68.2,,0.0,0.03271484375,61.0,210.0,nvml,0.012,388.244,3.454,1.946,394.072,onnx,CPUExecutionProvider,{},False,19,False,006905.png,,,,,,,,,,False
4,0,safety2,burst,0.85,process_isolated_burst_v2,15,4,MEDIUM,420.53,0.7012,87.9,68.2,,0.0,0.03271484375,61.0,210.0,nvml,0.011,414.27,3.814,2.422,420.943,onnx,CPUExecutionProvider,{},False,35,False,007244.png,,,,,,,,,,False
