run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
16,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.991,0.7024,88.4,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.174,11.892,1.527,0.548,14.358,onnx,CPUExecutionProvider,{},False,11,False,006681.png,,,,0.262366,0.330676,0.398987,23.03,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
17,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.198,0.7024,88.4,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.162,12.272,1.344,0.564,14.539,onnx,CPUExecutionProvider,{},False,16,False,006319.png,,,,0.265662,0.334831,0.404,23.03,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
18,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.163,0.703,88.5,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.155,12.321,1.322,0.491,14.517,onnx,CPUExecutionProvider,{},False,9,False,007392.png,,,,0.265474,0.33461,0.403746,23.05,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
19,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,12.684,0.703,88.5,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.15,10.76,1.217,0.687,13.04,onnx,CPUExecutionProvider,{},False,0,False,006148.png,,,,0.238476,0.300581,0.362686,23.05,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
20,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,12.324,0.703,88.5,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.105,10.93,0.962,0.416,12.625,onnx,CPUExecutionProvider,{},False,0,False,006447.png,,,,0.230876,0.291002,0.351127,23.05,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
21,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.764,0.703,88.5,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.136,12.064,1.256,0.426,14.069,onnx,CPUExecutionProvider,{},False,13,True,006857.png,,,,0.257287,0.32429,0.391294,23.05,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
22,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.635,0.703,88.5,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.126,12.552,1.611,0.454,14.967,onnx,CPUExecutionProvider,{},False,31,False,006127.png,,,,0.273705,0.344985,0.416264,23.05,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
23,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.507,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.139,11.955,1.216,0.317,13.781,onnx,CPUExecutionProvider,{},False,1,False,006831.png,,,,0.248094,0.312418,0.376741,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
24,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.792,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.134,12.211,1.135,0.428,14.107,onnx,CPUExecutionProvider,{},False,0,False,006461.png,,,,0.253958,0.319801,0.385645,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
25,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.386,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.155,12.603,1.335,0.427,14.715,onnx,CPUExecutionProvider,{},False,0,False,007415.png,,,,0.264903,0.333585,0.402266,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
26,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.818,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.119,12.019,1.308,0.474,14.125,onnx,CPUExecutionProvider,{},False,4,False,006154.png,,,,0.254293,0.320223,0.386153,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
27,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,12.061,0.6808,84.8,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.157,10.477,1.116,0.449,12.405,onnx,CPUExecutionProvider,{},False,1,False,007336.png,,,,0.21997,0.276753,0.333537,22.31,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
28,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.96,0.6808,84.8,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.15,12.218,1.308,0.416,14.295,onnx,CPUExecutionProvider,{},False,0,False,006621.png,,,,0.253481,0.318915,0.384349,22.31,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
29,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.054,0.6808,84.8,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.151,12.363,1.278,0.395,14.337,onnx,CPUExecutionProvider,{},False,18,True,006478.png,,,,0.254231,0.319858,0.385486,22.31,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
30,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.79,0.697,87.5,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.163,12.679,1.496,0.594,15.128,onnx,CPUExecutionProvider,{},False,13,False,006352.png,,,,0.274382,0.345673,0.416963,22.85,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
31,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.125,0.697,87.5,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.153,12.16,1.285,0.661,14.41,onnx,CPUExecutionProvider,{},False,12,False,007230.png,,,,0.26136,0.329266,0.397173,22.85,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
32,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.308,0.697,87.5,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.173,12.637,1.199,0.432,14.661,onnx,CPUExecutionProvider,{},False,0,False,007113.png,,,,0.26591,0.334999,0.404088,22.85,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
33,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.171,0.697,87.5,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.157,12.307,1.357,0.487,14.5,onnx,CPUExecutionProvider,{},False,7,False,007162.png,,,,0.262985,0.331314,0.399642,22.85,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
34,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.159,0.6754,83.9,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.112,12.397,1.191,0.55,14.449,onnx,CPUExecutionProvider,{},False,10,False,007130.png,,,,0.254261,0.31975,0.385238,22.13,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
35,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,10.605,0.6754,83.9,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.127,9.073,1.018,0.483,10.924,onnx,CPUExecutionProvider,{},False,5,False,006651.png,,,,0.192239,0.241753,0.291266,22.13,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
36,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.967,0.6754,83.9,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.221,12.255,1.275,0.417,14.522,onnx,CPUExecutionProvider,{},False,0,False,006282.png,,,,0.255546,0.321365,0.387185,22.13,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
37,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,12.289,0.6754,83.9,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.138,10.3,1.234,0.733,12.626,onnx,CPUExecutionProvider,{},False,42,False,006034.png,,,,0.22219,0.279418,0.336646,22.13,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
38,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.389,0.6754,83.9,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.126,12.625,1.128,0.618,14.711,onnx,CPUExecutionProvider,{},False,33,True,006519.png,,,,0.25887,0.325546,0.392221,22.13,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
39,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.143,0.703,88.5,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.168,12.604,1.153,0.367,14.455,onnx,CPUExecutionProvider,{},False,11,False,007441.png,,,,0.264346,0.333188,0.40203,23.05,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
40,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.824,0.703,88.5,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.136,12.073,1.2,0.531,14.123,onnx,CPUExecutionProvider,{},False,26,False,006438.png,,,,0.258276,0.325537,0.392799,23.05,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
41,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,10.85,0.703,88.5,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.112,9.31,1.07,0.451,11.128,onnx,CPUExecutionProvider,{},False,0,False,007456.png,,,,0.203505,0.256503,0.3095,23.05,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
42,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,10.198,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.116,8.641,1.049,0.486,10.454,onnx,CPUExecutionProvider,{},False,28,False,006904.png,,,,0.188193,0.236985,0.285778,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
43,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.301,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.112,11.553,1.29,0.442,13.595,onnx,CPUExecutionProvider,{},False,3,False,007445.png,,,,0.244744,0.308199,0.371653,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
44,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.04,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.143,11.114,1.442,0.466,13.322,onnx,CPUExecutionProvider,{},False,45,False,006746.png,,,,0.239838,0.302021,0.364204,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
45,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,10.162,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.094,8.374,0.879,0.895,10.431,onnx,CPUExecutionProvider,{},False,28,False,007151.png,,,,0.187788,0.236475,0.285163,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
46,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.038,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.139,11.576,1.15,0.296,13.305,onnx,CPUExecutionProvider,{},False,1,False,006946.png,,,,0.239521,0.301622,0.363723,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
47,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,10.061,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.129,8.487,1.167,0.39,10.355,onnx,CPUExecutionProvider,{},False,0,False,006617.png,,,,0.186419,0.234752,0.283085,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
48,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,12.93,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.087,11.516,0.916,0.472,13.18,onnx,CPUExecutionProvider,{},False,9,True,006434.png,,,,0.237266,0.298782,0.360297,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
49,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,9.659,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.121,8.195,1.126,0.323,9.903,onnx,CPUExecutionProvider,{},False,7,False,007063.png,,,,0.178286,0.22451,0.270734,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
50,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,10.106,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.12,8.475,1.153,0.461,10.389,onnx,CPUExecutionProvider,{},False,5,False,006080.png,,,,0.187024,0.235514,0.284004,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
51,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,10.141,0.6916,86.6,67.5,,0.0,0.03271484375,51.0,210.0,nvml,0.113,8.673,1.166,0.286,10.387,onnx,CPUExecutionProvider,{},False,0,False,006280.png,,,,0.186987,0.235466,0.283946,22.67,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
52,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,12.988,0.6499,79.6,67.6,,0.0,0.03271484375,52.0,210.0,nvml,0.115,11.479,1.014,0.48,13.299,onnx,CPUExecutionProvider,{},False,15,False,006829.png,,,,0.225476,0.282903,0.340329,21.272,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
53,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.75,0.6499,79.6,67.6,,0.0,0.03271484375,52.0,210.0,nvml,0.128,11.975,1.312,0.442,14.015,onnx,CPUExecutionProvider,{},False,6,True,006122.png,,,,0.237607,0.298123,0.358639,21.272,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
54,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,11.806,0.6499,79.6,67.6,,0.0,0.03271484375,52.0,210.0,nvml,0.18,9.779,1.446,0.546,12.165,onnx,CPUExecutionProvider,{},False,16,True,007161.png,,,,0.20625,0.25878,0.31131,21.272,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
55,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.21,0.6499,79.6,67.6,,0.0,0.03271484375,52.0,210.0,nvml,0.261,12.335,1.169,0.684,14.67,onnx,CPUExecutionProvider,{},False,2,False,006363.png,,,,0.248708,0.312052,0.375395,21.272,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
56,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,14.15,0.6769,84.1,67.6,,0.0,0.03271484375,52.0,210.0,nvml,0.139,12.452,1.239,0.438,14.461,onnx,CPUExecutionProvider,{},False,2,False,007405.png,,,,0.254931,0.320627,0.386323,22.172,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
57,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,13.838,0.6769,84.1,67.6,,0.0,0.03271484375,52.0,210.0,nvml,0.129,12.32,1.138,0.355,14.132,onnx,CPUExecutionProvider,{},False,0,False,007158.png,,,,0.249138,0.313341,0.377544,22.172,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
58,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,15.316,0.6769,84.1,67.6,,0.0,0.03271484375,52.0,210.0,nvml,0.128,13.471,1.193,0.63,15.783,onnx,CPUExecutionProvider,{},False,34,False,007200.png,,,,0.278242,0.349945,0.421648,22.172,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
59,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,10.506,0.6769,84.1,67.6,,0.0,0.03271484375,52.0,210.0,nvml,0.137,8.916,1.261,0.307,10.928,onnx,CPUExecutionProvider,{},False,0,False,006533.png,,,,0.192651,0.242298,0.291944,22.172,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
60,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,11.134,0.7033,88.5,67.6,,0.0,0.03271484375,52.0,210.0,nvml,0.147,9.439,1.382,0.293,11.45,onnx,CPUExecutionProvider,{},False,0,False,006484.png,,,,0.209409,0.263945,0.318482,23.052,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
61,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,15.441,0.7033,88.5,67.6,,0.0,0.03271484375,52.0,210.0,nvml,0.139,13.558,1.266,0.594,15.812,onnx,CPUExecutionProvider,{},False,23,False,006891.png,,,,0.289191,0.364505,0.439819,23.052,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
62,0,adaptive,moderate,0.5,process_steady_v3,15,,NANO,12.58,0.7033,88.5,67.6,,0.0,0.03271484375,52.0,210.0,nvml,0.147,10.662,1.457,0.429,12.925,onnx,CPUExecutionProvider,{},False,0,False,006270.png,,,,0.236389,0.297952,0.359514,23.052,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
