run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,telemetry_timestamp_ns,measured_rails_w
0,0,fixed_small,light,0.25,process_steady_v3,11,,SMALL,120.476,0.2497,27.0,24.3,44.0,0.0,,50.375,,tegrastats,0.006,119.697,0.0,0.768,120.669,ultralytics,,{},False,1,True,006201.png,1788906137334782539,"{""VDD_CPU_CV"": 7.197, ""VDD_GPU_SOC"": 5.595, ""VIN_SYS_5V0"": 4.931}"
1,0,fixed_small,light,0.25,process_steady_v3,11,,SMALL,20.713,0.2978,33.3,24.3,44.0,2.0,,50.406,,tegrastats,0.004,19.858,0.0,0.844,20.829,ultralytics,,{},False,3,True,007377.png,1788906137440307160,"{""VDD_CPU_CV"": 7.197, ""VDD_GPU_SOC"": 5.595, ""VIN_SYS_5V0"": 4.931}"
2,0,fixed_small,light,0.25,process_steady_v3,11,,SMALL,21.329,0.2978,33.3,24.3,44.0,2.0,,50.406,,tegrastats,0.004,19.83,0.0,1.49,21.427,ultralytics,,{},False,6,False,006587.png,1788906137545754502,"{""VDD_CPU_CV"": 7.194, ""VDD_GPU_SOC"": 5.595, ""VIN_SYS_5V0"": 5.032}"
3,0,fixed_small,light,0.25,process_steady_v3,11,,SMALL,19.61,0.2998,33.3,24.3,44.0,3.0,,50.437,,tegrastats,0.004,18.989,0.0,0.613,19.724,ultralytics,,{},False,2,False,006905.png,1788906137545754502,"{""VDD_CPU_CV"": 7.194, ""VDD_GPU_SOC"": 5.595, ""VIN_SYS_5V0"": 5.032}"
4,0,fixed_small,light,0.25,process_steady_v3,11,,SMALL,21.388,0.2998,33.3,24.3,44.0,3.0,,50.437,,tegrastats,0.003,20.764,0.0,0.616,21.485,ultralytics,,{},False,2,False,007244.png,1788906137545754502,"{""VDD_CPU_CV"": 7.194, ""VDD_GPU_SOC"": 5.595, ""VIN_SYS_5V0"": 5.032}"
5,0,fixed_small,light,0.25,process_steady_v3,11,,SMALL,21.463,0.2998,33.3,24.3,44.0,3.0,,50.437,,tegrastats,0.003,20.189,0.0,1.266,21.559,ultralytics,,{},False,5,False,007031.png,1788906137651521166,"{""VDD_CPU_CV"": 7.194, ""VDD_GPU_SOC"": 5.995, ""VIN_SYS_5V0"": 5.132}"
6,0,fixed_small,light,0.25,process_steady_v3,11,,SMALL,19.96,0.322,33.6,24.3,44.0,13.0,,50.718,,tegrastats,0.003,19.088,0.0,0.864,20.057,ultralytics,,{},False,3,False,006369.png,1788906137651521166,"{""VDD_CPU_CV"": 7.194, ""VDD_GPU_SOC"": 5.995, ""VIN_SYS_5V0"": 5.132}"
7,0,fixed_small,light,0.25,process_steady_v3,11,,SMALL,21.942,0.322,33.6,24.3,44.0,13.0,,50.718,,tegrastats,0.003,21.319,0.0,0.617,22.029,ultralytics,,{},False,2,False,006254.png,1788906137651521166,"{""VDD_CPU_CV"": 7.194, ""VDD_GPU_SOC"": 5.995, ""VIN_SYS_5V0"": 5.132}"
8,0,fixed_small,light,0.25,process_steady_v3,11,,SMALL,21.085,0.322,33.6,24.3,44.0,13.0,,50.718,,tegrastats,0.004,19.599,0.0,1.479,21.239,ultralytics,,{},False,6,False,006781.png,1788906137757813196,"{""VDD_CPU_CV"": 7.194, ""VDD_GPU_SOC"": 6.394, ""VIN_SYS_5V0"": 5.132}"
9,0,fixed_small,light,0.25,process_steady_v3,11,,SMALL,19.985,0.3192,35.2,24.3,44.0,6.0,,50.718,,tegrastats,0.003,19.162,0.0,0.816,20.075,ultralytics,,{},False,3,False,006840.png,1788906137757813196,"{""VDD_CPU_CV"": 7.194, ""VDD_GPU_SOC"": 6.394, ""VIN_SYS_5V0"": 5.132}"
