label,group,latency_ms,pressure,tier,n_detections,vru_detected,switch_occurred,accuracy_proxy
0.0,safety,10.234692599624395,0.059,MEDIUM,0,False,True,0.503
0.0,safety,10.245381854474545,0.0121,MEDIUM,0,False,False,0.503
0.0,safety,10.244389995932579,0.0445,MEDIUM,0,False,False,0.503
0.0,safety,10.27075806632638,0.0057,MEDIUM,0,False,False,0.503
0.0,safety,10.258821304887533,0.1369,MEDIUM,0,False,False,0.503
0.0,safety,10.24480490013957,0.0867,MEDIUM,0,False,False,0.503
0.0,safety,10.246244724839926,0.0298,MEDIUM,0,False,False,0.503
0.0,safety,10.251109953969717,0.0254,MEDIUM,0,False,False,0.503
0.0,safety,10.232870001345873,0.0743,MEDIUM,0,False,False,0.503
0.0,safety,10.269510094076395,0.0723,MEDIUM,0,False,False,0.503
0.0,safety,10.710565838962793,0.0849,MEDIUM,0,False,False,0.503
0.0,safety,10.659397579729557,0.1356,MEDIUM,0,False,False,0.503
0.0,safety,10.343526024371386,0.0223,MEDIUM,0,False,False,0.503
0.0,safety,10.298213921487331,0.0705,MEDIUM,0,False,False,0.503
0.0,safety,10.296229738742113,0.0569,MEDIUM,0,False,False,0.503
0.0,safety,10.327717754989862,0.0769,MEDIUM,0,False,False,0.503
0.0,safety,10.247781872749329,0.0416,MEDIUM,0,False,False,0.503
0.0,safety,10.28717402368784,0.1006,MEDIUM,0,False,False,0.503
0.0,safety,10.19034069031477,0.0926,MEDIUM,0,False,False,0.503
0.0,safety,10.305253323167562,0.0413,MEDIUM,0,False,False,0.503
0.0,safety,10.219748597592115,0.1486,MEDIUM,0,False,False,0.503
0.0,safety,10.280678048729897,0.0999,MEDIUM,0,False,False,0.503
0.0,safety,10.288838297128677,0.0573,MEDIUM,0,False,False,0.503
0.0,safety,10.276997927576303,0.1086,MEDIUM,0,False,False,0.503
0.0,safety,10.201509576290846,0.0583,MEDIUM,0,False,False,0.503
0.0,safety,10.25447016581893,0.0501,MEDIUM,0,False,False,0.503
0.0,safety,10.237669106572866,0.0756,MEDIUM,0,False,False,0.503
0.0,safety,10.22928487509489,0.0367,MEDIUM,0,False,False,0.503
0.0,safety,10.277925059199333,0.0892,MEDIUM,0,False,False,0.503
0.0,safety,10.28455002233386,0.1069,MEDIUM,0,False,False,0.503
0.0,safety,10.190342087298632,0.0999,MEDIUM,0,False,False,0.503
0.0,safety,10.300838388502598,0.0376,MEDIUM,0,False,False,0.503
0.0,safety,10.219684801995754,0.1175,MEDIUM,0,False,False,0.503
0.0,safety,10.287781246006489,0.1182,MEDIUM,0,False,False,0.503
0.0,safety,10.250342078506947,0.0718,MEDIUM,0,False,False,0.503
0.0,safety,10.274342261254787,0.0996,MEDIUM,0,False,False,0.503
0.0,safety,10.21411782130599,0.0527,MEDIUM,0,False,False,0.503
0.0,safety,10.277476627379656,0.1414,MEDIUM,0,False,False,0.503
0.0,safety,10.21581282839179,0.0628,MEDIUM,0,False,False,0.503
0.0,safety,10.226596612483263,0.0669,MEDIUM,0,False,False,0.503
0.0,safety,10.264518205076456,0.149,MEDIUM,0,False,False,0.503
0.0,safety,10.312069673091173,0.099,MEDIUM,0,False,False,0.503
0.0,safety,10.162725113332272,0.0701,MEDIUM,0,False,False,0.503
0.0,safety,10.295653250068426,0.0932,MEDIUM,0,False,False,0.503
0.0,safety,10.213284753262997,0.0142,MEDIUM,0,False,False,0.503
0.0,safety,10.228678118437529,0.0842,MEDIUM,0,False,False,0.503
0.0,safety,10.215430054813623,0.0576,MEDIUM,0,False,False,0.503
0.0,safety,10.245284996926785,0.0664,MEDIUM,0,False,False,0.503
0.0,safety,10.262948926538229,0.0873,MEDIUM,0,False,False,0.503
0.0,safety,10.277349036186934,0.0905,MEDIUM,0,False,False,0.503
0.1,safety,10.334309190511703,0.1401,MEDIUM,0,False,True,0.503
0.1,safety,10.26839017868042,0.1652,MEDIUM,0,False,False,0.503
0.1,safety,10.23850217461586,0.1576,MEDIUM,0,False,False,0.503
0.1,safety,10.292774066329002,0.1178,MEDIUM,0,False,False,0.503
0.1,safety,10.390469804406166,0.1394,MEDIUM,0,False,False,0.503
0.1,safety,10.43469412252307,0.158,MEDIUM,0,False,False,0.503
0.1,safety,10.453510098159313,0.1348,MEDIUM,0,False,False,0.503
0.1,safety,10.472582187503576,0.0716,MEDIUM,0,False,False,0.503
0.1,safety,10.307942051440477,0.1322,MEDIUM,0,False,False,0.503
0.1,safety,10.389798320829868,0.1134,MEDIUM,0,False,False,0.503
0.1,safety,17.587881069630384,0.1751,MEDIUM,0,False,False,0.503
0.1,safety,11.295525822788477,0.1436,MEDIUM,0,False,False,0.503
0.1,safety,11.155878193676472,0.1973,MEDIUM,0,False,False,0.503
0.1,safety,10.362660977989435,0.1215,MEDIUM,0,False,False,0.503
0.1,safety,10.37331810221076,0.1306,MEDIUM,0,False,False,0.503
0.1,safety,10.504869744181633,0.0814,MEDIUM,0,False,False,0.503
0.1,safety,10.29610214754939,0.187,MEDIUM,0,False,False,0.503
0.1,safety,10.354053694754839,0.1241,MEDIUM,0,False,False,0.503
0.1,safety,10.339238215237856,0.1679,MEDIUM,0,False,False,0.503
0.1,safety,10.396358091384172,0.0666,MEDIUM,0,False,False,0.503
0.1,safety,10.387973859906197,0.1379,MEDIUM,0,False,False,0.503
0.1,safety,10.442086029797792,0.1224,MEDIUM,0,False,False,0.503
0.1,safety,10.331206023693085,0.149,MEDIUM,0,False,False,0.503
0.1,safety,10.371814016252756,0.1343,MEDIUM,0,False,False,0.503
0.1,safety,10.28400519862771,0.1157,MEDIUM,0,False,False,0.503
0.1,safety,10.322405025362968,0.1718,MEDIUM,0,False,False,0.503
0.1,safety,10.28682105243206,0.1672,MEDIUM,0,False,False,0.503
0.1,safety,10.402309242635965,0.1653,MEDIUM,0,False,False,0.503
0.1,safety,10.305188596248627,0.1736,MEDIUM,0,False,False,0.503
0.1,safety,10.32733405008912,0.132,MEDIUM,0,False,False,0.503
0.1,safety,10.287878103554249,0.1323,MEDIUM,0,False,False,0.503
0.1,safety,10.323973838239908,0.1783,MEDIUM,0,False,False,0.503
0.1,safety,10.327429976314306,0.1414,MEDIUM,0,False,False,0.503
0.1,safety,10.30288590118289,0.1388,MEDIUM,0,False,False,0.503
0.1,safety,10.316133964806795,0.1372,MEDIUM,0,False,False,0.503
0.1,safety,10.306053329259157,0.1405,MEDIUM,0,False,False,0.503
0.1,safety,10.30605286359787,0.2164,MEDIUM,0,False,False,0.503
0.1,safety,10.383237153291702,0.1003,MEDIUM,0,False,False,0.503
0.1,safety,10.3737972676754,0.1211,MEDIUM,0,False,False,0.503
0.1,safety,10.298340581357479,0.1019,MEDIUM,0,False,False,0.503
0.1,safety,10.296484921127558,0.1498,MEDIUM,0,False,False,0.503
0.1,safety,10.50794217735529,0.1667,MEDIUM,0,False,False,0.503
0.1,safety,10.352678131312132,0.1144,MEDIUM,0,False,False,0.503
0.1,safety,10.448582004755735,0.1474,MEDIUM,0,False,False,0.503
0.1,safety,10.377446189522743,0.1035,MEDIUM,0,False,False,0.503
0.1,safety,10.504038073122501,0.1757,MEDIUM,0,False,False,0.503
0.1,safety,10.342149995267391,0.1384,MEDIUM,0,False,False,0.503
0.1,safety,10.34387806430459,0.1543,MEDIUM,0,False,False,0.503
0.1,safety,10.323494207113981,0.1451,MEDIUM,0,False,False,0.503
0.1,safety,10.508902370929718,0.1581,MEDIUM,0,False,False,0.503
0.2,safety,10.387044865638018,0.2187,MEDIUM,0,False,True,0.503
0.2,safety,10.53715730085969,0.2531,MEDIUM,0,False,False,0.503
0.2,safety,10.54253289476037,0.2561,MEDIUM,0,False,False,0.503
0.2,safety,10.555844753980637,0.2317,MEDIUM,0,False,False,0.503
0.2,safety,10.553221218287945,0.2417,MEDIUM,0,False,False,0.503
0.2,safety,10.566916782408953,0.2164,MEDIUM,0,False,False,0.503
0.2,safety,10.77962201088667,0.2017,MEDIUM,0,False,False,0.503
0.2,safety,10.373157914727926,0.1827,MEDIUM,0,False,False,0.503
0.2,safety,10.533062275499105,0.2863,MEDIUM,0,False,False,0.503
0.2,safety,10.542694013565779,0.2391,MEDIUM,0,False,False,0.503
0.2,safety,10.547013022005558,0.1817,MEDIUM,0,False,False,0.503
0.2,safety,10.547973215579987,0.2517,MEDIUM,0,False,False,0.503
0.2,safety,10.545381344854832,0.1909,MEDIUM,0,False,False,0.503
0.2,safety,10.52464498206973,0.2032,MEDIUM,0,False,False,0.503
0.2,safety,10.65923785790801,0.1757,MEDIUM,0,False,False,0.503
0.2,safety,10.523236822336912,0.2511,MEDIUM,0,False,False,0.503
0.2,safety,10.51302906125784,0.2439,MEDIUM,0,False,False,0.503
0.2,safety,10.522244963794947,0.1652,MEDIUM,0,False,False,0.503
0.2,safety,10.548901278525591,0.1794,MEDIUM,0,False,False,0.503
0.2,safety,10.529892984777689,0.2439,MEDIUM,0,False,False,0.503
0.2,safety,10.537124704569578,0.1636,MEDIUM,0,False,False,0.503
0.2,safety,10.553540661931038,0.2061,MEDIUM,0,False,False,0.503
0.2,safety,10.64579701051116,0.1916,MEDIUM,0,False,False,0.503
0.2,safety,10.530245024710894,0.2386,MEDIUM,0,False,False,0.503
0.2,safety,10.41155681014061,0.2133,MEDIUM,0,False,False,0.503
0.2,safety,10.558789130300283,0.1914,MEDIUM,0,False,False,0.503
0.2,safety,10.48704469576478,0.1773,MEDIUM,0,False,False,0.503
0.2,safety,10.545765049755573,0.1877,MEDIUM,0,False,False,0.503
0.2,safety,10.374852921813726,0.2279,MEDIUM,0,False,False,0.503
0.2,safety,10.547109879553318,0.2507,MEDIUM,0,False,False,0.503
0.2,safety,10.501828975975513,0.172,MEDIUM,0,False,False,0.503
0.2,safety,10.844869073480368,0.2421,MEDIUM,0,False,False,0.503
0.2,safety,10.724741965532303,0.2182,MEDIUM,0,False,False,0.503
0.2,safety,10.722757782787085,0.1751,MEDIUM,0,False,False,0.503
0.2,safety,10.311012621968985,0.2455,MEDIUM,0,False,False,0.503
0.2,safety,10.539589915424585,0.2442,MEDIUM,0,False,False,0.503
0.2,safety,10.520645882934332,0.1979,MEDIUM,0,False,False,0.503
0.2,safety,10.610373690724373,0.1715,MEDIUM,0,False,False,0.503
0.2,safety,10.28678985312581,0.2567,MEDIUM,0,False,False,0.503
0.2,safety,10.50474215298891,0.2486,MEDIUM,0,False,False,0.503
0.2,safety,10.533830150961876,0.1461,MEDIUM,0,False,False,0.503
0.2,safety,10.332741774618626,0.1998,MEDIUM,0,False,False,0.503
