run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
168,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,13.34,0.7511,97.3,65.6,,0.0,0.03271484375,61.0,210.0,nvml,0.005,11.866,0.857,0.603,13.459,onnx,CPUExecutionProvider,{},False,33,False,007277.png,,,,0.263506,0.333396,0.376841,24.772,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
169,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,12.88,0.7511,97.3,65.6,,0.0,0.03271484375,61.0,210.0,nvml,0.006,11.565,0.866,0.434,12.995,onnx,CPUExecutionProvider,{},False,9,False,006581.png,,,,0.254437,0.321922,0.363871,24.772,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
170,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,12.847,0.7511,97.3,65.6,,0.0,0.03271484375,61.0,210.0,nvml,0.005,11.588,0.852,0.393,12.961,onnx,CPUExecutionProvider,{},False,4,True,007055.png,,,,0.253765,0.321072,0.362911,24.772,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
171,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,13.034,0.7511,97.3,65.6,,0.0,0.03271484375,61.0,210.0,nvml,0.005,11.604,0.89,0.528,13.142,onnx,CPUExecutionProvider,{},False,28,False,007458.png,,,,0.257301,0.325546,0.367968,24.772,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
172,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,12.821,0.7511,97.3,65.6,,0.0,0.03271484375,61.0,210.0,nvml,0.005,11.587,0.866,0.354,12.936,onnx,CPUExecutionProvider,{},False,0,False,006230.png,,,,0.253266,0.320441,0.362197,24.772,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
173,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,14.341,0.7567,98.2,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,13.099,0.859,0.371,14.464,onnx,CPUExecutionProvider,{},False,0,False,007284.png,,,,0.285169,0.36094,0.404998,24.954,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
174,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,14.923,0.7567,98.2,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,13.535,0.983,0.367,15.045,onnx,CPUExecutionProvider,{},False,0,False,007150.png,,,,0.296612,0.375423,0.421249,24.954,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
175,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,13.01,0.7567,98.2,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.005,11.538,0.841,0.618,13.124,onnx,CPUExecutionProvider,{},False,42,False,005996.png,,,,0.258742,0.327491,0.367466,24.954,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
176,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,13.04,0.7675,100.0,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,11.582,0.849,0.597,13.164,onnx,CPUExecutionProvider,{},False,37,False,006897.png,,,,0.263097,0.333244,0.368603,25.314,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
177,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,14.44,0.7675,100.0,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,12.999,0.884,0.544,14.556,onnx,CPUExecutionProvider,{},False,23,True,005988.png,,,,0.290911,0.368473,0.407571,25.314,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
178,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,14.068,0.7675,100.0,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,12.786,0.854,0.414,14.657,onnx,CPUExecutionProvider,{},False,1,True,006795.png,,,,0.292931,0.371032,0.410402,25.314,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
179,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,13.334,0.7675,100.0,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.007,12.053,0.711,0.556,13.43,onnx,CPUExecutionProvider,{},False,13,False,006044.png,,,,0.268403,0.339964,0.376037,25.314,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
180,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,14.532,0.7675,100.0,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,12.573,1.415,0.531,14.672,onnx,CPUExecutionProvider,{},False,14,False,006788.png,,,,0.293217,0.371394,0.410802,25.314,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
181,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,14.12,0.7621,99.1,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,12.689,1.002,0.416,14.264,onnx,CPUExecutionProvider,{},False,0,False,007270.png,,,,0.283144,0.358506,0.399386,25.134,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
182,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,10.176,0.7621,99.1,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,8.806,0.976,0.38,10.277,onnx,CPUExecutionProvider,{},False,16,True,006925.png,,,,0.204008,0.258307,0.287762,25.134,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
183,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,12.963,0.7621,99.1,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.005,11.74,0.706,0.505,13.083,onnx,CPUExecutionProvider,{},False,8,True,007146.png,,,,0.2597,0.328823,0.366318,25.134,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
184,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,14.093,0.7621,99.1,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.007,12.541,1.027,0.511,14.23,onnx,CPUExecutionProvider,{},False,11,False,006948.png,,,,0.282467,0.357649,0.398432,25.134,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
185,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,13.397,0.7675,100.0,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.005,12.303,0.712,0.37,13.498,onnx,CPUExecutionProvider,{},False,8,False,006063.png,,,,0.269756,0.341678,0.377933,25.314,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
186,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,14.452,0.7675,100.0,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,13.007,0.979,0.453,15.064,onnx,CPUExecutionProvider,{},False,3,False,007234.png,,,,0.30107,0.38134,0.421803,25.314,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
187,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,13.435,0.7675,100.0,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.005,12.382,0.73,0.312,13.535,onnx,CPUExecutionProvider,{},False,1,False,006191.png,,,,0.2705,0.34262,0.378974,25.314,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
188,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,17.725,0.7675,100.0,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,12.307,1.019,4.384,17.873,onnx,CPUExecutionProvider,{},False,21,True,006605.png,,,,0.357195,0.45243,0.500436,25.314,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
189,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,13.928,0.7567,98.2,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,12.475,1.009,0.431,14.077,onnx,CPUExecutionProvider,{},False,0,False,006244.png,,,,0.277539,0.351282,0.394162,24.954,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
190,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,13.322,0.7567,98.2,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.005,12.099,0.812,0.398,13.445,onnx,CPUExecutionProvider,{},False,16,True,006389.png,,,,0.265067,0.335497,0.376449,24.954,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
191,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,13.95,0.7567,98.2,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,12.497,1.012,0.427,14.085,onnx,CPUExecutionProvider,{},False,0,False,006023.png,,,,0.277699,0.351485,0.394388,24.954,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
192,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,12.919,0.7567,98.2,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,11.62,0.986,0.298,13.031,onnx,CPUExecutionProvider,{},False,0,False,006614.png,,,,0.256909,0.325171,0.364862,24.954,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
193,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,11.728,0.7567,98.2,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,10.307,1.006,0.402,11.866,onnx,CPUExecutionProvider,{},False,0,False,006516.png,,,,0.23395,0.296112,0.332256,24.954,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
194,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,10.555,0.7567,98.2,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.007,8.837,1.035,0.669,10.696,onnx,CPUExecutionProvider,{},False,31,True,006341.png,,,,0.210873,0.266903,0.299482,24.954,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
195,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,10.762,0.7567,98.2,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.005,9.495,0.775,0.478,10.9,onnx,CPUExecutionProvider,{},False,3,True,006215.png,,,,0.214891,0.271989,0.305189,24.954,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
196,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,13.865,0.7567,98.2,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.006,12.457,0.998,0.398,13.993,onnx,CPUExecutionProvider,{},False,0,False,006252.png,,,,0.275883,0.349186,0.39181,24.954,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
197,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,12.922,0.7567,98.2,65.7,,0.0,0.03271484375,61.0,210.0,nvml,0.005,11.813,0.7,0.397,13.04,onnx,CPUExecutionProvider,{},False,6,False,006042.png,,,,0.257096,0.325408,0.365128,24.954,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
198,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,13.083,0.7618,99.0,65.8,,0.0,0.03271484375,61.0,210.0,nvml,0.006,11.697,0.836,0.536,13.197,onnx,CPUExecutionProvider,{},False,31,False,006549.png,,,,0.261787,0.331453,0.369513,25.116,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
199,0,predictive,heavy,0.75,process_steady_v3,15,,NANO,12.983,0.7618,99.0,65.8,,0.0,0.03271484375,61.0,210.0,nvml,0.005,11.657,0.846,0.468,13.099,onnx,CPUExecutionProvider,{},False,17,False,007047.png,,,,0.259841,0.328989,0.366766,25.116,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
0,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,61.34,0.5981,71.8,65.6,,0.0,0.03271484375,61.0,210.0,nvml,0.007,58.671,1.593,1.053,61.535,onnx,CPUExecutionProvider,{},False,10,False,006173.png,,,,0.969419,1.210513,1.451606,19.672,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
1,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,49.299,0.655,81.2,65.8,,0.0,0.03271484375,61.0,210.0,nvml,0.006,46.822,1.54,0.922,49.477,onnx,CPUExecutionProvider,{},False,7,False,007332.png,,,,0.849368,1.066522,1.283676,21.556,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
2,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,59.029,0.7618,99.0,65.8,,0.0,0.03271484375,61.0,210.0,nvml,0.006,56.658,1.338,1.019,59.191,onnx,CPUExecutionProvider,{},False,22,True,007374.png,,,,1.174162,1.486629,1.657334,25.116,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
3,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,58.975,0.7618,99.0,65.8,,0.0,0.03271484375,61.0,210.0,nvml,0.012,56.488,1.376,1.097,59.142,onnx,CPUExecutionProvider,{},False,39,True,007189.png,,,,1.173192,1.4854,1.655965,25.116,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
4,1,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,356.333,0.7552,97.9,65.8,,0.0,0.03271484375,61.0,210.0,nvml,0.16,351.164,3.175,1.978,356.871,onnx,CPUExecutionProvider,{},False,25,False,007258.png,,,,7.020366,8.88466,9.992388,24.896,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
5,1,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,338.458,0.7618,98.8,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.008,333.062,3.385,1.997,338.83,onnx,CPUExecutionProvider,{},False,20,False,006428.png,,,,6.713747,8.499889,9.48724,25.086,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
6,1,safety2,heavy,0.75,process_steady_v3,15,,NANO,14.363,0.763,99.0,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.158,12.907,0.965,0.477,14.61,onnx,CPUExecutionProvider,{},False,0,False,006607.png,,,,0.289924,0.367086,0.409074,25.126,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
7,1,safety2,heavy,0.75,process_steady_v3,15,,NANO,13.746,0.763,99.0,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.006,12.366,0.891,0.477,13.838,onnx,CPUExecutionProvider,{},False,19,False,006420.png,,,,0.274608,0.347694,0.387464,25.126,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
8,1,safety2,heavy,0.75,process_steady_v3,15,,NANO,36.379,0.763,99.0,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.007,34.774,0.95,0.639,36.49,onnx,CPUExecutionProvider,{},False,31,True,006768.png,,,,0.724118,0.916838,1.021709,25.126,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
9,1,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,305.851,0.7634,99.1,66.2,,0.0,0.03271484375,61.0,210.0,nvml,0.201,294.289,9.372,2.168,306.72,onnx,CPUExecutionProvider,{},False,22,True,006465.png,,,,6.09085,7.712173,8.588166,25.144,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
10,1,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,322.415,0.6352,77.7,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.008,316.796,3.888,1.715,322.939,onnx,CPUExecutionProvider,{},False,36,False,007097.png,,,,5.376778,6.738451,8.100125,20.866,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
11,1,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,276.675,0.6379,78.1,66.4,,0.0,0.03271484375,61.0,210.0,nvml,0.007,270.902,3.564,2.189,277.395,onnx,CPUExecutionProvider,{},False,11,False,006188.png,,,,4.635543,5.810864,6.986186,20.948,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
12,1,safety2,heavy,0.75,process_steady_v3,15,,NANO,14.911,0.6943,87.5,66.4,,0.0,0.03271484375,61.0,210.0,nvml,0.197,13.219,1.17,0.504,15.207,onnx,CPUExecutionProvider,{},False,6,True,007094.png,,,,0.275562,0.347141,0.418719,22.828,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
13,1,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,277.622,0.6943,87.5,66.4,,0.0,0.03271484375,61.0,210.0,nvml,0.166,271.459,3.828,2.318,278.459,onnx,CPUExecutionProvider,{},False,40,True,007167.png,,,,5.045948,6.356653,7.667358,22.828,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
14,1,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,319.735,0.7693,100.0,66.4,,0.0,0.03271484375,61.0,210.0,nvml,0.009,313.732,4.07,1.915,320.461,onnx,CPUExecutionProvider,{},False,12,True,006777.png,,,,6.407942,8.116641,8.972914,25.328,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
15,1,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,367.508,0.769,100.0,66.3,,0.0,0.03271484375,62.0,210.0,nvml,0.008,361.902,3.563,2.027,368.064,onnx,CPUExecutionProvider,{},False,59,True,006984.png,,,,7.359254,9.321586,10.305789,25.326,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
16,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,59.69,0.769,100.0,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.167,57.095,1.543,1.036,60.027,onnx,CPUExecutionProvider,{},False,9,False,006650.png,,,,1.200206,1.520239,1.68075,25.326,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
17,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,38.127,0.769,100.0,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.009,35.267,1.666,1.179,38.323,onnx,CPUExecutionProvider,{},False,31,False,006871.png,,,,0.766257,0.970578,1.073055,25.326,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
18,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,49.689,0.7504,96.9,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.007,46.968,1.65,1.056,49.853,onnx,CPUExecutionProvider,{},False,23,True,006108.png,,,,0.9736,1.231663,1.395878,24.706,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
19,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,60.261,0.7504,96.9,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.014,56.44,1.362,2.443,60.455,onnx,CPUExecutionProvider,{},False,74,False,006833.png,,,,1.180664,1.493611,1.692751,24.706,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
20,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,59.01,0.6418,78.8,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.006,56.471,1.357,1.168,59.178,onnx,CPUExecutionProvider,{},False,45,False,006527.png,,,,0.995045,1.247823,1.500601,21.086,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
21,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,58.765,0.6352,77.7,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.008,56.233,1.48,1.037,58.958,onnx,CPUExecutionProvider,{},False,28,True,007290.png,,,,0.981623,1.23022,1.478817,20.866,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
22,1,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,231.005,0.6352,77.7,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.173,225.069,3.46,2.459,231.788,onnx,CPUExecutionProvider,{},False,67,True,006052.png,,,,3.859148,4.83648,5.813812,20.866,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
23,1,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,237.867,0.6778,84.8,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.007,232.477,3.009,2.366,238.481,onnx,CPUExecutionProvider,{},False,57,False,006649.png,,,,4.224579,5.314796,6.405014,22.286,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
24,1,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,322.446,0.667,83.0,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.007,317.775,2.789,1.867,322.992,onnx,CPUExecutionProvider,{},False,10,False,006521.png,,,,5.634429,7.081916,8.529403,21.926,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
25,1,safety2,heavy,0.75,process_steady_v3,15,,NANO,13.469,0.658,81.5,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.162,12.129,0.928,0.396,13.723,onnx,CPUExecutionProvider,{},False,2,True,006635.png,,,,0.23631,0.296782,0.357254,21.626,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
26,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,65.463,0.658,81.5,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.177,62.834,1.414,1.201,65.809,onnx,CPUExecutionProvider,{},False,30,True,006086.png,,,,1.133196,1.423183,1.71317,21.626,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
27,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,49.224,0.6778,84.8,66.3,,0.0,0.03271484375,61.0,210.0,nvml,0.008,46.595,1.634,0.98,49.395,onnx,CPUExecutionProvider,{},False,10,False,007025.png,,,,0.875001,1.100808,1.326615,22.286,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
28,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,36.422,0.769,100.0,66.3,,0.0,0.03271484375,62.0,210.0,nvml,0.007,34.307,1.338,0.764,36.569,onnx,CPUExecutionProvider,{},False,1,False,007009.png,,,,0.731183,0.926152,1.023938,25.326,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
29,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,43.486,0.769,100.0,66.3,,0.0,0.03271484375,62.0,210.0,nvml,0.016,40.738,1.658,1.074,43.685,onnx,CPUExecutionProvider,{},False,9,False,007048.png,,,,0.873462,1.106369,1.223183,25.326,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
30,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,58.577,0.667,83.0,66.3,,0.0,0.03271484375,62.0,210.0,nvml,0.009,55.781,1.551,1.231,58.782,onnx,CPUExecutionProvider,{},False,19,False,006647.png,,,,1.025421,1.288852,1.552283,21.926,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
31,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,35.004,0.6406,78.6,66.3,,0.0,0.03271484375,62.0,210.0,nvml,0.007,32.607,1.529,0.854,35.169,onnx,CPUExecutionProvider,{},False,21,False,005998.png,,,,0.590287,0.740158,0.890029,21.046,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
32,1,safety2,heavy,0.75,process_steady_v3,15,,SMALL,50.991,0.6406,78.6,66.3,,0.0,0.03271484375,62.0,210.0,nvml,0.016,48.337,1.446,1.192,51.181,onnx,CPUExecutionProvider,{},False,54,True,006416.png,,,,0.859049,1.077157,1.295266,21.046,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
