image,tier,backend,simulated,tp,fp,fn,vru_in_gt,vru_in_pred,n_preds,n_gt
000514.png,SMALL,ultralytics,False,0,0,1,True,False,6,2
000518.png,SMALL,ultralytics,False,4,1,4,True,True,7,9
000519.png,SMALL,ultralytics,False,1,0,0,True,True,10,12
000520.png,SMALL,ultralytics,False,1,1,0,True,True,2,1
000522.png,SMALL,ultralytics,False,1,0,3,True,True,6,8
000528.png,SMALL,ultralytics,False,0,0,1,True,False,4,5
000529.png,SMALL,ultralytics,False,0,0,3,True,False,4,7
000530.png,SMALL,ultralytics,False,1,0,2,True,True,3,4
000532.png,SMALL,ultralytics,False,1,1,0,True,True,2,1
000535.png,SMALL,ultralytics,False,6,4,7,True,True,14,17
000536.png,SMALL,ultralytics,False,0,0,1,True,False,1,3
000548.png,SMALL,ultralytics,False,0,0,3,True,False,4,8
000553.png,SMALL,ultralytics,False,0,0,1,True,False,13,16
000559.png,SMALL,ultralytics,False,3,7,5,True,True,11,9
000560.png,SMALL,ultralytics,False,1,0,0,True,True,3,4
000564.png,SMALL,ultralytics,False,0,0,1,True,False,2,3
000567.png,SMALL,ultralytics,False,0,1,1,True,True,6,6
000571.png,SMALL,ultralytics,False,7,2,4,True,True,13,12
000575.png,SMALL,ultralytics,False,0,1,1,True,True,6,6
000583.png,SMALL,ultralytics,False,0,2,1,True,True,4,5
000585.png,SMALL,ultralytics,False,0,0,1,True,False,3,4
000590.png,SMALL,ultralytics,False,0,0,1,True,False,15,19
000595.png,SMALL,ultralytics,False,2,0,0,True,True,6,4
000596.png,SMALL,ultralytics,False,5,1,4,True,True,7,10
000598.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000599.png,SMALL,ultralytics,False,0,0,1,True,False,8,9
000604.png,SMALL,ultralytics,False,1,0,0,True,True,4,2
000608.png,SMALL,ultralytics,False,1,0,3,True,True,3,7
000613.png,SMALL,ultralytics,False,0,0,1,True,False,2,14
000614.png,SMALL,ultralytics,False,0,0,3,True,False,6,8
000615.png,SMALL,ultralytics,False,1,0,0,True,True,5,7
000618.png,SMALL,ultralytics,False,0,1,1,True,True,3,3
000622.png,SMALL,ultralytics,False,0,1,1,True,True,3,3
000625.png,SMALL,ultralytics,False,4,2,6,True,True,7,11
000632.png,SMALL,ultralytics,False,1,1,1,True,True,9,11
000633.png,SMALL,ultralytics,False,1,1,0,True,True,2,1
000638.png,SMALL,ultralytics,False,1,0,3,True,True,6,10
000639.png,SMALL,ultralytics,False,0,0,2,True,False,6,8
000644.png,SMALL,ultralytics,False,0,0,1,True,False,1,3
000646.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000659.png,SMALL,ultralytics,False,0,0,1,True,False,2,3
000663.png,SMALL,ultralytics,False,1,0,1,True,True,1,2
000671.png,SMALL,ultralytics,False,1,0,0,True,True,2,1
000674.png,SMALL,ultralytics,False,0,0,2,True,False,5,8
000675.png,SMALL,ultralytics,False,3,0,2,True,True,3,5
000679.png,SMALL,ultralytics,False,1,0,1,True,True,6,4
000685.png,SMALL,ultralytics,False,1,0,1,True,True,10,12
000691.png,SMALL,ultralytics,False,0,1,1,True,True,11,8
000695.png,SMALL,ultralytics,False,1,1,0,True,True,3,1
000698.png,SMALL,ultralytics,False,0,0,2,True,False,2,4
000701.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000703.png,SMALL,ultralytics,False,1,0,0,True,True,2,1
000705.png,SMALL,ultralytics,False,0,0,1,True,False,4,5
000712.png,SMALL,ultralytics,False,0,0,1,True,False,4,8
000713.png,SMALL,ultralytics,False,0,1,1,True,True,11,6
000718.png,SMALL,ultralytics,False,5,5,6,True,True,14,12
000720.png,SMALL,ultralytics,False,2,1,1,True,True,3,3
000721.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000722.png,SMALL,ultralytics,False,1,0,3,True,True,3,4
000726.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000727.png,SMALL,ultralytics,False,3,2,3,True,True,7,8
000731.png,SMALL,ultralytics,False,2,1,1,True,True,3,4
000734.png,SMALL,ultralytics,False,0,1,2,True,True,6,9
000736.png,SMALL,ultralytics,False,0,2,2,True,True,8,10
000742.png,SMALL,ultralytics,False,0,0,1,True,False,5,10
000743.png,SMALL,ultralytics,False,0,0,1,True,False,2,5
000744.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000746.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000754.png,SMALL,ultralytics,False,1,0,0,True,True,8,8
000755.png,SMALL,ultralytics,False,0,0,2,True,False,10,10
000760.png,SMALL,ultralytics,False,0,1,1,True,True,7,8
000763.png,SMALL,ultralytics,False,0,0,2,True,False,3,7
000764.png,SMALL,ultralytics,False,5,5,8,True,True,12,17
000765.png,SMALL,ultralytics,False,0,0,1,True,False,5,4
000769.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000770.png,SMALL,ultralytics,False,3,3,6,True,True,6,9
000771.png,SMALL,ultralytics,False,0,0,1,True,False,6,4
000773.png,SMALL,ultralytics,False,1,0,0,True,True,2,3
000774.png,SMALL,ultralytics,False,1,0,0,True,True,1,2
000780.png,SMALL,ultralytics,False,1,2,4,True,True,14,15
000782.png,SMALL,ultralytics,False,1,1,0,True,True,8,7
000784.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000787.png,SMALL,ultralytics,False,1,0,0,True,True,8,7
000788.png,SMALL,ultralytics,False,0,0,3,True,False,2,4
000789.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000796.png,SMALL,ultralytics,False,2,6,0,True,True,17,13
000797.png,SMALL,ultralytics,False,0,1,1,True,True,2,2
000799.png,SMALL,ultralytics,False,0,1,1,True,True,2,3
000801.png,SMALL,ultralytics,False,0,1,1,True,True,3,3
000803.png,SMALL,ultralytics,False,0,0,1,True,False,3,5
000804.png,SMALL,ultralytics,False,0,0,2,True,False,4,6
000806.png,SMALL,ultralytics,False,0,0,1,True,False,0,1
000808.png,SMALL,ultralytics,False,0,0,3,True,False,3,8
000809.png,SMALL,ultralytics,False,0,2,3,True,True,8,11
000811.png,SMALL,ultralytics,False,1,0,2,True,True,4,3
000812.png,SMALL,ultralytics,False,0,2,1,True,True,5,3
000816.png,SMALL,ultralytics,False,1,0,1,True,True,6,4
000825.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000826.png,SMALL,ultralytics,False,0,1,6,True,True,8,9
000827.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000830.png,SMALL,ultralytics,False,0,0,1,True,False,2,5
000840.png,SMALL,ultralytics,False,4,4,4,True,True,9,9
000841.png,SMALL,ultralytics,False,1,0,0,True,True,1,1
000846.png,SMALL,ultralytics,False,0,0,2,True,False,4,10
000855.png,SMALL,ultralytics,False,0,0,1,True,False,1,4
000859.png,SMALL,ultralytics,False,0,0,1,True,False,3,7
000860.png,SMALL,ultralytics,False,0,0,2,True,False,3,4
000861.png,SMALL,ultralytics,False,4,6,2,True,True,10,6
000862.png,SMALL,ultralytics,False,2,2,0,True,True,4,2
000868.png,SMALL,ultralytics,False,0,0,2,True,False,5,11
000000.png,MEDIUM,ultralytics,False,1,13,0,True,True,15,1
000001.png,MEDIUM,ultralytics,False,0,0,1,True,False,2,3
000005.png,MEDIUM,ultralytics,False,1,0,0,True,True,2,1
000007.png,MEDIUM,ultralytics,False,1,0,0,True,True,4,4
000010.png,MEDIUM,ultralytics,False,0,0,1,True,False,12,9
000011.png,MEDIUM,ultralytics,False,3,0,1,True,True,5,6
000015.png,MEDIUM,ultralytics,False,4,7,0,True,True,14,5
000021.png,MEDIUM,ultralytics,False,0,1,1,True,True,14,8
000023.png,MEDIUM,ultralytics,False,0,0,1,True,False,2,3
000025.png,MEDIUM,ultralytics,False,0,0,1,True,False,9,6
000028.png,MEDIUM,ultralytics,False,1,9,0,True,True,11,1
000035.png,MEDIUM,ultralytics,False,0,4,2,True,True,9,5
000040.png,MEDIUM,ultralytics,False,0,0,1,True,False,2,2
000043.png,MEDIUM,ultralytics,False,4,1,0,True,True,5,4
000048.png,MEDIUM,ultralytics,False,4,4,0,True,True,13,4
000049.png,MEDIUM,ultralytics,False,2,0,0,True,True,18,18
000051.png,MEDIUM,ultralytics,False,1,2,0,True,True,14,2
000054.png,MEDIUM,ultralytics,False,1,11,0,True,True,13,1
000058.png,MEDIUM,ultralytics,False,1,7,0,True,True,8,1
000060.png,MEDIUM,ultralytics,False,0,0,1,True,False,5,4
000062.png,MEDIUM,ultralytics,False,1,0,0,True,True,6,5
000063.png,MEDIUM,ultralytics,False,0,1,1,True,True,4,4
000065.png,MEDIUM,ultralytics,False,0,7,6,True,True,14,9
000068.png,MEDIUM,ultralytics,False,0,6,2,True,True,16,12
000070.png,MEDIUM,ultralytics,False,0,7,1,True,True,8,1
000073.png,MEDIUM,ultralytics,False,6,3,1,True,True,11,7
000074.png,MEDIUM,ultralytics,False,3,13,0,True,True,17,3
000076.png,MEDIUM,ultralytics,False,6,12,3,True,True,18,9
000085.png,MEDIUM,ultralytics,False,2,2,0,True,True,11,4
000087.png,MEDIUM,ultralytics,False,0,0,1,True,False,6,6
000091.png,MEDIUM,ultralytics,False,1,2,0,True,True,12,2
000100.png,MEDIUM,ultralytics,False,2,1,0,True,True,7,4
000103.png,MEDIUM,ultralytics,False,1,7,0,True,True,9,1
000105.png,MEDIUM,ultralytics,False,0,3,1,True,True,7,2
000108.png,MEDIUM,ultralytics,False,1,2,0,True,True,9,3
000109.png,MEDIUM,ultralytics,False,1,9,0,True,True,11,1
000114.png,MEDIUM,ultralytics,False,1,3,1,True,True,17,12
000118.png,MEDIUM,ultralytics,False,1,5,4,True,True,12,7
000119.png,MEDIUM,ultralytics,False,0,1,1,True,True,6,5
000122.png,MEDIUM,ultralytics,False,1,0,0,True,True,5,4
000124.png,MEDIUM,ultralytics,False,0,1,3,True,True,3,5
000127.png,MEDIUM,ultralytics,False,0,0,2,True,False,16,11
000130.png,MEDIUM,ultralytics,False,1,10,0,True,True,12,1
000134.png,MEDIUM,ultralytics,False,4,4,8,True,True,16,15
000142.png,MEDIUM,ultralytics,False,2,1,3,True,True,13,14
000144.png,MEDIUM,ultralytics,False,2,0,2,True,True,5,7
000145.png,MEDIUM,ultralytics,False,4,6,7,True,True,14,15
000146.png,MEDIUM,ultralytics,False,0,0,1,True,False,15,17
000147.png,MEDIUM,ultralytics,False,1,3,0,True,True,6,2
000149.png,MEDIUM,ultralytics,False,0,0,1,True,False,10,11
000150.png,MEDIUM,ultralytics,False,0,0,1,True,False,3,4
000151.png,MEDIUM,ultralytics,False,0,0,2,True,False,4,4
000153.png,MEDIUM,ultralytics,False,2,3,1,True,True,6,4
000154.png,MEDIUM,ultralytics,False,2,1,0,True,True,11,9
000156.png,MEDIUM,ultralytics,False,1,12,0,True,True,15,2
000157.png,MEDIUM,ultralytics,False,1,1,0,True,True,16,8
000162.png,MEDIUM,ultralytics,False,0,0,1,True,False,4,5
000164.png,MEDIUM,ultralytics,False,0,0,1,True,False,4,4
000167.png,MEDIUM,ultralytics,False,2,1,1,True,True,9,3
000169.png,MEDIUM,ultralytics,False,0,0,1,True,False,17,16
000177.png,MEDIUM,ultralytics,False,3,8,3,True,True,21,8
000179.png,MEDIUM,ultralytics,False,1,0,0,True,True,3,5
000186.png,MEDIUM,ultralytics,False,0,0,1,True,False,9,9
000187.png,MEDIUM,ultralytics,False,1,0,0,True,True,2,1
000189.png,MEDIUM,ultralytics,False,3,15,2,True,True,19,5
000190.png,MEDIUM,ultralytics,False,1,2,1,True,True,7,4
000193.png,MEDIUM,ultralytics,False,1,14,0,True,True,16,1
000194.png,MEDIUM,ultralytics,False,0,0,1,True,False,2,3
000195.png,MEDIUM,ultralytics,False,1,0,1,True,True,2,2
000199.png,MEDIUM,ultralytics,False,1,8,0,True,True,10,1
000200.png,MEDIUM,ultralytics,False,1,0,0,True,True,4,3
000201.png,MEDIUM,ultralytics,False,2,2,2,True,True,13,12
000203.png,MEDIUM,ultralytics,False,0,2,1,True,True,5,3
000206.png,MEDIUM,ultralytics,False,2,0,0,True,True,6,4
000207.png,MEDIUM,ultralytics,False,0,0,1,True,False,4,4
000208.png,MEDIUM,ultralytics,False,1,0,0,True,True,3,3
000209.png,MEDIUM,ultralytics,False,1,13,0,True,True,15,1
000211.png,MEDIUM,ultralytics,False,1,4,2,True,True,11,8
000214.png,MEDIUM,ultralytics,False,1,2,2,True,True,11,6
000217.png,MEDIUM,ultralytics,False,0,4,2,True,True,10,8
000221.png,MEDIUM,ultralytics,False,1,0,0,True,True,4,3
000228.png,MEDIUM,ultralytics,False,1,0,0,True,True,13,5
000232.png,MEDIUM,ultralytics,False,1,1,0,True,True,5,3
000245.png,MEDIUM,ultralytics,False,0,0,1,True,False,4,5
000251.png,MEDIUM,ultralytics,False,2,2,0,True,True,8,6
000254.png,MEDIUM,ultralytics,False,1,8,1,True,True,22,11
000263.png,MEDIUM,ultralytics,False,1,9,0,True,True,12,1
000264.png,MEDIUM,ultralytics,False,0,0,1,True,False,14,17
000265.png,MEDIUM,ultralytics,False,1,4,4,True,True,6,5
000266.png,MEDIUM,ultralytics,False,0,4,4,True,True,16,11
000268.png,MEDIUM,ultralytics,False,1,1,0,True,True,10,4
000271.png,MEDIUM,ultralytics,False,0,0,1,True,False,5,5
000273.png,MEDIUM,ultralytics,False,0,0,1,True,False,7,14
000274.png,MEDIUM,ultralytics,False,1,2,1,True,True,27,14
000275.png,MEDIUM,ultralytics,False,1,0,2,True,True,10,9
000277.png,MEDIUM,ultralytics,False,7,8,2,True,True,24,10
000286.png,MEDIUM,ultralytics,False,0,1,1,True,True,12,12
000287.png,MEDIUM,ultralytics,False,1,2,1,True,True,5,2
000288.png,MEDIUM,ultralytics,False,1,10,0,True,True,12,1
000290.png,MEDIUM,ultralytics,False,1,8,0,True,True,9,1
000292.png,MEDIUM,ultralytics,False,0,0,1,True,False,2,3
000294.png,MEDIUM,ultralytics,False,1,16,0,True,True,18,1
000295.png,MEDIUM,ultralytics,False,0,2,1,True,True,5,3
000298.png,MEDIUM,ultralytics,False,1,7,0,True,True,9,1
000303.png,MEDIUM,ultralytics,False,3,1,1,True,True,11,7
000306.png,MEDIUM,ultralytics,False,0,0,1,True,False,3,3
000307.png,MEDIUM,ultralytics,False,0,0,2,True,False,2,4
000308.png,MEDIUM,ultralytics,False,1,1,2,True,True,6,5
000310.png,MEDIUM,ultralytics,False,1,1,0,True,True,15,10
000311.png,MEDIUM,ultralytics,False,0,0,3,True,False,7,10
000312.png,MEDIUM,ultralytics,False,0,0,1,True,False,6,5
000316.png,MEDIUM,ultralytics,False,0,0,1,True,False,9,12
000317.png,MEDIUM,ultralytics,False,1,12,9,True,True,14,10
000320.png,MEDIUM,ultralytics,False,1,0,0,True,True,8,5
000324.png,MEDIUM,ultralytics,False,0,12,1,True,True,12,1
000325.png,MEDIUM,ultralytics,False,0,0,1,True,False,12,8
000327.png,MEDIUM,ultralytics,False,1,9,0,True,True,11,1
000328.png,MEDIUM,ultralytics,False,0,0,1,True,False,12,11
000329.png,MEDIUM,ultralytics,False,1,1,0,True,True,4,3
000330.png,MEDIUM,ultralytics,False,0,0,1,True,False,10,10
000331.png,MEDIUM,ultralytics,False,1,0,0,True,True,3,3
000332.png,MEDIUM,ultralytics,False,8,8,3,True,True,19,12
000333.png,MEDIUM,ultralytics,False,0,1,1,True,True,7,4
000335.png,MEDIUM,ultralytics,False,1,0,0,True,True,10,7
000336.png,MEDIUM,ultralytics,False,9,7,1,True,True,18,13
000337.png,MEDIUM,ultralytics,False,1,2,0,True,True,4,1
000339.png,MEDIUM,ultralytics,False,2,2,0,True,True,21,11
000341.png,MEDIUM,ultralytics,False,2,7,4,True,True,14,8
000342.png,MEDIUM,ultralytics,False,2,11,2,True,True,14,4
000347.png,MEDIUM,ultralytics,False,0,1,2,True,True,5,4
000348.png,MEDIUM,ultralytics,False,0,0,1,True,False,8,10
000354.png,MEDIUM,ultralytics,False,0,0,1,True,False,8,6
000360.png,MEDIUM,ultralytics,False,0,0,1,True,False,4,5
000362.png,MEDIUM,ultralytics,False,0,0,2,True,False,11,10
000364.png,MEDIUM,ultralytics,False,1,2,2,True,True,6,3
000365.png,MEDIUM,ultralytics,False,1,6,0,True,True,8,1
000366.png,MEDIUM,ultralytics,False,1,1,3,True,True,5,6
000368.png,MEDIUM,ultralytics,False,1,7,0,True,True,9,1
000371.png,MEDIUM,ultralytics,False,0,1,1,True,True,12,12
000376.png,MEDIUM,ultralytics,False,0,2,1,True,True,6,4
000379.png,MEDIUM,ultralytics,False,0,0,1,True,False,5,4
000380.png,MEDIUM,ultralytics,False,1,0,2,True,True,15,9
000381.png,MEDIUM,ultralytics,False,1,9,0,True,True,10,1
000382.png,MEDIUM,ultralytics,False,1,1,0,True,True,8,8
000383.png,MEDIUM,ultralytics,False,3,3,6,True,True,13,12
000384.png,MEDIUM,ultralytics,False,7,3,5,True,True,16,16
000394.png,MEDIUM,ultralytics,False,1,1,0,True,True,4,5
000397.png,MEDIUM,ultralytics,False,0,8,1,True,True,20,7
000398.png,MEDIUM,ultralytics,False,1,9,0,True,True,11,1
000401.png,MEDIUM,ultralytics,False,0,2,3,True,True,10,10
000407.png,MEDIUM,ultralytics,False,1,8,0,True,True,10,1
000408.png,MEDIUM,ultralytics,False,1,0,0,True,True,10,8
000409.png,MEDIUM,ultralytics,False,1,0,0,True,True,6,3
000412.png,MEDIUM,ultralytics,False,3,0,1,True,True,7,7
000422.png,MEDIUM,ultralytics,False,5,5,2,True,True,12,8
000423.png,MEDIUM,ultralytics,False,0,1,1,True,True,13,14
000424.png,MEDIUM,ultralytics,False,1,2,0,True,True,12,8
000428.png,MEDIUM,ultralytics,False,1,1,2,True,True,5,4
000435.png,MEDIUM,ultralytics,False,1,0,0,True,True,4,5
000436.png,MEDIUM,ultralytics,False,0,3,3,True,True,10,11
000442.png,MEDIUM,ultralytics,False,0,0,1,True,False,14,7
000445.png,MEDIUM,ultralytics,False,1,0,0,True,True,18,17
000446.png,MEDIUM,ultralytics,False,0,0,1,True,False,2,2
000448.png,MEDIUM,ultralytics,False,2,6,3,True,True,11,7
000449.png,MEDIUM,ultralytics,False,0,0,1,True,False,6,6
000453.png,MEDIUM,ultralytics,False,0,0,1,True,False,9,5
000460.png,MEDIUM,ultralytics,False,4,0,0,True,True,6,5
000461.png,MEDIUM,ultralytics,False,1,0,0,True,True,9,3
000462.png,MEDIUM,ultralytics,False,0,0,4,True,False,7,12
000463.png,MEDIUM,ultralytics,False,1,0,0,True,True,12,9
000464.png,MEDIUM,ultralytics,False,3,4,1,True,True,10,7
000465.png,MEDIUM,ultralytics,False,1,3,0,True,True,5,1
000468.png,MEDIUM,ultralytics,False,0,0,1,True,False,7,7
000469.png,MEDIUM,ultralytics,False,7,16,5,True,True,26,13
000471.png,MEDIUM,ultralytics,False,1,0,1,True,True,12,9
000472.png,MEDIUM,ultralytics,False,1,1,0,True,True,9,7
000477.png,MEDIUM,ultralytics,False,1,7,0,True,True,9,1
000481.png,MEDIUM,ultralytics,False,0,0,1,True,False,3,4
000484.png,MEDIUM,ultralytics,False,0,0,1,True,False,6,7
000486.png,MEDIUM,ultralytics,False,0,0,2,True,False,8,8
000487.png,MEDIUM,ultralytics,False,2,6,1,True,True,9,3
000490.png,MEDIUM,ultralytics,False,1,0,0,True,True,18,9
000495.png,MEDIUM,ultralytics,False,0,0,1,True,False,7,5
000496.png,MEDIUM,ultralytics,False,0,11,3,True,True,22,3
000498.png,MEDIUM,ultralytics,False,1,8,0,True,True,10,1
000499.png,MEDIUM,ultralytics,False,0,0,1,True,False,1,1
000501.png,MEDIUM,ultralytics,False,1,1,0,True,True,5,3
000502.png,MEDIUM,ultralytics,False,1,0,2,True,True,11,11
000505.png,MEDIUM,ultralytics,False,2,0,1,True,True,5,5
000509.png,MEDIUM,ultralytics,False,1,5,0,True,True,7,1
000514.png,MEDIUM,ultralytics,False,0,2,1,True,True,10,2
000518.png,MEDIUM,ultralytics,False,5,12,3,True,True,21,9
000519.png,MEDIUM,ultralytics,False,1,0,0,True,True,16,12
000520.png,MEDIUM,ultralytics,False,1,8,0,True,True,10,1
000522.png,MEDIUM,ultralytics,False,2,1,2,True,True,9,8
000528.png,MEDIUM,ultralytics,False,0,0,1,True,False,5,5
000529.png,MEDIUM,ultralytics,False,1,0,2,True,True,5,7
000530.png,MEDIUM,ultralytics,False,3,1,0,True,True,5,4
000532.png,MEDIUM,ultralytics,False,1,6,0,True,True,8,1
000535.png,MEDIUM,ultralytics,False,9,5,4,True,True,19,17
000536.png,MEDIUM,ultralytics,False,1,0,0,True,True,6,3
000548.png,MEDIUM,ultralytics,False,1,1,2,True,True,8,8
000553.png,MEDIUM,ultralytics,False,0,0,1,True,False,17,16
000559.png,MEDIUM,ultralytics,False,4,11,4,True,True,17,9
000560.png,MEDIUM,ultralytics,False,1,0,0,True,True,5,4
000564.png,MEDIUM,ultralytics,False,1,0,0,True,True,3,3
000567.png,MEDIUM,ultralytics,False,0,0,1,True,False,10,6
000571.png,MEDIUM,ultralytics,False,7,7,4,True,True,24,12
000575.png,MEDIUM,ultralytics,False,0,2,1,True,True,10,6
000583.png,MEDIUM,ultralytics,False,0,2,1,True,True,6,5
000585.png,MEDIUM,ultralytics,False,0,1,1,True,True,4,4
000590.png,MEDIUM,ultralytics,False,0,0,1,True,False,16,19
000595.png,MEDIUM,ultralytics,False,2,2,0,True,True,10,4
000596.png,MEDIUM,ultralytics,False,9,6,0,True,True,19,10
000598.png,MEDIUM,ultralytics,False,1,7,0,True,True,9,1
000599.png,MEDIUM,ultralytics,False,0,0,1,True,False,11,9
000604.png,MEDIUM,ultralytics,False,1,6,0,True,True,9,2
000608.png,MEDIUM,ultralytics,False,3,2,1,True,True,8,7
000613.png,MEDIUM,ultralytics,False,1,1,0,True,True,14,14
000614.png,MEDIUM,ultralytics,False,2,2,1,True,True,10,8
000615.png,MEDIUM,ultralytics,False,1,0,0,True,True,7,7
000618.png,MEDIUM,ultralytics,False,1,2,0,True,True,9,3
000622.png,MEDIUM,ultralytics,False,1,1,0,True,True,7,3
000625.png,MEDIUM,ultralytics,False,8,8,2,True,True,18,11
000632.png,MEDIUM,ultralytics,False,2,2,0,True,True,12,11
000633.png,MEDIUM,ultralytics,False,1,1,0,True,True,4,1
000638.png,MEDIUM,ultralytics,False,1,0,3,True,True,7,10
000639.png,MEDIUM,ultralytics,False,2,0,0,True,True,9,8
000644.png,MEDIUM,ultralytics,False,0,0,1,True,False,2,3
000646.png,MEDIUM,ultralytics,False,1,11,0,True,True,13,1
000659.png,MEDIUM,ultralytics,False,0,1,1,True,True,6,3
000663.png,MEDIUM,ultralytics,False,2,9,0,True,True,13,2
000671.png,MEDIUM,ultralytics,False,1,16,0,True,True,20,1
000674.png,MEDIUM,ultralytics,False,0,0,2,True,False,8,8
000675.png,MEDIUM,ultralytics,False,5,1,0,True,True,7,5
000679.png,MEDIUM,ultralytics,False,1,3,1,True,True,9,4
000685.png,MEDIUM,ultralytics,False,1,3,1,True,True,16,12
000691.png,MEDIUM,ultralytics,False,0,3,1,True,True,18,8
000695.png,MEDIUM,ultralytics,False,1,8,0,True,True,11,1
000698.png,MEDIUM,ultralytics,False,0,0,2,True,False,3,4
000701.png,MEDIUM,ultralytics,False,1,14,0,True,True,16,1
000703.png,MEDIUM,ultralytics,False,1,12,0,True,True,13,1
000705.png,MEDIUM,ultralytics,False,0,0,1,True,False,4,5
000712.png,MEDIUM,ultralytics,False,0,0,1,True,False,12,8
000713.png,MEDIUM,ultralytics,False,1,0,0,True,True,17,6
000718.png,MEDIUM,ultralytics,False,8,12,3,True,True,30,12
000720.png,MEDIUM,ultralytics,False,3,4,0,True,True,10,3
000721.png,MEDIUM,ultralytics,False,1,7,0,True,True,10,1
000722.png,MEDIUM,ultralytics,False,3,1,1,True,True,8,4
000726.png,MEDIUM,ultralytics,False,1,15,0,True,True,17,1
000727.png,MEDIUM,ultralytics,False,3,4,3,True,True,16,8
000731.png,MEDIUM,ultralytics,False,2,9,1,True,True,14,4
000734.png,MEDIUM,ultralytics,False,0,2,2,True,True,11,9
000736.png,MEDIUM,ultralytics,False,0,2,2,True,True,9,10
000742.png,MEDIUM,ultralytics,False,0,0,1,True,False,9,10
000743.png,MEDIUM,ultralytics,False,0,0,1,True,False,6,5
000744.png,MEDIUM,ultralytics,False,1,15,0,True,True,17,1
000746.png,MEDIUM,ultralytics,False,1,8,0,True,True,10,1
000754.png,MEDIUM,ultralytics,False,1,0,0,True,True,11,8
000755.png,MEDIUM,ultralytics,False,0,3,2,True,True,18,10
000760.png,MEDIUM,ultralytics,False,1,3,0,True,True,11,8
000763.png,MEDIUM,ultralytics,False,0,1,2,True,True,9,7
000764.png,MEDIUM,ultralytics,False,10,6,3,True,True,20,17
000765.png,MEDIUM,ultralytics,False,0,0,1,True,False,5,4
000769.png,MEDIUM,ultralytics,False,1,0,0,True,True,2,1
000770.png,MEDIUM,ultralytics,False,5,10,4,True,True,15,9
000771.png,MEDIUM,ultralytics,False,0,0,1,True,False,5,4
000773.png,MEDIUM,ultralytics,False,1,0,0,True,True,5,3
000774.png,MEDIUM,ultralytics,False,1,1,0,True,True,3,2
000780.png,MEDIUM,ultralytics,False,2,2,3,True,True,15,15
000782.png,MEDIUM,ultralytics,False,1,1,0,True,True,10,7
000784.png,MEDIUM,ultralytics,False,1,7,0,True,True,8,1
000787.png,MEDIUM,ultralytics,False,1,0,0,True,True,10,7
000788.png,MEDIUM,ultralytics,False,1,0,2,True,True,3,4
000789.png,MEDIUM,ultralytics,False,1,6,0,True,True,8,1
000796.png,MEDIUM,ultralytics,False,2,6,0,True,True,19,13
000797.png,MEDIUM,ultralytics,False,1,3,0,True,True,5,2
000799.png,MEDIUM,ultralytics,False,0,0,1,True,False,3,3
000801.png,MEDIUM,ultralytics,False,1,0,0,True,True,5,3
000803.png,MEDIUM,ultralytics,False,1,0,0,True,True,5,5
000804.png,MEDIUM,ultralytics,False,0,6,2,True,True,11,6
000806.png,MEDIUM,ultralytics,False,1,0,0,True,True,3,1
000808.png,MEDIUM,ultralytics,False,1,0,2,True,True,14,8
000809.png,MEDIUM,ultralytics,False,0,2,3,True,True,11,11
000811.png,MEDIUM,ultralytics,False,1,0,2,True,True,4,3
000812.png,MEDIUM,ultralytics,False,1,0,0,True,True,6,3
000816.png,MEDIUM,ultralytics,False,1,0,1,True,True,8,4
000825.png,MEDIUM,ultralytics,False,1,9,0,True,True,11,1
000826.png,MEDIUM,ultralytics,False,2,8,4,True,True,19,9
000827.png,MEDIUM,ultralytics,False,1,2,0,True,True,4,1
000830.png,MEDIUM,ultralytics,False,0,0,1,True,False,3,5
000840.png,MEDIUM,ultralytics,False,6,8,2,True,True,17,9
000841.png,MEDIUM,ultralytics,False,1,9,0,True,True,11,1
000846.png,MEDIUM,ultralytics,False,0,0,2,True,False,10,10
000855.png,MEDIUM,ultralytics,False,1,0,0,True,True,3,4
000859.png,MEDIUM,ultralytics,False,1,0,0,True,True,10,7
000860.png,MEDIUM,ultralytics,False,0,2,2,True,True,4,4
000861.png,MEDIUM,ultralytics,False,6,3,0,True,True,12,6
000862.png,MEDIUM,ultralytics,False,2,7,0,True,True,11,2
000868.png,MEDIUM,ultralytics,False,1,0,1,True,True,12,11
