run_idx,device,backend,policy,load_profile,load_intensity,tier,latency_ms,wall_ms,pressure,cpu_pct,mem_pct,cpu_temp,n_detections,vru_detected,frame,simulated
14,spectre-i7-1165g7,onnx,threshold,idle,0.0,NANO,20.448,21.174,0.764,86.5,46.1,,0,False,005995.png,False
15,spectre-i7-1165g7,onnx,threshold,idle,0.0,NANO,17.873,18.782,0.8652,100.0,46.1,,42,False,005996.png,False
16,spectre-i7-1165g7,onnx,threshold,idle,0.0,NANO,17.674,18.32,0.8652,100.0,46.1,,0,False,005997.png,False
17,spectre-i7-1165g7,onnx,threshold,idle,0.0,NANO,17.682,18.397,0.8652,100.0,46.1,,18,False,005998.png,False
18,spectre-i7-1165g7,onnx,threshold,idle,0.0,NANO,17.098,17.786,0.6312,68.8,46.1,,21,False,005999.png,False
19,spectre-i7-1165g7,onnx,threshold,idle,0.0,NANO,18.159,18.827,0.6312,68.8,46.1,,2,False,006000.png,False
20,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,79.559,81.573,0.6312,68.8,46.1,,6,True,006001.png,False
21,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,74.337,76.063,0.7185,80.4,46.2,,7,False,006002.png,False
22,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,74.838,76.704,0.6593,72.5,46.2,,34,False,006003.png,False
23,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,71.326,73.03,0.7338,82.5,46.0,,10,False,006004.png,False
24,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,71.845,73.103,0.5365,56.2,46.0,,30,False,006005.png,False
25,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,74.407,76.299,0.5302,55.4,45.9,,26,True,006006.png,False
26,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,74.638,76.609,0.6022,65.0,45.9,,36,False,006007.png,False
27,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,74.618,76.578,0.6022,65.0,45.9,,39,True,006008.png,False
28,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,70.556,72.441,0.5305,55.4,46.0,,28,False,006009.png,False
29,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,74.287,76.101,0.49,50.0,46.0,,15,True,006010.png,False
30,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,71.861,73.956,0.5238,54.5,46.0,,67,False,006011.png,False
31,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,75.183,76.85,0.4825,49.0,46.0,,10,False,006012.png,False
32,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,63.313,64.414,0.5043,51.9,46.0,,29,False,006013.png,False
33,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,432.237,435.335,0.475,48.0,46.0,,34,False,006014.png,False
34,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,464.145,467.009,0.6152,66.7,46.0,,34,False,006015.png,False
35,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,422.313,425.18,0.4982,51.1,46.0,,84,True,006016.png,False
36,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,395.642,398.546,0.5132,53.1,46.0,,28,False,006017.png,False
37,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,441.163,444.115,0.5035,51.8,46.0,,76,False,006018.png,False
38,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,445.196,447.84,0.565,60.0,46.0,,15,True,006019.png,False
39,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,401.126,403.53,0.4967,50.9,46.0,,12,False,006020.png,False
40,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,466.948,469.259,0.6107,66.1,46.0,,32,True,006021.png,False
41,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,458.516,461.227,0.574,61.2,46.0,,23,False,006022.png,False
42,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,440.795,443.623,0.4825,49.0,46.0,,39,True,006023.png,False
43,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,454.014,456.891,0.4965,50.9,45.9,,57,True,006024.png,False
44,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,433.941,436.575,0.5282,55.1,46.0,,48,False,006025.png,False
45,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,434.952,437.851,0.5168,53.6,45.9,,75,True,006026.png,False
46,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,86.241,88.432,0.5305,55.4,46.0,,41,False,006027.png,False
47,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,81.925,83.987,0.6663,73.5,46.0,,0,False,006028.png,False
48,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,82.993,85.011,0.7308,82.1,46.0,,10,True,006029.png,False
49,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,79.145,81.275,0.6913,76.8,46.1,,5,False,006030.png,False
50,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,77.389,78.618,0.6312,68.8,46.1,,30,False,006031.png,False
51,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,73.274,75.721,0.6913,76.8,46.1,,29,False,006032.png,False
52,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,82.458,84.69,0.6817,75.5,46.2,,36,False,006033.png,False
53,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,77.467,79.796,0.6945,77.2,46.2,,71,False,006034.png,False
54,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,80.342,82.172,0.6975,77.6,46.2,,10,True,006035.png,False
55,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,77.423,79.383,0.7312,82.1,46.2,,20,True,006036.png,False
56,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,77.999,79.815,0.7312,82.1,46.2,,7,False,006037.png,False
57,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,76.732,78.494,0.5837,62.5,46.0,,2,False,006038.png,False
58,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,73.782,75.741,0.5365,56.2,46.0,,45,True,006039.png,False
59,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,73.059,74.957,0.5035,51.8,46.0,,30,False,006040.png,False
60,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,67.708,69.597,0.5282,55.1,46.0,,33,False,006041.png,False
61,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,67.719,68.732,0.57,60.7,45.9,,11,True,006042.png,False
62,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,72.475,73.738,0.5055,52.1,45.9,,15,False,006043.png,False
63,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,75.553,77.466,0.5055,52.1,45.9,,17,False,006044.png,False
64,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,427.497,430.524,0.5032,51.8,45.9,,53,True,006045.png,False
65,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,445.9,448.613,0.4823,49.0,45.9,,25,False,006046.png,False
66,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,423.616,426.052,0.5358,56.1,46.0,,45,False,006047.png,False
67,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,442.783,445.722,0.513,53.1,45.9,,56,False,006048.png,False
68,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,75.45,77.462,0.5365,56.2,46.0,,15,True,006049.png,False
69,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,74.283,76.243,0.552,58.3,45.9,,51,False,006050.png,False
70,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,76.121,77.181,0.5835,62.5,45.9,,29,True,006051.png,False
71,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,74.329,75.478,0.4973,51.0,45.9,,46,False,006052.png,False
72,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,70.486,72.224,0.5168,53.6,45.9,,11,True,006053.png,False
73,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,71.261,73.005,0.4823,49.0,45.9,,26,False,006054.png,False
74,spectre-i7-1165g7,onnx,threshold,idle,0.0,SMALL,72.263,74.339,0.4823,49.0,45.9,,70,False,006055.png,False
75,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,441.657,444.455,0.5032,51.8,45.9,,32,False,006056.png,False
76,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,447.217,449.824,0.4748,48.0,45.9,,12,False,006057.png,False
77,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,444.966,447.715,0.5095,52.6,46.0,,28,False,006058.png,False
78,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,445.525,448.085,0.5215,54.2,46.0,,22,False,006059.png,False
79,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,436.211,439.267,0.49,50.0,46.0,,71,False,006060.png,False
80,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,426.003,428.554,0.4898,50.0,45.9,,5,False,006061.png,False
81,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,432.878,435.677,0.4965,50.9,45.9,,31,True,006062.png,False
82,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,436.876,439.939,0.552,58.3,45.9,,74,False,006063.png,False
83,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,432.61,435.123,0.5497,58.0,45.9,,76,True,006064.png,False
84,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,462.767,465.551,0.51,52.7,45.9,,38,True,006065.png,False
85,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,436.344,439.317,0.5092,52.6,45.9,,90,False,006066.png,False
86,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,432.452,434.684,0.5302,55.4,45.9,,37,False,006067.png,False
87,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,451.197,453.973,0.5215,54.2,46.0,,50,True,006068.png,False
88,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,421.438,424.096,0.4965,50.9,45.9,,26,False,006069.png,False
89,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,419.326,422.496,0.5115,52.9,45.9,,120,True,006070.png,False
90,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,437.554,440.472,0.5055,52.1,45.9,,68,True,006071.png,False
91,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,442.432,444.957,0.5025,51.7,45.9,,28,False,006072.png,False
92,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,444.152,446.948,0.4898,50.0,45.9,,50,False,006073.png,False
93,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,430.87,433.427,0.4763,48.2,45.9,,29,False,006074.png,False
94,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,444.168,446.888,0.4823,49.0,45.9,,26,True,006075.png,False
95,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,426.67,429.602,0.5055,52.1,45.9,,77,True,006076.png,False
96,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,463.992,467.072,0.6045,65.3,45.9,,99,False,006077.png,False
97,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,409.044,411.978,0.6058,65.5,45.8,,67,False,006078.png,False
98,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,461.925,464.504,0.5055,52.1,45.9,,15,False,006079.png,False
99,spectre-i7-1165g7,onnx,threshold,idle,0.0,MEDIUM,428.954,431.581,0.4898,50.0,45.9,,25,False,006080.png,False
0,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,74.587,76.472,0.1128,0.0,45.1,,29,False,005981.png,False
1,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,70.929,72.856,0.4492,44.8,45.3,,41,False,005982.png,False
2,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,67.389,68.804,0.5345,56.2,45.2,,57,False,005983.png,False
3,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,70.308,71.936,0.5345,56.2,45.2,,0,False,005984.png,False
4,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,65.097,66.845,0.558,59.3,45.3,,12,True,005985.png,False
5,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,75.203,77.217,0.6532,72.0,45.3,,34,False,005986.png,False
6,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,70.949,72.051,0.8632,100.0,45.3,,29,False,005987.png,False
7,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,71.459,73.406,0.609,66.1,45.3,,46,True,005988.png,False
8,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,60.752,62.363,0.6795,75.5,45.3,,0,False,005989.png,False
9,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,64.53,65.647,0.6795,75.5,45.3,,11,False,005990.png,False
10,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,68.162,69.859,0.6352,69.6,45.3,,2,False,005991.png,False
11,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,73.206,75.061,0.5663,60.4,45.3,,30,False,005992.png,False
12,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,69.014,70.705,0.5475,57.9,45.3,,2,False,005993.png,False
13,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,69.387,71.148,0.5475,57.9,45.3,,23,True,005994.png,False
14,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,74.606,75.754,0.5603,59.6,45.3,,1,False,005995.png,False
15,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,71.844,73.899,0.5475,57.9,45.3,,63,False,005996.png,False
16,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,72.229,73.917,0.5415,57.1,45.3,,0,False,005997.png,False
17,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,69.151,70.872,0.5152,53.6,45.3,,21,False,005998.png,False
18,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,71.467,72.67,0.5437,57.4,45.3,,30,False,005999.png,False
19,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,76.392,78.199,0.5287,55.4,45.3,,14,False,006000.png,False
20,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,72.774,74.297,0.5287,55.4,45.3,,6,True,006001.png,False
21,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,68.338,70.033,0.5723,61.2,45.3,,7,False,006002.png,False
22,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,67.671,69.456,0.5042,52.1,45.4,,34,False,006003.png,False
23,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,69.738,71.446,0.4953,50.9,45.4,,10,False,006004.png,False
24,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,431.052,434.122,0.481,49.0,45.4,,73,False,006005.png,False
25,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,407.335,410.428,0.5363,56.2,45.9,,84,True,006006.png,False
26,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,424.149,427.201,0.513,53.1,45.9,,71,False,006007.png,False
27,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,436.805,439.704,0.4898,50.0,45.9,,73,False,006008.png,False
28,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,429.3,432.029,0.5055,52.1,45.9,,36,False,006009.png,False
29,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,446.889,449.566,0.6547,72.0,45.9,,25,True,006010.png,False
30,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,456.092,459.068,0.5522,58.3,46.0,,75,False,006011.png,False
31,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,77.41,79.559,0.5542,58.6,45.9,,10,False,006012.png,False
32,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,80.099,82.617,0.681,75.5,45.9,,29,False,006013.png,False
33,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,80.543,82.671,0.7305,82.1,45.9,,20,False,006014.png,False
34,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,77.133,78.739,0.7712,87.5,46.0,,14,False,006015.png,False
35,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,81.863,84.28,0.6972,77.6,46.1,,37,True,006016.png,False
36,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,84.07,86.138,0.6545,71.9,46.1,,14,False,006017.png,False
37,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,80.993,83.377,0.5998,64.6,46.1,,53,False,006018.png,False
38,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,81.607,83.615,0.5975,64.3,46.1,,11,False,006019.png,False
39,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,80.2,82.17,0.62,67.3,46.1,,9,False,006020.png,False
40,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,82.758,84.743,0.6683,73.7,46.2,,30,True,006021.png,False
41,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,78.825,80.749,0.6307,68.8,45.9,,11,False,006022.png,False
42,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,77.323,79.327,0.5595,59.3,45.9,,19,True,006023.png,False
43,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,76.612,78.619,0.5595,59.3,45.9,,25,True,006024.png,False
44,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,74.349,75.552,0.4825,49.0,46.0,,39,False,006025.png,False
45,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,75.154,77.057,0.5238,54.5,46.0,,37,False,006026.png,False
46,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,74.862,76.132,0.5282,55.1,46.0,,41,False,006027.png,False
47,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,75.527,77.581,0.637,69.6,46.0,,0,False,006028.png,False
48,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,76.984,78.174,0.4825,49.0,46.0,,10,True,006029.png,False
49,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,77.674,79.41,0.517,53.6,46.0,,5,False,006030.png,False
50,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,75.116,76.969,0.5737,61.2,45.9,,30,False,006031.png,False
51,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,73.04,74.869,0.5058,52.1,46.0,,29,False,006032.png,False
52,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,74.482,76.458,0.5058,52.1,46.0,,36,False,006033.png,False
53,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,446.852,450.275,0.4967,50.9,46.0,,113,False,006034.png,False
54,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,430.413,433.37,0.5433,57.1,46.0,,53,True,006035.png,False
55,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,451.651,454.561,0.514,53.2,46.0,,40,False,006036.png,False
56,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,64.291,65.728,0.5282,55.1,46.0,,7,False,006037.png,False
57,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,75.479,77.271,0.6772,75.0,45.9,,2,False,006038.png,False
58,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,74.498,76.363,0.4898,50.0,45.9,,45,True,006039.png,False
59,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,74.245,76.199,0.4898,50.0,45.9,,30,False,006040.png,False
60,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,419.715,423.043,0.51,52.7,45.9,,58,False,006041.png,False
61,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,436.242,438.92,0.5212,54.2,45.9,,22,False,006042.png,False
62,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,438.713,441.472,0.5168,53.6,45.9,,25,False,006043.png,False
63,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,90.816,92.804,0.5415,56.9,45.9,,17,False,006044.png,False
64,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,81.951,84.049,0.744,83.9,45.9,,28,False,006045.png,False
65,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,86.746,89.392,0.7553,85.4,45.9,,1,False,006046.png,False
66,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,88.572,89.903,0.8117,92.9,46.0,,30,False,006047.png,False
67,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,84.869,87.038,0.8027,91.7,46.0,,33,False,006048.png,False
68,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,82.591,84.678,0.6065,65.5,46.1,,15,True,006049.png,False
69,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,71.121,73.784,0.59,63.3,46.1,,51,False,006050.png,False
70,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,77.002,78.826,0.7093,79.2,46.1,,29,True,006051.png,False
71,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,78.798,80.211,0.7093,79.2,46.1,,46,False,006052.png,False
72,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,80.851,82.758,0.7183,80.4,46.1,,11,True,006053.png,False
73,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,76.125,78.047,0.6885,76.4,46.2,,26,False,006054.png,False
74,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,78.994,81.094,0.6452,70.7,46.0,,70,False,006055.png,False
75,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,76.1,77.894,0.568,60.4,46.0,,12,False,006056.png,False
76,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,74.03,75.207,0.5035,51.8,46.0,,11,False,006057.png,False
77,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,76.475,77.581,0.595,64.0,46.0,,7,True,006058.png,False
78,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,73.0,74.829,0.5647,60.0,45.9,,5,False,006059.png,False
79,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,74.683,75.903,0.4973,51.0,45.9,,38,False,006060.png,False
80,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,73.389,74.897,0.5092,52.6,45.9,,0,False,006061.png,False
81,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,446.851,449.957,0.5092,52.6,45.9,,31,True,006062.png,False
82,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,454.001,457.036,0.49,50.0,46.0,,74,False,006063.png,False
83,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,434.305,436.727,0.4975,51.0,46.0,,76,True,006064.png,False
84,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,445.765,447.923,0.5297,55.3,46.0,,38,True,006065.png,False
85,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,443.951,447.203,0.4825,49.0,46.0,,90,False,006066.png,False
86,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,438.285,441.089,0.4982,51.1,46.0,,37,False,006067.png,False
87,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,413.016,415.663,0.5215,54.2,46.0,,50,True,006068.png,False
88,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,449.412,452.535,0.49,50.0,46.0,,26,False,006069.png,False
89,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,473.381,476.893,0.7042,78.6,45.9,,120,True,006070.png,False
90,spectre-i7-1165g7,onnx,threshold,light,0.25,MEDIUM,493.558,498.111,0.7045,78.6,46.0,,68,True,006071.png,False
91,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,120.56,122.946,0.6462,70.8,46.1,,11,False,006072.png,False
92,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,112.569,114.967,0.8383,96.4,46.1,,26,False,006073.png,False
93,spectre-i7-1165g7,onnx,threshold,light,0.25,SMALL,96.01,97.235,0.813,93.0,46.2,,9,False,006074.png,False
94,spectre-i7-1165g7,onnx,threshold,light,0.25,NANO,31.985,32.94,0.8035,91.7,46.3,,0,False,006075.png,False
95,spectre-i7-1165g7,onnx,threshold,light,0.25,NANO,28.282,29.178,0.8203,93.9,46.4,,2,True,006076.png,False
96,spectre-i7-1165g7,onnx,threshold,light,0.25,NANO,20.853,21.914,0.8203,93.9,46.4,,24,False,006077.png,False
97,spectre-i7-1165g7,onnx,threshold,light,0.25,NANO,20.373,21.376,0.787,89.5,46.3,,29,False,006078.png,False
98,spectre-i7-1165g7,onnx,threshold,light,0.25,NANO,22.164,22.884,0.787,89.5,46.3,,0,False,006079.png,False
99,spectre-i7-1165g7,onnx,threshold,light,0.25,NANO,20.197,21.173,0.787,89.5,46.3,,5,False,006080.png,False
0,spectre-i7-1165g7,onnx,threshold,moderate,0.5,SMALL,69.293,70.458,0.1402,3.6,45.3,,29,False,005981.png,False
1,spectre-i7-1165g7,onnx,threshold,moderate,0.5,SMALL,67.632,69.537,0.4135,40.0,45.4,,41,False,005982.png,False
2,spectre-i7-1165g7,onnx,threshold,moderate,0.5,MEDIUM,420.289,423.708,0.4135,40.0,45.4,,111,False,005983.png,False
3,spectre-i7-1165g7,onnx,threshold,moderate,0.5,MEDIUM,419.838,422.628,0.5438,57.1,46.2,,25,True,005984.png,False
4,spectre-i7-1165g7,onnx,threshold,moderate,0.5,MEDIUM,431.707,434.712,0.5368,56.2,46.1,,41,True,005985.png,False
5,spectre-i7-1165g7,onnx,threshold,moderate,0.5,MEDIUM,417.97,420.694,0.5058,52.1,46.0,,41,False,005986.png,False
