run_idx,device,backend,policy,load_profile,load_intensity,tier,latency_ms,wall_ms,pressure,cpu_pct,mem_pct,cpu_temp,n_detections,vru_detected,frame,simulated
15,windows-host,onnx,threshold,light,0.25,NANO,19.975,20.763,0.683,75.5,46.7,,40,False,005996.png,False
16,windows-host,onnx,threshold,light,0.25,NANO,18.375,19.31,0.683,75.5,46.7,,1,True,005997.png,False
17,windows-host,onnx,threshold,light,0.25,NANO,19.952,20.765,0.6298,68.4,46.7,,3,False,005998.png,False
18,windows-host,onnx,threshold,light,0.25,NANO,19.585,20.432,0.6298,68.4,46.7,,16,False,005999.png,False
19,windows-host,onnx,threshold,light,0.25,NANO,19.922,20.549,0.6298,68.4,46.7,,0,False,006000.png,False
20,windows-host,onnx,threshold,light,0.25,NANO,19.473,20.225,0.7287,81.6,46.7,,0,False,006001.png,False
21,windows-host,onnx,threshold,light,0.25,NANO,20.297,21.049,0.7287,81.6,46.7,,0,False,006002.png,False
22,windows-host,onnx,threshold,light,0.25,NANO,16.816,17.712,0.7287,81.6,46.7,,17,False,006003.png,False
23,windows-host,onnx,threshold,light,0.25,NANO,21.717,22.692,0.7632,86.2,46.7,,11,False,006004.png,False
24,windows-host,onnx,threshold,light,0.25,NANO,19.543,20.373,0.7632,86.2,46.7,,25,False,006005.png,False
25,windows-host,onnx,threshold,light,0.25,NANO,20.734,21.55,0.7632,86.2,46.7,,0,False,006006.png,False
26,windows-host,onnx,threshold,light,0.25,NANO,18.356,19.387,0.7287,81.6,46.7,,7,False,006007.png,False
27,windows-host,onnx,threshold,light,0.25,NANO,20.344,21.381,0.7287,81.6,46.7,,14,False,006008.png,False
28,windows-host,onnx,threshold,light,0.25,NANO,21.944,22.621,0.7752,87.8,46.7,,10,False,006009.png,False
29,windows-host,onnx,threshold,light,0.25,NANO,21.328,22.145,0.7752,87.8,46.7,,1,False,006010.png,False
30,windows-host,onnx,threshold,light,0.25,NANO,17.182,18.215,0.7752,87.8,46.7,,38,False,006011.png,False
31,windows-host,onnx,threshold,light,0.25,NANO,24.871,25.721,0.7355,82.5,46.7,,8,False,006012.png,False
32,windows-host,onnx,threshold,light,0.25,NANO,18.928,19.911,0.7355,82.5,46.7,,20,True,006013.png,False
33,windows-host,onnx,threshold,light,0.25,NANO,21.477,22.415,0.7355,82.5,46.7,,19,False,006014.png,False
34,windows-host,onnx,threshold,light,0.25,NANO,35.749,36.728,0.8205,93.8,46.8,,5,False,006015.png,False
35,windows-host,onnx,threshold,light,0.25,NANO,21.212,21.953,0.8205,93.8,46.8,,14,False,006016.png,False
36,windows-host,onnx,threshold,light,0.25,NANO,20.487,20.994,0.8415,96.6,46.8,,3,False,006017.png,False
37,windows-host,onnx,threshold,light,0.25,NANO,23.894,24.614,0.8415,96.6,46.8,,13,False,006018.png,False
38,windows-host,onnx,threshold,light,0.25,NANO,19.468,20.29,0.8415,96.6,46.8,,0,False,006019.png,False
39,windows-host,onnx,threshold,light,0.25,NANO,19.589,20.467,0.8355,95.8,46.8,,10,False,006020.png,False
40,windows-host,onnx,threshold,light,0.25,NANO,20.486,21.229,0.8355,95.8,46.8,,9,False,006021.png,False
41,windows-host,onnx,threshold,light,0.25,NANO,19.497,20.133,0.8355,95.8,46.8,,18,False,006022.png,False
42,windows-host,onnx,threshold,light,0.25,NANO,18.941,19.735,0.6757,74.5,46.8,,4,True,006023.png,False
43,windows-host,onnx,threshold,light,0.25,NANO,15.295,15.864,0.6757,74.5,46.8,,10,False,006024.png,False
44,windows-host,onnx,threshold,light,0.25,NANO,19.046,19.76,0.6757,74.5,46.8,,17,False,006025.png,False
45,windows-host,onnx,threshold,light,0.25,NANO,19.964,20.725,0.6068,65.3,46.8,,16,False,006026.png,False
46,windows-host,onnx,threshold,light,0.25,NANO,20.544,21.364,0.6068,65.3,46.8,,10,False,006027.png,False
47,windows-host,onnx,threshold,light,0.25,NANO,20.221,20.98,0.6068,65.3,46.8,,0,False,006028.png,False
48,windows-host,onnx,threshold,light,0.25,NANO,20.983,21.756,0.5853,62.5,46.6,,0,False,006029.png,False
49,windows-host,onnx,threshold,light,0.25,NANO,20.075,20.841,0.5853,62.5,46.6,,0,False,006030.png,False
50,windows-host,onnx,threshold,light,0.25,NANO,21.421,22.301,0.6122,66.1,46.6,,0,False,006031.png,False
51,windows-host,onnx,threshold,light,0.25,NANO,19.974,21.07,0.6122,66.1,46.6,,24,False,006032.png,False
52,windows-host,onnx,threshold,light,0.25,NANO,22.337,22.984,0.6122,66.1,46.6,,13,True,006033.png,False
53,windows-host,onnx,threshold,light,0.25,NANO,28.484,29.624,0.775,87.8,46.6,,41,False,006034.png,False
54,windows-host,onnx,threshold,light,0.25,NANO,22.682,23.573,0.775,87.8,46.6,,0,False,006035.png,False
55,windows-host,onnx,threshold,light,0.25,NANO,22.821,23.604,0.8405,96.5,46.7,,9,False,006036.png,False
56,windows-host,onnx,threshold,light,0.25,NANO,24.346,25.327,0.8405,96.5,46.7,,3,False,006037.png,False
57,windows-host,onnx,threshold,light,0.25,NANO,20.993,22.196,0.8405,96.5,46.7,,0,False,006038.png,False
58,windows-host,onnx,threshold,light,0.25,NANO,22.463,23.278,0.789,89.6,46.8,,30,False,006039.png,False
59,windows-host,onnx,threshold,light,0.25,NANO,24.355,25.33,0.789,89.6,46.8,,21,True,006040.png,False
60,windows-host,onnx,threshold,light,0.25,NANO,20.699,21.665,0.8535,98.2,46.8,,17,False,006041.png,False
61,windows-host,onnx,threshold,light,0.25,NANO,33.974,34.864,0.8535,98.2,46.8,,1,True,006042.png,False
62,windows-host,onnx,threshold,light,0.25,NANO,20.753,21.637,0.8363,95.9,46.8,,5,False,006043.png,False
63,windows-host,onnx,threshold,light,0.25,NANO,23.704,25.392,0.8363,95.9,46.8,,6,False,006044.png,False
64,windows-host,onnx,threshold,light,0.25,NANO,26.269,27.258,0.8363,95.9,46.8,,9,False,006045.png,False
65,windows-host,onnx,threshold,light,0.25,NANO,23.67,24.706,0.8257,94.5,46.8,,9,False,006046.png,False
66,windows-host,onnx,threshold,light,0.25,NANO,27.094,28.878,0.8257,94.5,46.8,,10,False,006047.png,False
67,windows-host,onnx,threshold,light,0.25,NANO,29.729,30.76,0.8672,100.0,46.9,,10,False,006048.png,False
68,windows-host,onnx,threshold,light,0.25,NANO,22.286,23.151,0.8672,100.0,46.9,,4,False,006049.png,False
69,windows-host,onnx,threshold,light,0.25,NANO,28.344,29.171,0.8672,100.0,46.9,,29,False,006050.png,False
70,windows-host,onnx,threshold,light,0.25,NANO,21.72,22.482,0.8672,100.0,46.9,,0,False,006051.png,False
71,windows-host,onnx,threshold,light,0.25,NANO,20.846,21.869,0.8672,100.0,46.9,,25,False,006052.png,False
72,windows-host,onnx,threshold,light,0.25,NANO,21.153,21.85,0.8237,94.2,46.9,,0,False,006053.png,False
73,windows-host,onnx,threshold,light,0.25,NANO,19.096,20.089,0.8237,94.2,46.9,,23,False,006054.png,False
74,windows-host,onnx,threshold,light,0.25,NANO,21.061,22.046,0.7737,87.5,47.0,,25,True,006055.png,False
75,windows-host,onnx,threshold,light,0.25,NANO,17.57,18.331,0.7737,87.5,47.0,,18,False,006056.png,False
76,windows-host,onnx,threshold,light,0.25,NANO,19.884,20.664,0.7737,87.5,47.0,,4,False,006057.png,False
77,windows-host,onnx,threshold,light,0.25,NANO,22.088,22.914,0.7332,82.1,47.0,,1,False,006058.png,False
78,windows-host,onnx,threshold,light,0.25,NANO,20.275,21.05,0.7332,82.1,47.0,,2,True,006059.png,False
79,windows-host,onnx,threshold,light,0.25,NANO,20.27,21.271,0.7332,82.1,47.0,,28,False,006060.png,False
80,windows-host,onnx,threshold,light,0.25,NANO,20.269,20.783,0.711,79.2,46.8,,0,False,006061.png,False
81,windows-host,onnx,threshold,light,0.25,NANO,22.076,22.887,0.711,79.2,46.8,,10,False,006062.png,False
82,windows-host,onnx,threshold,light,0.25,NANO,20.897,21.752,0.711,79.2,46.8,,19,False,006063.png,False
83,windows-host,onnx,threshold,light,0.25,NANO,20.369,21.069,0.6635,72.9,46.7,,10,False,006064.png,False
84,windows-host,onnx,threshold,light,0.25,NANO,20.243,20.972,0.6635,72.9,46.7,,0,False,006065.png,False
85,windows-host,onnx,threshold,light,0.25,NANO,19.01,19.848,0.6635,72.9,46.7,,20,False,006066.png,False
86,windows-host,onnx,threshold,light,0.25,NANO,19.216,19.941,0.6523,71.4,46.7,,0,False,006067.png,False
87,windows-host,onnx,threshold,light,0.25,NANO,26.552,27.437,0.6523,71.4,46.7,,20,False,006068.png,False
88,windows-host,onnx,threshold,light,0.25,NANO,21.511,22.2,0.6792,75.0,46.7,,0,False,006069.png,False
89,windows-host,onnx,threshold,light,0.25,NANO,19.211,20.084,0.6792,75.0,46.7,,0,False,006070.png,False
90,windows-host,onnx,threshold,light,0.25,NANO,20.31,21.047,0.6792,75.0,46.7,,1,False,006071.png,False
91,windows-host,onnx,threshold,light,0.25,NANO,18.466,19.265,0.7325,82.1,46.7,,0,False,006072.png,False
92,windows-host,onnx,threshold,light,0.25,NANO,22.771,23.658,0.7325,82.1,46.7,,4,True,006073.png,False
93,windows-host,onnx,threshold,light,0.25,NANO,22.63,23.456,0.7325,82.1,46.7,,0,False,006074.png,False
94,windows-host,onnx,threshold,light,0.25,NANO,21.148,21.931,0.7887,89.6,46.7,,8,False,006075.png,False
95,windows-host,onnx,threshold,light,0.25,NANO,19.78,20.607,0.7887,89.6,46.7,,12,False,006076.png,False
96,windows-host,onnx,threshold,light,0.25,NANO,20.501,21.495,0.7887,89.6,46.7,,62,False,006077.png,False
97,windows-host,onnx,threshold,light,0.25,NANO,18.651,19.508,0.7732,87.5,46.8,,24,False,006078.png,False
98,windows-host,onnx,threshold,light,0.25,NANO,20.744,21.564,0.7732,87.5,46.8,,2,True,006079.png,False
99,windows-host,onnx,threshold,light,0.25,NANO,17.954,18.613,0.8355,95.8,46.8,,2,True,006080.png,False
0,windows-host,onnx,threshold,moderate,0.5,SMALL,77.702,79.747,0.3135,26.3,46.5,,14,True,005981.png,False
1,windows-host,onnx,threshold,moderate,0.5,SMALL,71.956,73.9,0.3977,37.5,46.6,,23,False,005982.png,False
2,windows-host,onnx,threshold,moderate,0.5,SMALL,73.363,75.144,0.656,71.9,46.7,,46,False,005983.png,False
3,windows-host,onnx,threshold,moderate,0.5,SMALL,74.828,76.87,0.6827,75.5,46.6,,0,False,005984.png,False
4,windows-host,onnx,threshold,moderate,0.5,NANO,34.367,35.61,0.6693,73.7,46.6,,0,False,005985.png,False
5,windows-host,onnx,threshold,moderate,0.5,NANO,23.558,24.393,0.6693,73.7,46.6,,8,False,005986.png,False
6,windows-host,onnx,threshold,moderate,0.5,NANO,21.273,22.021,0.8508,97.9,46.6,,10,False,005987.png,False
7,windows-host,onnx,threshold,moderate,0.5,NANO,19.995,20.669,0.8508,97.9,46.6,,0,False,005988.png,False
8,windows-host,onnx,threshold,moderate,0.5,NANO,24.155,24.769,0.8508,97.9,46.6,,0,False,005989.png,False
9,windows-host,onnx,threshold,moderate,0.5,NANO,20.351,21.194,0.757,85.4,46.6,,2,False,005990.png,False
10,windows-host,onnx,threshold,moderate,0.5,NANO,17.937,18.871,0.757,85.4,46.6,,0,False,005991.png,False
11,windows-host,onnx,threshold,moderate,0.5,NANO,19.288,20.02,0.757,85.4,46.6,,13,True,005992.png,False
12,windows-host,onnx,threshold,moderate,0.5,NANO,21.616,22.682,0.7865,89.3,46.7,,0,False,005993.png,False
13,windows-host,onnx,threshold,moderate,0.5,NANO,21.995,22.964,0.7865,89.3,46.7,,8,False,005994.png,False
14,windows-host,onnx,threshold,moderate,0.5,NANO,21.755,22.579,0.7865,89.3,46.7,,2,True,005995.png,False
15,windows-host,onnx,threshold,moderate,0.5,NANO,22.551,23.484,0.773,87.5,46.7,,40,False,005996.png,False
16,windows-host,onnx,threshold,moderate,0.5,NANO,22.73,23.749,0.773,87.5,46.7,,1,True,005997.png,False
17,windows-host,onnx,threshold,moderate,0.5,NANO,27.66,28.531,0.8397,96.4,46.7,,3,False,005998.png,False
18,windows-host,onnx,threshold,moderate,0.5,NANO,23.51,24.409,0.8397,96.4,46.7,,16,False,005999.png,False
19,windows-host,onnx,threshold,moderate,0.5,NANO,22.482,23.461,0.8397,96.4,46.7,,0,False,006000.png,False
20,windows-host,onnx,threshold,moderate,0.5,NANO,21.141,22.089,0.851,97.9,46.7,,0,False,006001.png,False
21,windows-host,onnx,threshold,moderate,0.5,NANO,20.627,21.589,0.851,97.9,46.7,,0,False,006002.png,False
22,windows-host,onnx,threshold,moderate,0.5,NANO,19.312,20.155,0.626,67.9,46.7,,17,False,006003.png,False
23,windows-host,onnx,threshold,moderate,0.5,NANO,19.903,20.561,0.626,67.9,46.7,,11,False,006004.png,False
24,windows-host,onnx,threshold,moderate,0.5,NANO,20.115,21.034,0.626,67.9,46.7,,25,False,006005.png,False
25,windows-host,onnx,threshold,moderate,0.5,NANO,19.561,20.341,0.6172,66.7,46.8,,0,False,006006.png,False
26,windows-host,onnx,threshold,moderate,0.5,NANO,20.629,21.462,0.6172,66.7,46.8,,7,False,006007.png,False
27,windows-host,onnx,threshold,moderate,0.5,NANO,19.203,20.207,0.6172,66.7,46.8,,14,False,006008.png,False
28,windows-host,onnx,threshold,moderate,0.5,NANO,19.89,20.563,0.6638,72.9,46.8,,10,False,006009.png,False
29,windows-host,onnx,threshold,moderate,0.5,NANO,20.343,20.983,0.6638,72.9,46.8,,1,False,006010.png,False
30,windows-host,onnx,threshold,moderate,0.5,NANO,16.988,18.01,0.6638,72.9,46.8,,38,False,006011.png,False
31,windows-host,onnx,threshold,moderate,0.5,NANO,19.959,20.763,0.666,73.2,46.8,,8,False,006012.png,False
32,windows-host,onnx,threshold,moderate,0.5,NANO,20.076,20.911,0.666,73.2,46.8,,20,True,006013.png,False
33,windows-host,onnx,threshold,moderate,0.5,NANO,18.986,19.965,0.666,73.2,46.8,,19,False,006014.png,False
34,windows-host,onnx,threshold,moderate,0.5,NANO,17.275,17.881,0.6375,69.4,46.8,,5,False,006015.png,False
35,windows-host,onnx,threshold,moderate,0.5,NANO,19.521,20.268,0.6375,69.4,46.8,,14,False,006016.png,False
