run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
10,0,adaptive,light,0.25,thread_steady_v1,1,,MEDIUM,103.075,0.192,0.0,76.8,,,,,,none,0.116,101.71,0.723,0.637,103.2,onnx,CPUExecutionProvider,{},False,14,False,007416.png,,,,0.531686,0.571315,0.610943,5.536,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
11,0,adaptive,light,0.25,thread_steady_v1,1,,MEDIUM,103.387,0.1918,0.0,76.7,,,,,,none,0.052,101.517,0.61,1.254,103.448,onnx,CPUExecutionProvider,{},False,243,True,007420.png,,,,0.532808,0.572481,0.612153,5.534,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
12,0,adaptive,light,0.25,thread_steady_v1,1,,MEDIUM,102.56,0.1918,0.0,76.7,,,,,,none,0.044,101.181,0.582,0.793,102.614,onnx,CPUExecutionProvider,{},False,62,True,007182.png,,,,0.528512,0.567864,0.607217,5.534,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
13,0,adaptive,light,0.25,thread_steady_v1,1,,MEDIUM,103.56,0.1918,0.0,76.7,,,,,,none,0.048,102.261,0.582,0.713,103.616,onnx,CPUExecutionProvider,{},False,13,False,007443.png,,,,0.533676,0.573413,0.61315,5.534,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
14,0,adaptive,light,0.25,thread_steady_v1,1,,MEDIUM,102.867,0.1918,0.0,76.7,,,,,,none,0.045,101.488,0.582,0.792,102.92,onnx,CPUExecutionProvider,{},False,84,True,006164.png,,,,0.530091,0.569561,0.609031,5.534,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
15,0,adaptive,light,0.25,thread_steady_v1,1,,MEDIUM,104.318,0.1918,0.0,76.7,,,,,,none,0.048,102.956,0.57,0.788,104.374,onnx,CPUExecutionProvider,{},False,55,False,007087.png,,,,0.53758,0.577607,0.617635,5.534,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
16,0,adaptive,light,0.25,thread_steady_v1,1,,MEDIUM,104.536,0.503,41.5,76.7,,,,,,none,0.045,103.242,0.598,0.692,104.588,onnx,CPUExecutionProvider,{},False,29,False,006681.png,,,,1.189746,1.446877,1.704008,13.834,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
17,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,17.834,0.5322,45.4,76.7,,,,,,none,0.106,17.203,0.293,0.335,17.947,onnx,CPUExecutionProvider,{},False,42,False,006319.png,,,,0.214654,0.262276,0.309898,14.614,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
18,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,17.716,0.5322,45.4,76.7,,,,,,none,0.043,17.106,0.333,0.272,17.766,onnx,CPUExecutionProvider,{},False,14,False,007392.png,,,,0.212495,0.259638,0.306781,14.614,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
19,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.471,0.53,45.1,76.7,,,,,,none,0.059,17.833,0.393,0.241,18.538,onnx,CPUExecutionProvider,{},False,0,False,006148.png,,,,0.220886,0.269797,0.318709,14.554,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
20,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.103,0.53,45.1,76.7,,,,,,none,0.047,17.585,0.277,0.236,18.156,onnx,CPUExecutionProvider,{},False,0,False,006447.png,,,,0.216343,0.264249,0.312155,14.554,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
21,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.369,0.53,45.1,76.7,,,,,,none,0.05,17.741,0.349,0.274,18.427,onnx,CPUExecutionProvider,{},False,13,True,006857.png,,,,0.219564,0.268183,0.316802,14.554,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
22,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.3,0.53,45.1,76.7,,,,,,none,0.051,17.523,0.398,0.374,18.358,onnx,CPUExecutionProvider,{},False,45,False,006127.png,,,,0.218741,0.267177,0.315614,14.554,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
23,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,17.955,0.5383,46.2,76.7,,,,,,none,0.048,17.37,0.323,0.258,18.015,onnx,CPUExecutionProvider,{},False,8,False,006831.png,,,,0.217624,0.266146,0.314668,14.774,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
24,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,17.791,0.5383,46.2,76.7,,,,,,none,0.046,17.208,0.279,0.301,17.845,onnx,CPUExecutionProvider,{},False,1,False,006461.png,,,,0.215579,0.263645,0.311711,14.774,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
25,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.091,0.5383,46.2,76.7,,,,,,none,0.051,17.44,0.311,0.335,18.15,onnx,CPUExecutionProvider,{},False,10,False,007415.png,,,,0.219265,0.268153,0.317041,14.774,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
26,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.091,0.5383,46.2,76.7,,,,,,none,0.044,17.522,0.266,0.299,18.142,onnx,CPUExecutionProvider,{},False,28,False,006154.png,,,,0.21916,0.268024,0.316889,14.774,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
27,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.264,0.5195,43.7,76.7,,,,,,none,0.053,17.68,0.309,0.27,18.323,onnx,CPUExecutionProvider,{},False,10,False,007336.png,,,,0.214483,0.261547,0.30861,14.274,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
28,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.238,0.5195,43.7,76.7,,,,,,none,0.047,17.618,0.379,0.237,18.291,onnx,CPUExecutionProvider,{},False,0,False,006621.png,,,,0.214109,0.261091,0.308072,14.274,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
29,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.152,0.5195,43.7,76.7,,,,,,none,0.044,17.581,0.271,0.297,18.203,onnx,CPUExecutionProvider,{},False,38,True,006478.png,,,,0.213075,0.25983,0.306584,14.274,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
30,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.103,0.5195,43.7,76.7,,,,,,none,0.038,17.56,0.273,0.267,18.147,onnx,CPUExecutionProvider,{},False,12,False,006352.png,,,,0.212424,0.259035,0.305646,14.274,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
31,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.061,0.5022,41.4,76.7,,,,,,none,0.046,17.461,0.316,0.279,18.114,onnx,CPUExecutionProvider,{},False,22,False,007230.png,,,,0.205786,0.250229,0.294672,13.814,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
32,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,17.782,0.5022,41.4,76.7,,,,,,none,0.048,17.211,0.332,0.235,17.836,onnx,CPUExecutionProvider,{},False,0,False,007113.png,,,,0.20263,0.246392,0.290153,13.814,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
33,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.381,0.5022,41.4,76.7,,,,,,none,0.041,17.618,0.413,0.347,18.43,onnx,CPUExecutionProvider,{},False,37,False,007162.png,,,,0.209373,0.254591,0.299809,13.814,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
34,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,19.143,0.5022,41.4,76.7,,,,,,none,0.04,18.497,0.287,0.355,19.191,onnx,CPUExecutionProvider,{},False,23,True,007130.png,,,,0.218022,0.265107,0.312193,13.814,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
35,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,21.896,0.545,47.1,76.7,,,,,,none,0.05,21.138,0.421,0.331,21.954,onnx,CPUExecutionProvider,{},False,11,False,006651.png,,,,0.268179,0.328299,0.38842,14.954,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
36,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,20.718,0.545,47.1,76.7,,,,,,none,0.094,20.072,0.354,0.284,20.822,onnx,CPUExecutionProvider,{},False,0,False,006282.png,,,,0.254349,0.311369,0.36839,14.954,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
37,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.287,0.545,47.1,76.7,,,,,,none,0.04,17.597,0.296,0.39,18.335,onnx,CPUExecutionProvider,{},False,71,False,006034.png,,,,0.223976,0.274188,0.324399,14.954,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
38,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.924,0.6035,54.9,76.7,,,,,,none,0.056,18.178,0.348,0.392,18.988,onnx,CPUExecutionProvider,{},False,49,True,006519.png,,,,0.254166,0.31357,0.372974,16.514,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
39,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.768,0.6035,54.9,76.7,,,,,,none,0.049,18.085,0.264,0.413,18.825,onnx,CPUExecutionProvider,{},False,11,False,007441.png,,,,0.251986,0.310881,0.369776,16.514,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
40,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.306,0.6035,54.9,76.7,,,,,,none,0.056,17.663,0.318,0.321,18.371,onnx,CPUExecutionProvider,{},False,36,False,006438.png,,,,0.245908,0.303382,0.360856,16.514,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
41,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,18.277,0.6035,54.9,76.7,,,,,,none,0.046,17.723,0.305,0.244,18.33,onnx,CPUExecutionProvider,{},False,0,False,007456.png,,,,0.245355,0.3027,0.360045,16.514,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
42,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,19.253,0.1918,0.0,76.7,,,,,,none,0.055,18.588,0.313,0.347,19.317,onnx,CPUExecutionProvider,{},False,44,False,006904.png,,,,0.09949,0.106898,0.114306,5.534,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
43,0,adaptive,light,0.25,thread_steady_v1,1,,MEDIUM,109.174,0.1918,0.0,76.7,,,,,,none,0.112,107.496,0.901,0.771,109.295,onnx,CPUExecutionProvider,{},False,51,True,007445.png,,,,0.562925,0.604839,0.646754,5.534,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
44,0,adaptive,light,0.25,thread_steady_v1,1,,MEDIUM,106.03,0.1918,0.0,76.7,,,,,,none,0.042,104.609,0.577,0.837,106.08,onnx,CPUExecutionProvider,{},False,75,False,006746.png,,,,0.546363,0.587045,0.627726,5.534,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
45,0,adaptive,light,0.25,thread_steady_v1,1,,MEDIUM,157.99,0.5248,44.4,76.7,,,,,,none,0.057,155.294,0.615,2.075,158.062,onnx,CPUExecutionProvider,{},False,104,False,007151.png,,,,1.866796,2.278312,2.689827,14.414,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
46,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,27.998,0.8638,88.8,79.1,,,,,,none,0.858,26.886,0.785,0.275,28.879,onnx,CPUExecutionProvider,{},False,6,False,006946.png,,,,0.534443,0.674086,0.808603,23.342,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
47,0,adaptive,light,0.25,thread_steady_v1,1,,NANO,13.643,0.8638,88.8,79.1,,,,,,none,0.144,12.72,0.326,0.566,13.817,onnx,CPUExecutionProvider,{},False,0,False,006617.png,,,,0.255704,0.322515,0.386875,23.342,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
48,0,adaptive,light,0.25,thread_steady_v1,1,,NANO,6.967,0.8638,88.8,79.1,,,,,,none,0.113,6.009,0.607,0.341,7.097,onnx,CPUExecutionProvider,{},False,9,True,006434.png,,,,0.131334,0.16565,0.198707,23.342,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
49,0,adaptive,light,0.25,thread_steady_v1,1,,NANO,6.088,0.8638,88.8,79.1,,,,,,none,0.126,5.612,0.24,0.226,6.224,onnx,CPUExecutionProvider,{},False,7,False,007063.png,,,,0.115182,0.145278,0.174269,23.342,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
50,0,adaptive,light,0.25,thread_steady_v1,1,,NANO,6.379,0.795,79.6,79.2,,,,,,none,0.066,5.913,0.266,0.192,6.455,onnx,CPUExecutionProvider,{},False,5,False,006080.png,,,,0.110556,0.138802,0.167048,21.504,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
51,0,adaptive,light,0.25,thread_steady_v1,1,,NANO,6.074,0.795,79.6,79.2,,,,,,none,0.084,5.608,0.273,0.187,6.169,onnx,CPUExecutionProvider,{},False,0,False,006280.png,,,,0.105661,0.132656,0.159652,21.504,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
52,0,adaptive,light,0.25,thread_steady_v1,1,,NANO,6.188,0.795,79.6,79.2,,,,,,none,0.086,5.683,0.251,0.249,6.283,onnx,CPUExecutionProvider,{},False,15,False,006829.png,,,,0.107614,0.135108,0.162602,21.504,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
53,0,adaptive,light,0.25,thread_steady_v1,1,,NANO,6.764,0.795,79.6,79.2,,,,,,none,0.063,6.242,0.231,0.285,6.836,onnx,CPUExecutionProvider,{},False,6,True,006122.png,,,,0.117083,0.146996,0.176909,21.504,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
54,0,adaptive,light,0.25,thread_steady_v1,1,,NANO,6.607,0.795,79.6,79.2,,,,,,none,0.054,6.067,0.278,0.257,6.669,onnx,CPUExecutionProvider,{},False,16,True,007161.png,,,,0.114232,0.143416,0.172601,21.504,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
55,0,adaptive,light,0.25,thread_steady_v1,1,,NANO,6.303,0.795,79.6,79.2,,,,,,none,0.054,5.854,0.256,0.187,6.365,onnx,CPUExecutionProvider,{},False,2,False,006363.png,,,,0.109028,0.136883,0.164738,21.504,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
56,0,adaptive,light,0.25,thread_steady_v1,1,,NANO,6.124,0.795,79.6,79.2,,,,,,none,0.061,5.673,0.246,0.198,6.193,onnx,CPUExecutionProvider,{},False,2,False,007405.png,,,,0.106076,0.133177,0.160278,21.504,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
57,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,21.063,0.5843,51.5,79.2,,,,,,none,0.131,20.038,0.609,0.41,21.207,onnx,CPUExecutionProvider,{},False,8,False,007158.png,,,,0.273847,0.336853,0.39986,15.884,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
58,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,20.606,0.5843,51.5,79.2,,,,,,none,0.065,19.795,0.406,0.398,20.684,onnx,CPUExecutionProvider,{},False,56,False,007200.png,,,,0.267096,0.328549,0.390002,15.884,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
59,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,21.827,0.5843,51.5,79.2,,,,,,none,0.058,21.184,0.341,0.297,21.894,onnx,CPUExecutionProvider,{},False,1,False,006533.png,,,,0.28272,0.347768,0.412815,15.884,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
60,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,20.165,0.5843,51.5,79.2,,,,,,none,0.056,19.555,0.304,0.299,20.229,onnx,CPUExecutionProvider,{},False,9,False,006484.png,,,,0.261222,0.321324,0.381426,15.884,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
61,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,20.299,0.6118,55.2,79.1,,,,,,none,0.062,19.656,0.304,0.334,20.371,onnx,CPUExecutionProvider,{},False,24,False,006891.png,,,,0.27432,0.3386,0.402879,16.622,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
62,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,20.206,0.6118,55.2,79.1,,,,,,none,0.052,19.59,0.315,0.295,20.266,onnx,CPUExecutionProvider,{},False,1,False,006270.png,,,,0.272906,0.336855,0.400803,16.622,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
63,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,20.099,0.6118,55.2,79.1,,,,,,none,0.054,19.477,0.296,0.321,20.161,onnx,CPUExecutionProvider,{},False,23,False,006413.png,,,,0.271498,0.335116,0.398734,16.622,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
64,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,19.759,0.6118,55.2,79.1,,,,,,none,0.049,19.113,0.298,0.342,19.817,onnx,CPUExecutionProvider,{},False,2,False,006874.png,,,,0.266863,0.329395,0.391927,16.622,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
65,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,19.618,0.584,51.5,79.1,,,,,,none,0.047,18.9,0.364,0.349,19.673,onnx,CPUExecutionProvider,{},False,41,False,006368.png,,,,0.254007,0.312445,0.370884,15.882,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
66,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,19.758,0.584,51.5,79.1,,,,,,none,0.046,19.106,0.356,0.291,19.812,onnx,CPUExecutionProvider,{},False,9,False,007358.png,,,,0.255799,0.31465,0.3735,15.882,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
67,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,19.701,0.584,51.5,79.1,,,,,,none,0.051,18.999,0.299,0.398,19.76,onnx,CPUExecutionProvider,{},False,49,True,006475.png,,,,0.255129,0.313826,0.372522,15.882,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
68,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,20.667,0.528,44.0,79.2,,,,,,none,0.047,20.038,0.365,0.259,20.722,onnx,CPUExecutionProvider,{},False,0,False,006417.png,,,,0.244273,0.298068,0.351863,14.384,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
69,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,21.301,0.528,44.0,79.2,,,,,,none,0.05,20.67,0.305,0.323,21.358,onnx,CPUExecutionProvider,{},False,28,False,006778.png,,,,0.251764,0.307208,0.362652,14.384,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
70,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,21.016,0.528,44.0,79.2,,,,,,none,0.049,20.427,0.292,0.294,21.072,onnx,CPUExecutionProvider,{},False,3,False,007082.png,,,,0.248402,0.303106,0.35781,14.384,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
71,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,20.684,0.528,44.0,79.2,,,,,,none,0.043,20.103,0.302,0.274,20.735,onnx,CPUExecutionProvider,{},False,0,False,006712.png,,,,0.244419,0.298246,0.352073,14.384,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
72,0,adaptive,light,0.25,thread_steady_v1,1,,SMALL,21.317,0.573,50.0,79.2,,,,,,none,0.049,20.36,0.668,0.285,21.375,onnx,CPUExecutionProvider,{},False,0,False,006213.png,,,,0.271207,0.333109,0.395011,15.584,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
