run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
0,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,118.636,0.292,12.0,80.8,,,,,,none,0.062,111.679,5.999,0.949,778.766,onnx,CPUExecutionProvider,{},False,47,True,006201.png,,,,5.460707,6.242589,7.02447,8.016,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
1,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,96.412,0.3877,24.7,81.0,,,,,,none,0.005,95.188,0.593,0.625,96.429,onnx,CPUExecutionProvider,{},False,33,True,007377.png,,,,0.860145,1.018288,1.176432,10.56,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
2,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,109.178,0.5085,40.8,81.0,,,,,,none,8.117,107.816,0.586,0.768,117.308,onnx,CPUExecutionProvider,{},False,60,False,006587.png,,,,1.329687,1.616505,1.903323,13.78,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
3,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,32.572,0.5378,44.7,81.0,,,,,,none,0.152,31.796,0.469,0.296,32.736,onnx,CPUExecutionProvider,{},False,12,False,006905.png,,,,0.390211,0.476633,0.563056,14.56,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
4,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,20.377,0.7282,70.1,81.0,,,,,,none,0.066,19.472,0.455,0.443,20.458,onnx,CPUExecutionProvider,{},False,5,False,007244.png,,,,0.321796,0.401785,0.481774,19.64,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
5,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,19.744,0.7282,70.1,81.0,,,,,,none,0.055,19.09,0.311,0.334,19.811,onnx,CPUExecutionProvider,{},False,35,False,007031.png,,,,0.311626,0.389086,0.466547,19.64,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
6,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,19.605,0.7282,70.1,81.0,,,,,,none,0.062,18.975,0.343,0.279,19.678,onnx,CPUExecutionProvider,{},False,9,False,006369.png,,,,0.309527,0.386466,0.463405,19.64,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
7,0,adaptive,idle,0.0,thread_steady_v1,0,,NANO,11.499,0.7282,70.1,81.0,,,,,,none,0.124,10.661,0.505,0.326,11.634,onnx,CPUExecutionProvider,{},False,0,False,006254.png,,,,0.183009,0.228499,0.27399,19.64,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
8,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,21.518,0.5813,50.5,81.0,,,,,,none,0.189,20.126,0.908,0.474,21.718,onnx,CPUExecutionProvider,{},False,43,False,006781.png,,,,0.277776,0.34141,0.405045,15.72,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
9,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.828,0.5813,50.5,81.0,,,,,,none,0.053,17.129,0.419,0.274,17.89,onnx,CPUExecutionProvider,{},False,11,False,006840.png,,,,0.228807,0.281224,0.33364,15.72,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
10,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.537,0.5813,50.5,81.0,,,,,,none,0.055,16.974,0.303,0.254,17.6,onnx,CPUExecutionProvider,{},False,9,False,007416.png,,,,0.225109,0.276679,0.328248,15.72,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
11,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.453,0.5813,50.5,81.0,,,,,,none,0.049,16.704,0.416,0.328,17.511,onnx,CPUExecutionProvider,{},False,57,True,007420.png,,,,0.223961,0.275267,0.326573,15.72,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
12,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.32,0.2075,0.0,83.0,,,,,,none,0.04,16.671,0.319,0.325,17.368,onnx,CPUExecutionProvider,{},False,45,False,007182.png,,,,0.091096,0.098304,0.105511,5.66,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
13,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,97.393,0.2075,0.0,83.0,,,,,,none,0.113,96.15,0.645,0.592,97.514,onnx,CPUExecutionProvider,{},False,13,False,007443.png,,,,0.511462,0.55193,0.592399,5.66,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
14,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,96.204,0.2077,0.0,83.1,,,,,,none,0.052,94.956,0.554,0.689,96.264,onnx,CPUExecutionProvider,{},False,84,True,006164.png,,,,0.505048,0.545046,0.585043,5.662,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
15,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,97.231,0.2075,0.0,83.0,,,,,,none,0.05,95.985,0.572,0.667,97.289,onnx,CPUExecutionProvider,{},False,55,False,007087.png,,,,0.510281,0.550656,0.59103,5.66,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
16,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,134.824,0.2075,0.0,83.0,,,,,,none,0.047,132.646,0.569,1.601,134.892,onnx,CPUExecutionProvider,{},False,29,False,006681.png,,,,0.707511,0.763491,0.819471,5.66,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
17,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,101.549,0.2075,0.0,83.0,,,,,,none,0.068,100.308,0.581,0.651,101.629,onnx,CPUExecutionProvider,{},False,44,False,006319.png,,,,0.533046,0.575222,0.617398,5.66,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
18,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,19.697,0.626,55.8,83.0,,,,,,none,0.132,18.781,0.338,0.569,19.844,onnx,CPUExecutionProvider,{},False,14,False,007392.png,,,,0.270173,0.333772,0.397371,16.82,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
19,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,20.12,0.5825,50.0,83.0,,,,,,none,0.054,19.569,0.293,0.251,20.185,onnx,CPUExecutionProvider,{},False,0,False,006148.png,,,,0.257256,0.316095,0.374933,15.66,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
20,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,19.088,0.5825,50.0,83.0,,,,,,none,0.062,18.509,0.334,0.238,19.162,onnx,CPUExecutionProvider,{},False,0,False,006447.png,,,,0.244218,0.300074,0.355931,15.66,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
21,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,20.289,0.5825,50.0,83.0,,,,,,none,0.059,19.648,0.299,0.335,20.36,onnx,CPUExecutionProvider,{},False,13,True,006857.png,,,,0.259487,0.318836,0.378185,15.66,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
22,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,20.669,0.5825,50.0,83.0,,,,,,none,0.068,20.005,0.335,0.321,20.747,onnx,CPUExecutionProvider,{},False,45,False,006127.png,,,,0.264423,0.324901,0.385379,15.66,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
23,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.777,0.5893,50.9,83.0,,,,,,none,0.062,18.213,0.285,0.271,18.85,onnx,CPUExecutionProvider,{},False,8,False,006831.png,,,,0.242791,0.298588,0.354385,15.84,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
24,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,19.574,0.5893,50.9,83.0,,,,,,none,0.053,18.775,0.274,0.52,19.638,onnx,CPUExecutionProvider,{},False,1,False,006461.png,,,,0.252941,0.31107,0.369199,15.84,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
25,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.977,0.5893,50.9,83.0,,,,,,none,0.051,18.425,0.274,0.273,19.041,onnx,CPUExecutionProvider,{},False,10,False,007415.png,,,,0.245243,0.301603,0.357964,15.84,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
26,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.303,0.5893,50.9,83.0,,,,,,none,0.072,17.63,0.337,0.326,18.39,onnx,CPUExecutionProvider,{},False,28,False,006154.png,,,,0.236863,0.291298,0.345732,15.84,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
27,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.229,0.575,49.0,83.0,,,,,,none,0.056,17.64,0.3,0.282,18.295,onnx,CPUExecutionProvider,{},False,10,False,007336.png,,,,0.230427,0.282843,0.335258,15.46,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
28,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.632,0.575,49.0,83.0,,,,,,none,0.057,18.069,0.309,0.25,18.698,onnx,CPUExecutionProvider,{},False,0,False,006621.png,,,,0.235501,0.289071,0.342641,15.46,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
29,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.466,0.575,49.0,83.0,,,,,,none,0.052,17.818,0.337,0.305,18.526,onnx,CPUExecutionProvider,{},False,38,True,006478.png,,,,0.23333,0.286406,0.339481,15.46,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
30,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.836,0.575,49.0,83.0,,,,,,none,0.049,17.266,0.315,0.25,17.892,onnx,CPUExecutionProvider,{},False,12,False,006352.png,,,,0.225348,0.276608,0.327869,15.46,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
31,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.146,0.5862,50.5,83.0,,,,,,none,0.061,17.534,0.325,0.282,18.215,onnx,CPUExecutionProvider,{},False,22,False,007230.png,,,,0.233522,0.287076,0.340629,15.76,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
32,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.843,0.5862,50.5,83.0,,,,,,none,0.041,17.341,0.269,0.229,17.891,onnx,CPUExecutionProvider,{},False,0,False,007113.png,,,,0.229368,0.281969,0.334569,15.76,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
33,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.848,0.5862,50.5,83.0,,,,,,none,0.042,17.919,0.603,0.321,18.897,onnx,CPUExecutionProvider,{},False,37,False,007162.png,,,,0.242264,0.297822,0.35338,15.76,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
34,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.23,0.5862,50.5,83.0,,,,,,none,0.055,17.568,0.38,0.278,18.293,onnx,CPUExecutionProvider,{},False,23,True,007130.png,,,,0.234516,0.288298,0.342079,15.76,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
35,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.138,0.5763,49.1,83.2,,,,,,none,0.046,17.57,0.3,0.264,18.193,onnx,CPUExecutionProvider,{},False,11,False,006651.png,,,,0.229471,0.281704,0.333936,15.484,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
36,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.524,0.5763,49.1,83.2,,,,,,none,0.044,17.676,0.614,0.23,18.577,onnx,CPUExecutionProvider,{},False,0,False,006282.png,,,,0.234306,0.28764,0.340973,15.484,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
37,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.341,0.5763,49.1,83.2,,,,,,none,0.039,17.715,0.261,0.36,18.388,onnx,CPUExecutionProvider,{},False,71,False,006034.png,,,,0.231922,0.284713,0.337503,15.484,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
38,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.113,0.5763,49.1,83.2,,,,,,none,0.039,17.501,0.297,0.31,18.159,onnx,CPUExecutionProvider,{},False,49,True,006519.png,,,,0.229041,0.281176,0.333311,15.484,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
39,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.998,0.208,0.0,83.2,,,,,,none,0.043,17.444,0.294,0.256,18.049,onnx,CPUExecutionProvider,{},False,11,False,007441.png,,,,0.094719,0.102227,0.109735,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
40,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,99.917,0.208,0.0,83.2,,,,,,none,0.08,98.663,0.602,0.647,100.005,onnx,CPUExecutionProvider,{},False,59,False,006438.png,,,,0.524829,0.566431,0.608033,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
41,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,96.347,0.208,0.0,83.2,,,,,,none,0.041,95.179,0.561,0.601,96.394,onnx,CPUExecutionProvider,{},False,22,False,007456.png,,,,0.505878,0.545978,0.586078,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
42,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,97.122,0.208,0.0,83.2,,,,,,none,0.038,95.88,0.556,0.68,97.168,onnx,CPUExecutionProvider,{},False,71,False,006904.png,,,,0.509936,0.550358,0.59078,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
43,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,96.426,0.2082,0.0,83.3,,,,,,none,0.046,95.216,0.54,0.664,96.481,onnx,CPUExecutionProvider,{},False,51,True,007445.png,,,,0.506475,0.546659,0.586844,5.666,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
44,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,103.585,0.5657,47.7,83.2,,,,,,none,0.048,102.193,0.584,0.802,103.641,onnx,CPUExecutionProvider,{},False,75,False,006746.png,,,,1.285458,1.575756,1.866054,15.204,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
45,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.955,0.6325,56.6,83.2,,,,,,none,0.112,18.289,0.27,0.391,19.076,onnx,CPUExecutionProvider,{},False,80,False,007151.png,,,,0.262071,0.323993,0.385915,16.984,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
46,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.65,0.6325,56.6,83.2,,,,,,none,0.069,18.028,0.355,0.261,18.727,onnx,CPUExecutionProvider,{},False,6,False,006946.png,,,,0.257275,0.318064,0.378852,16.984,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
47,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.854,0.6018,52.5,83.2,,,,,,none,0.053,17.301,0.292,0.256,17.914,onnx,CPUExecutionProvider,{},False,5,True,006617.png,,,,0.235088,0.289565,0.344042,16.164,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
48,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.936,0.6018,52.5,83.2,,,,,,none,0.054,17.381,0.275,0.275,17.999,onnx,CPUExecutionProvider,{},False,11,True,006434.png,,,,0.236201,0.290937,0.345672,16.164,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
49,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.903,0.6018,52.5,83.2,,,,,,none,0.049,17.368,0.268,0.263,17.96,onnx,CPUExecutionProvider,{},False,13,False,007063.png,,,,0.235692,0.290309,0.344926,16.164,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
50,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.81,0.6018,52.5,83.2,,,,,,none,0.055,17.264,0.268,0.272,17.873,onnx,CPUExecutionProvider,{},False,15,False,006080.png,,,,0.234545,0.288896,0.343248,16.164,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
51,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.273,0.655,59.6,83.2,,,,,,none,0.048,17.741,0.291,0.236,18.327,onnx,CPUExecutionProvider,{},False,2,False,006280.png,,,,0.260028,0.322267,0.384507,17.584,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
52,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,20.725,0.655,59.6,83.2,,,,,,none,0.056,19.891,0.275,0.554,20.794,onnx,CPUExecutionProvider,{},False,12,False,006829.png,,,,0.295029,0.365646,0.436263,17.584,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
53,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.575,0.655,59.6,83.2,,,,,,none,0.06,17.943,0.337,0.287,18.648,onnx,CPUExecutionProvider,{},False,31,True,006122.png,,,,0.264574,0.327902,0.39123,17.584,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
54,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.732,0.655,59.6,83.2,,,,,,none,0.045,17.892,0.268,0.568,18.787,onnx,CPUExecutionProvider,{},False,20,True,007161.png,,,,0.266554,0.330356,0.394157,17.584,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
55,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.741,0.6197,54.9,83.2,,,,,,none,0.049,17.036,0.427,0.272,17.8,onnx,CPUExecutionProvider,{},False,19,True,006363.png,,,,0.240004,0.296271,0.352538,16.644,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
56,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,19.584,0.6197,54.9,83.2,,,,,,none,0.055,18.736,0.555,0.284,19.647,onnx,CPUExecutionProvider,{},False,13,False,007405.png,,,,0.264903,0.327008,0.389113,16.644,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
57,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,20.183,0.6197,54.9,83.2,,,,,,none,0.05,19.546,0.371,0.261,20.241,onnx,CPUExecutionProvider,{},False,8,False,007158.png,,,,0.27291,0.336892,0.400874,16.644,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
58,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.114,0.6197,54.9,83.2,,,,,,none,0.049,17.481,0.293,0.335,18.171,onnx,CPUExecutionProvider,{},False,56,False,007200.png,,,,0.244995,0.302433,0.35987,16.644,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
59,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,18.026,0.208,0.0,83.2,,,,,,none,0.045,17.474,0.306,0.241,18.078,onnx,CPUExecutionProvider,{},False,1,False,006533.png,,,,0.094872,0.102393,0.109913,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
60,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,99.0,0.208,0.0,83.2,,,,,,none,0.082,97.765,0.621,0.609,99.092,onnx,CPUExecutionProvider,{},False,14,True,006484.png,,,,0.520035,0.561258,0.60248,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
61,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,97.83,0.208,0.0,83.2,,,,,,none,0.056,96.655,0.554,0.615,97.895,onnx,CPUExecutionProvider,{},False,30,False,006891.png,,,,0.513755,0.554479,0.595204,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
62,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,97.04,0.208,0.0,83.2,,,,,,none,0.049,95.871,0.58,0.583,97.098,onnx,CPUExecutionProvider,{},False,11,False,006270.png,,,,0.50957,0.549963,0.590356,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
63,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,97.928,0.208,0.0,83.2,,,,,,none,0.045,96.711,0.581,0.631,97.98,onnx,CPUExecutionProvider,{},False,40,False,006413.png,,,,0.514198,0.554958,0.595717,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
64,0,adaptive,idle,0.0,thread_steady_v1,0,,MEDIUM,96.772,0.208,0.0,83.2,,,,,,none,0.048,95.585,0.583,0.598,96.828,onnx,CPUExecutionProvider,{},False,23,False,006874.png,,,,0.508152,0.548433,0.588713,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
65,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.45,0.709,66.8,83.2,,,,,,none,0.101,16.851,0.283,0.311,17.56,onnx,CPUExecutionProvider,{},False,41,False,006368.png,,,,0.268106,0.334061,0.400017,19.024,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
66,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.577,0.709,66.8,83.2,,,,,,none,0.038,17.051,0.268,0.254,17.622,onnx,CPUExecutionProvider,{},False,9,False,007358.png,,,,0.269051,0.335239,0.401426,19.024,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
67,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.502,0.709,66.8,83.2,,,,,,none,0.042,16.876,0.303,0.319,17.551,onnx,CPUExecutionProvider,{},False,49,True,006475.png,,,,0.267964,0.333885,0.399805,19.024,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
68,0,adaptive,idle,0.0,thread_steady_v1,0,,SMALL,17.293,0.6843,63.5,83.2,,,,,,none,0.043,16.812,0.252,0.225,17.343,onnx,CPUExecutionProvider,{},False,0,False,006417.png,,,,0.256212,0.318492,0.380772,18.364,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
69,0,adaptive,idle,0.0,thread_steady_v1,0,,NANO,5.14,0.6843,63.5,83.2,,,,,,none,0.104,4.734,0.218,0.185,5.25,onnx,CPUExecutionProvider,{},False,16,False,006778.png,,,,0.077558,0.09641,0.115263,18.364,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
70,0,adaptive,idle,0.0,thread_steady_v1,0,,NANO,5.051,0.6843,63.5,83.2,,,,,,none,0.039,4.671,0.228,0.149,5.097,onnx,CPUExecutionProvider,{},False,0,False,007082.png,,,,0.075294,0.093597,0.111899,18.364,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
71,0,adaptive,idle,0.0,thread_steady_v1,0,,NANO,4.958,0.6843,63.5,83.2,,,,,,none,0.035,4.584,0.227,0.145,4.998,onnx,CPUExecutionProvider,{},False,0,False,006712.png,,,,0.07384,0.091789,0.109738,18.364,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
72,0,adaptive,idle,0.0,thread_steady_v1,0,,NANO,4.949,0.6843,63.5,83.2,,,,,,none,0.037,4.554,0.251,0.14,4.992,onnx,CPUExecutionProvider,{},False,0,False,006213.png,,,,0.073752,0.09168,0.109608,18.364,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
73,0,adaptive,idle,0.0,thread_steady_v1,0,,NANO,4.968,0.6843,63.5,83.2,,,,,,none,0.034,4.579,0.223,0.163,5.006,onnx,CPUExecutionProvider,{},False,10,False,006675.png,,,,0.073956,0.091933,0.10991,18.364,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
