label,group,latency_ms,pressure,tier,n_detections,vru_detected,switch_occurred,accuracy_proxy,frame_name,block
FIXED_SMALL,heavy,19.45666503161192,0.5948,SMALL,1,True,False,0.448,006201.png,0
FIXED_SMALL,heavy,8.790246909484267,0.5948,SMALL,3,True,False,0.448,007377.png,0
FIXED_SMALL,heavy,9.03136096894741,0.5948,SMALL,6,False,False,0.448,006587.png,0
FIXED_SMALL,heavy,7.844385923817754,0.6298,SMALL,2,False,False,0.448,006905.png,0
FIXED_SMALL,heavy,7.892512017861009,0.6298,SMALL,2,False,False,0.448,007244.png,0
FIXED_SMALL,heavy,8.598540909588337,0.6298,SMALL,5,False,False,0.448,007031.png,0
FIXED_SMALL,heavy,8.074554847553372,0.6298,SMALL,2,False,False,0.448,006369.png,0
FIXED_SMALL,heavy,8.11560987494886,0.6298,SMALL,3,False,False,0.448,006254.png,0
FIXED_SMALL,heavy,8.93696304410696,0.6692,SMALL,7,False,False,0.448,006781.png,0
FIXED_SMALL,heavy,8.04134109057486,0.6692,SMALL,3,False,False,0.448,006840.png,0
FIXED_SMALL,heavy,9.651566855609417,0.6692,SMALL,1,False,False,0.448,007416.png,0
FIXED_SMALL,heavy,15.82611189223826,0.6692,SMALL,20,True,False,0.448,007420.png,0
FIXED_SMALL,heavy,9.091390995308757,0.6712,SMALL,7,False,False,0.448,007182.png,0
FIXED_SMALL,heavy,11.336350115016103,0.6712,SMALL,1,False,False,0.448,007443.png,0
FIXED_SMALL,heavy,7.744611939415336,0.6712,SMALL,1,True,False,0.448,006164.png,0
FIXED_SMALL,heavy,8.875621017068624,0.6712,SMALL,7,False,False,0.448,007087.png,0
FIXED_SMALL,heavy,10.634514037519693,0.6712,SMALL,3,False,False,0.448,006681.png,0
FIXED_SMALL,heavy,8.361939107999206,0.6459,SMALL,4,False,False,0.448,006319.png,0
FIXED_SMALL,heavy,11.499034939333797,0.6459,SMALL,7,False,False,0.448,007392.png,0
FIXED_SMALL,heavy,6.004693917930126,0.6459,SMALL,0,False,False,0.448,006148.png,0
FIXED_SMALL,heavy,7.514059077948332,0.6459,SMALL,1,False,False,0.448,006447.png,0
