run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
26,0,adaptive,burst,0.0,process_isolated_burst_v2,9,26,SMALL,26.788,0.6578,60.4,81.9,,,,,,none,0.092,25.849,0.457,0.472,26.894,onnx,CPUExecutionProvider,{},False,28,False,006154.png,,,,0.384275,0.476508,0.568741,17.718,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
27,0,adaptive,burst,0.0,process_isolated_burst_v2,9,27,SMALL,26.722,0.6578,60.4,81.9,,,,,,none,0.085,25.845,0.457,0.412,26.821,onnx,CPUExecutionProvider,{},False,10,False,007336.png,,,,0.383232,0.475214,0.567197,17.718,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
28,0,adaptive,burst,0.0,process_isolated_burst_v2,9,28,SMALL,33.519,0.6052,53.4,81.9,,,,,,none,0.088,32.54,0.386,0.584,33.624,onnx,CPUExecutionProvider,{},False,0,False,006621.png,,,,0.445136,0.548683,0.652229,16.318,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
29,0,adaptive,burst,0.0,process_isolated_burst_v2,9,29,SMALL,39.68,0.6052,53.4,81.9,,,,,,none,0.125,38.058,0.991,0.619,39.832,onnx,CPUExecutionProvider,{},False,38,True,006478.png,,,,0.527314,0.649977,0.772639,16.318,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
30,0,adaptive,burst,0.0,process_isolated_burst_v2,9,30,MEDIUM,189.175,0.2048,0.0,81.9,,,,,,none,0.21,186.834,1.301,1.026,189.402,onnx,CPUExecutionProvider,{},False,15,True,006352.png,,,,0.990289,1.06785,1.14541,5.638,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
31,0,adaptive,burst,0.0,process_isolated_burst_v2,9,31,MEDIUM,158.528,0.2048,0.0,81.9,,,,,,none,0.095,156.383,0.973,1.162,158.635,onnx,CPUExecutionProvider,{},False,46,False,007230.png,,,,0.829425,0.894386,0.959347,5.638,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
32,0,adaptive,burst,0.0,process_isolated_burst_v2,9,32,MEDIUM,473.767,0.2048,0.0,81.9,,,,,,none,0.124,471.133,1.13,1.486,473.95,onnx,CPUExecutionProvider,{},False,2,False,007113.png,,,,2.478049,2.672132,2.866214,5.638,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
33,0,adaptive,burst,0.0,process_isolated_burst_v2,9,33,SMALL,242.873,0.892,90.3,85.9,,,,,,none,3.413,239.581,1.925,1.042,246.324,onnx,CPUExecutionProvider,{},False,37,False,007162.png,,,,4.63914,5.857088,6.897067,23.778,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
34,0,adaptive,burst,0.0,process_isolated_burst_v2,9,34,NANO,17.087,0.9645,100.0,85.8,,,,,,none,0.307,16.049,0.625,0.378,17.421,onnx,CPUExecutionProvider,{},False,10,False,007130.png,,,,0.353424,0.448004,0.487794,25.716,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
35,0,adaptive,burst,0.0,process_isolated_burst_v2,9,35,NANO,15.629,0.9645,100.0,85.8,,,,,,none,0.1,14.569,0.381,0.669,15.749,onnx,CPUExecutionProvider,{},False,5,False,006651.png,,,,0.319492,0.404992,0.440961,25.716,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
36,0,adaptive,burst,0.0,process_isolated_burst_v2,9,36,NANO,12.488,0.9645,100.0,85.8,,,,,,none,0.123,11.772,0.397,0.307,12.63,onnx,CPUExecutionProvider,{},False,0,False,006282.png,,,,0.256216,0.324781,0.353627,25.716,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
37,0,adaptive,burst,0.0,process_isolated_burst_v2,9,37,NANO,10.657,0.876,88.2,85.8,,,,,,none,0.157,9.622,0.454,0.574,10.831,onnx,CPUExecutionProvider,{},False,42,False,006034.png,,,,0.20055,0.252959,0.303256,23.356,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
38,0,adaptive,burst,0.0,process_isolated_burst_v2,9,38,NANO,15.086,0.876,88.2,85.8,,,,,,none,0.222,14.042,0.635,0.386,15.326,onnx,CPUExecutionProvider,{},False,33,True,006519.png,,,,0.283798,0.357962,0.429137,23.356,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
39,0,adaptive,burst,0.0,process_isolated_burst_v2,9,39,NANO,11.55,0.876,88.2,85.8,,,,,,none,0.111,10.47,0.498,0.571,11.679,onnx,CPUExecutionProvider,{},False,11,False,007441.png,,,,0.216254,0.272767,0.327003,23.356,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
40,0,adaptive,burst,0.0,process_isolated_burst_v2,9,40,NANO,9.621,0.876,88.2,85.8,,,,,,none,0.1,8.852,0.404,0.354,9.735,onnx,CPUExecutionProvider,{},False,26,False,006438.png,,,,0.180266,0.227375,0.272585,23.356,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
41,0,adaptive,burst,0.0,process_isolated_burst_v2,9,41,NANO,9.328,0.7057,65.4,86.1,,,,,,none,0.16,8.456,0.591,0.269,9.504,onnx,CPUExecutionProvider,{},False,0,False,007456.png,,,,0.143527,0.178697,0.213868,18.802,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
42,0,adaptive,burst,0.0,process_isolated_burst_v2,9,42,NANO,8.147,0.7057,65.4,86.1,,,,,,none,0.081,7.458,0.362,0.321,8.238,onnx,CPUExecutionProvider,{},False,28,False,006904.png,,,,0.124408,0.154893,0.185378,18.802,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
43,0,adaptive,burst,0.0,process_isolated_burst_v2,9,43,NANO,9.825,0.7057,65.4,86.1,,,,,,none,0.104,8.906,0.533,0.378,9.941,onnx,CPUExecutionProvider,{},False,3,False,007445.png,,,,0.150118,0.186903,0.223688,18.802,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
44,0,adaptive,burst,0.0,process_isolated_burst_v2,9,44,NANO,9.419,0.7057,65.4,86.1,,,,,,none,0.09,8.615,0.38,0.407,9.519,onnx,CPUExecutionProvider,{},False,45,False,006746.png,,,,0.143756,0.178982,0.214208,18.802,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
45,0,adaptive,burst,0.0,process_isolated_burst_v2,9,45,NANO,9.694,0.6847,62.6,86.1,,,,,,none,0.081,8.584,0.458,0.642,9.789,onnx,CPUExecutionProvider,{},False,28,False,007151.png,,,,0.143714,0.178567,0.21342,18.242,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
46,0,adaptive,burst,0.0,process_isolated_burst_v2,9,46,NANO,10.045,0.6847,62.6,86.1,,,,,,none,0.09,9.155,0.397,0.483,10.153,onnx,CPUExecutionProvider,{},False,1,False,006946.png,,,,0.149059,0.185208,0.221357,18.242,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
47,0,adaptive,burst,0.0,process_isolated_burst_v2,9,47,NANO,14.66,0.6847,62.6,86.1,,,,,,none,0.115,13.637,0.507,0.503,14.795,onnx,CPUExecutionProvider,{},False,0,False,006617.png,,,,0.217215,0.269893,0.322571,18.242,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
48,0,adaptive,burst,0.0,process_isolated_burst_v2,9,48,NANO,13.283,0.6847,62.6,86.1,,,,,,none,0.107,12.127,0.528,0.617,13.417,onnx,CPUExecutionProvider,{},False,9,True,006434.png,,,,0.196977,0.244747,0.292517,18.242,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
49,0,adaptive,burst,0.0,process_isolated_burst_v2,9,49,NANO,12.5,0.6762,61.5,86.0,,,,,,none,0.099,11.43,0.643,0.414,12.619,onnx,CPUExecutionProvider,{},False,7,False,007063.png,,,,0.183163,0.227392,0.271621,18.02,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
50,0,adaptive,burst,0.0,process_isolated_burst_v2,9,50,NANO,34.086,0.6762,61.5,86.0,,,,,,none,0.125,32.663,0.619,0.777,34.242,onnx,CPUExecutionProvider,{},False,5,False,006080.png,,,,0.497021,0.617039,0.737057,18.02,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
51,0,adaptive,burst,0.0,process_isolated_burst_v2,9,51,SMALL,98.902,0.6762,61.5,86.0,,,,,,none,0.241,95.579,2.658,0.639,99.18,onnx,CPUExecutionProvider,{},False,2,False,006280.png,,,,1.439599,1.787225,2.134851,18.02,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
52,0,adaptive,burst,0.0,process_isolated_burst_v2,9,52,SMALL,52.383,0.2157,0.0,86.3,,,,,,none,0.104,50.561,0.746,1.063,52.508,onnx,CPUExecutionProvider,{},False,12,False,006829.png,,,,0.278003,0.30066,0.323317,5.726,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
53,0,adaptive,burst,0.0,process_isolated_burst_v2,9,53,SMALL,55.554,0.8992,91.3,85.8,,,,,,none,0.15,53.681,0.877,0.98,55.733,onnx,CPUExecutionProvider,{},False,31,True,006122.png,,,,1.057917,1.336246,1.560515,23.976,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
54,0,adaptive,burst,0.0,process_isolated_burst_v2,9,54,NANO,17.194,0.8772,88.3,86.0,,,,,,none,0.319,15.526,0.809,0.844,17.697,onnx,CPUExecutionProvider,{},False,16,True,007161.png,,,,0.328012,0.413753,0.495513,23.38,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
55,0,adaptive,burst,0.0,process_isolated_burst_v2,9,55,NANO,16.866,0.8772,88.3,86.0,,,,,,none,0.119,15.452,0.656,0.74,17.01,onnx,CPUExecutionProvider,{},False,2,False,006363.png,,,,0.31528,0.397693,0.476279,23.38,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
56,0,adaptive,burst,0.0,process_isolated_burst_v2,9,56,NANO,10.741,0.9212,94.1,86.2,,,,,,none,0.113,9.676,0.563,0.491,10.877,onnx,CPUExecutionProvider,{},False,2,False,007405.png,,,,0.211107,0.266973,0.304565,24.544,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
57,0,adaptive,burst,0.0,process_isolated_burst_v2,9,57,NANO,10.741,0.9212,94.1,86.2,,,,,,none,0.119,9.71,0.528,0.478,10.88,onnx,CPUExecutionProvider,{},False,0,False,007158.png,,,,0.211153,0.267031,0.304631,24.544,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
58,0,adaptive,burst,0.0,process_isolated_burst_v2,9,58,NANO,10.197,0.9212,94.1,86.2,,,,,,none,0.083,9.048,0.524,0.614,10.298,onnx,CPUExecutionProvider,{},False,34,False,007200.png,,,,0.199864,0.252755,0.288345,24.544,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
59,0,adaptive,burst,0.0,process_isolated_burst_v2,9,59,NANO,12.544,0.9212,94.1,86.2,,,,,,none,0.08,11.677,0.374,0.482,12.642,onnx,CPUExecutionProvider,{},False,0,False,006533.png,,,,0.245354,0.310283,0.353974,24.544,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
60,0,adaptive,burst,0.0,process_isolated_burst_v2,9,60,NANO,9.941,0.9212,94.1,86.2,,,,,,none,0.135,9.19,0.392,0.347,10.104,onnx,CPUExecutionProvider,{},False,0,False,006484.png,,,,0.196096,0.24799,0.282909,24.544,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
61,0,adaptive,burst,0.0,process_isolated_burst_v2,9,61,NANO,15.896,0.7842,76.0,85.7,,,,,,none,0.135,14.271,0.806,0.792,16.079,onnx,CPUExecutionProvider,{},False,23,False,006891.png,,,,0.268284,0.336274,0.404263,20.914,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
62,0,adaptive,burst,0.0,process_isolated_burst_v2,9,62,NANO,17.771,0.7842,76.0,85.7,,,,,,none,0.129,16.721,0.503,0.518,17.923,onnx,CPUExecutionProvider,{},False,0,False,006270.png,,,,0.299059,0.374848,0.450636,20.914,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
63,0,adaptive,burst,0.0,process_isolated_burst_v2,9,63,NANO,11.873,0.7842,76.0,85.7,,,,,,none,0.111,11.003,0.394,0.465,12.004,onnx,CPUExecutionProvider,{},False,0,False,006413.png,,,,0.200294,0.251053,0.301813,20.914,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
64,0,adaptive,burst,0.0,process_isolated_burst_v2,9,64,NANO,12.409,0.879,88.7,85.5,,,,,,none,0.447,11.559,0.399,0.438,12.878,onnx,CPUExecutionProvider,{},False,0,False,006874.png,,,,0.239368,0.301987,0.360582,23.45,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
65,0,adaptive,burst,0.0,process_isolated_burst_v2,9,65,NANO,13.13,0.879,88.7,85.5,,,,,,none,0.139,11.874,0.547,0.697,13.293,onnx,CPUExecutionProvider,{},False,20,False,006368.png,,,,0.247085,0.311723,0.372206,23.45,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
66,0,adaptive,burst,0.0,process_isolated_burst_v2,9,66,NANO,10.649,0.879,88.7,85.5,,,,,,none,0.102,9.724,0.391,0.523,10.77,onnx,CPUExecutionProvider,{},False,9,False,007358.png,,,,0.200193,0.252563,0.301568,23.45,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
67,0,adaptive,burst,0.0,process_isolated_burst_v2,9,67,NANO,11.974,0.8978,91.3,85.2,,,,,,none,0.196,10.819,0.437,0.707,12.189,onnx,CPUExecutionProvider,{},False,29,True,006475.png,,,,0.231267,0.292103,0.341299,23.964,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
68,0,adaptive,burst,0.0,process_isolated_burst_v2,9,68,NANO,10.016,0.8978,91.3,85.2,,,,,,none,0.097,9.089,0.446,0.469,10.131,onnx,CPUExecutionProvider,{},False,0,False,006417.png,,,,0.192208,0.242769,0.283656,23.964,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
69,0,adaptive,burst,0.0,process_isolated_burst_v2,9,69,NANO,10.46,0.8978,91.3,85.2,,,,,,none,0.106,9.525,0.54,0.384,10.583,onnx,CPUExecutionProvider,{},False,16,False,006778.png,,,,0.200793,0.253613,0.296326,23.964,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
70,0,adaptive,burst,0.0,process_isolated_burst_v2,9,70,NANO,9.091,0.8978,91.3,85.2,,,,,,none,0.093,8.255,0.372,0.455,9.202,onnx,CPUExecutionProvider,{},False,0,False,007082.png,,,,0.174593,0.220521,0.257661,23.964,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
