run_idx,device,backend,policy,load_profile,load_intensity,tier,latency_ms,wall_ms,pressure,cpu_pct,mem_pct,cpu_temp,n_detections,vru_detected,frame,simulated
0,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,32.908,33.575,0.271,14.3,65.5,,15,True,000000.png,False
1,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,34.777,35.577,0.271,14.3,65.5,,0,False,000001.png,False
2,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,29.956,30.595,0.3155,20.2,65.6,,3,False,000002.png,False
3,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,31.397,32.133,0.3155,20.2,65.6,,11,False,000003.png,False
4,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,33.591,34.297,0.3155,20.2,65.6,,0,False,000004.png,False
5,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,28.838,29.737,0.2975,17.8,65.6,,12,True,000005.png,False
6,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,29.954,30.584,0.2975,17.8,65.6,,2,False,000006.png,False
7,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,32.793,33.58,0.32,20.8,65.6,,0,False,000007.png,False
8,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,29.576,30.311,0.32,20.8,65.6,,49,False,000008.png,False
9,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,30.156,30.763,0.32,20.8,65.6,,0,False,000009.png,False
10,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,30.071,30.821,0.305,18.8,65.6,,40,False,000010.png,False
11,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,29.486,30.174,0.305,18.8,65.6,,28,True,000011.png,False
12,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,29.718,30.396,0.305,18.8,65.6,,20,True,000012.png,False
13,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,30.255,30.92,0.2907,16.9,65.6,,7,False,000013.png,False
14,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,30.409,31.34,0.2907,16.9,65.6,,0,False,000014.png,False
15,core-i7-13700f,onnx,threshold,idle,0.0,MEDIUM,209.83,212.095,0.2975,17.8,65.6,,66,True,000015.png,False
16,core-i7-13700f,onnx,threshold,idle,0.0,MEDIUM,200.896,202.525,0.4062,32.2,65.9,,48,False,000016.png,False
17,core-i7-13700f,onnx,threshold,idle,0.0,MEDIUM,194.713,196.271,0.416,33.5,65.9,,37,False,000017.png,False
18,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,36.86,37.74,0.359,25.9,65.9,,7,False,000018.png,False
19,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,35.053,35.782,0.359,25.9,65.9,,21,False,000019.png,False
20,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,33.284,33.985,0.376,28.2,65.8,,8,False,000020.png,False
21,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,32.625,33.437,0.376,28.2,65.8,,46,True,000021.png,False
22,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,32.925,33.575,0.4865,42.9,65.9,,0,False,000022.png,False
23,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,32.398,33.098,0.4865,42.9,65.9,,0,False,000023.png,False
24,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,32.605,33.307,0.418,33.8,65.8,,4,True,000024.png,False
25,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,31.92,32.667,0.418,33.8,65.8,,38,False,000025.png,False
26,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,31.623,32.274,0.418,33.8,65.8,,0,False,000026.png,False
27,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,31.946,32.689,0.3777,28.4,65.9,,10,False,000027.png,False
28,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,31.324,32.034,0.3777,28.4,65.9,,11,True,000028.png,False
29,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,39.344,39.992,0.4588,39.2,65.9,,0,False,000029.png,False
30,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,46.266,47.183,0.4588,39.2,65.9,,1,False,000030.png,False
31,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,30.463,31.355,0.3613,26.2,65.9,,59,False,000031.png,False
32,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,38.733,39.538,0.3613,26.2,65.9,,40,False,000032.png,False
33,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,40.997,41.793,0.3613,26.2,65.9,,12,True,000033.png,False
34,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,29.297,29.98,0.3538,25.2,65.9,,13,False,000034.png,False
35,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,29.669,30.315,0.3538,25.2,65.9,,11,True,000035.png,False
36,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,30.243,30.948,0.3118,19.6,65.9,,36,False,000036.png,False
37,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,33.737,34.397,0.3118,19.6,65.9,,18,False,000037.png,False
38,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,30.491,31.2,0.3118,19.6,65.9,,50,False,000038.png,False
39,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,31.708,32.554,0.3118,19.6,65.9,,25,False,000039.png,False
40,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,35.223,35.982,0.3118,19.6,65.9,,0,False,000040.png,False
41,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,32.361,32.998,0.3043,18.6,65.9,,0,False,000041.png,False
42,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,31.704,32.35,0.3043,18.6,65.9,,0,False,000042.png,False
43,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,40.108,40.892,0.31,19.4,65.8,,15,True,000043.png,False
44,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,39.166,39.812,0.31,19.4,65.8,,19,False,000044.png,False
45,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,38.459,39.119,0.31,19.4,65.8,,23,False,000045.png,False
46,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,37.901,38.571,0.3422,23.7,65.8,,24,False,000046.png,False
47,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,38.027,38.67,0.3422,23.7,65.8,,31,False,000047.png,False
48,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,45.866,46.591,0.289,16.6,65.8,,14,True,000048.png,False
49,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,45.533,46.555,0.289,16.6,65.8,,94,True,000049.png,False
50,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,47.257,47.992,0.3108,19.5,65.8,,32,False,000050.png,False
51,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,36.288,36.903,0.3108,19.5,65.8,,3,True,000051.png,False
52,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,37.334,38.003,0.28,15.4,65.8,,40,False,000052.png,False
53,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,37.133,37.946,0.28,15.4,65.8,,39,False,000053.png,False
54,core-i7-13700f,onnx,threshold,idle,0.0,MEDIUM,236.148,237.818,0.2953,17.4,65.9,,78,True,000054.png,False
55,core-i7-13700f,onnx,threshold,idle,0.0,MEDIUM,242.989,244.48,0.3912,30.2,65.9,,27,False,000055.png,False
56,core-i7-13700f,onnx,threshold,idle,0.0,MEDIUM,249.057,250.455,0.4055,32.1,65.9,,2,False,000056.png,False
57,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,33.884,35.292,0.3223,21.0,65.9,,10,False,000057.png,False
58,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,36.704,37.507,0.338,23.1,65.9,,12,True,000058.png,False
59,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,40.025,40.863,0.338,23.1,65.9,,26,False,000059.png,False
60,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,41.971,42.837,0.3965,30.9,65.9,,7,False,000060.png,False
61,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,35.995,36.728,0.3965,30.9,65.9,,31,False,000061.png,False
62,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,33.093,33.785,0.4655,40.1,65.9,,16,False,000062.png,False
63,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,32.954,33.816,0.4655,40.1,65.9,,13,False,000063.png,False
64,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,34.006,34.784,0.338,23.1,65.9,,33,False,000064.png,False
65,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,41.778,42.475,0.338,23.1,65.9,,21,True,000065.png,False
66,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,39.982,40.641,0.338,23.1,65.9,,0,False,000066.png,False
67,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,55.864,57.271,0.4197,34.0,65.9,,39,False,000067.png,False
68,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,56.143,56.918,0.5232,47.8,65.9,,40,True,000068.png,False
69,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,32.518,33.351,0.5232,47.8,65.9,,9,False,000069.png,False
70,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,31.508,32.168,0.3508,24.8,65.9,,10,True,000070.png,False
71,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,31.453,32.289,0.3508,24.8,65.9,,0,False,000071.png,False
72,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,31.496,32.16,0.3508,24.8,65.9,,9,False,000072.png,False
73,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,30.862,31.559,0.3122,19.7,65.8,,29,True,000073.png,False
74,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,31.568,32.396,0.3122,19.7,65.8,,47,True,000074.png,False
75,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,33.27,33.94,0.3017,18.3,65.8,,28,False,000075.png,False
76,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,38.346,39.059,0.3017,18.3,65.8,,56,True,000076.png,False
77,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,37.277,37.903,0.307,19.0,65.8,,0,False,000077.png,False
78,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,35.714,36.422,0.307,19.0,65.8,,18,False,000078.png,False
79,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,31.207,31.908,0.307,19.0,65.8,,35,False,000079.png,False
80,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,30.532,31.192,0.3137,19.9,65.8,,12,False,000080.png,False
81,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,33.778,34.43,0.3137,19.9,65.8,,10,False,000081.png,False
82,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,38.436,39.097,0.2838,15.9,65.8,,17,False,000082.png,False
83,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,38.719,39.414,0.2838,15.9,65.8,,41,False,000083.png,False
84,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,40.594,41.303,0.3242,21.3,65.8,,5,False,000084.png,False
85,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,32.217,32.869,0.3242,21.3,65.8,,10,True,000085.png,False
86,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,32.775,33.465,0.3242,21.3,65.8,,22,False,000086.png,False
87,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,35.584,36.331,0.2943,17.3,65.8,,23,True,000087.png,False
88,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,42.911,43.607,0.2943,17.3,65.8,,15,False,000088.png,False
89,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,32.656,33.395,0.3753,28.1,65.8,,29,False,000089.png,False
90,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,34.794,35.613,0.3753,28.1,65.8,,10,False,000090.png,False
91,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,33.14,33.819,0.3715,27.6,65.8,,4,False,000091.png,False
92,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,37.58,38.273,0.3715,27.6,65.8,,24,False,000092.png,False
93,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,35.86,36.651,0.2987,17.9,65.8,,47,False,000093.png,False
94,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,34.774,35.685,0.2987,17.9,65.8,,10,False,000094.png,False
95,core-i7-13700f,onnx,threshold,idle,0.0,MEDIUM,291.622,293.861,0.2987,17.9,65.8,,72,False,000095.png,False
96,core-i7-13700f,onnx,threshold,idle,0.0,MEDIUM,265.579,267.434,0.4905,43.5,65.7,,40,False,000096.png,False
97,core-i7-13700f,onnx,threshold,idle,0.0,MEDIUM,248.806,250.699,0.4532,38.5,65.8,,2,False,000097.png,False
98,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,45.099,46.613,0.3782,28.5,65.8,,47,False,000098.png,False
99,core-i7-13700f,onnx,threshold,idle,0.0,SMALL,50.104,51.279,0.3782,28.5,65.8,,51,False,000099.png,False
0,core-i7-13700f,onnx,threshold,light,0.25,SMALL,30.582,31.236,0.316,20.3,65.5,,15,True,000000.png,False
1,core-i7-13700f,onnx,threshold,light,0.25,SMALL,30.181,30.774,0.316,20.3,65.5,,0,False,000001.png,False
2,core-i7-13700f,onnx,threshold,light,0.25,SMALL,32.417,33.169,0.316,20.3,65.5,,3,False,000002.png,False
3,core-i7-13700f,onnx,threshold,light,0.25,SMALL,34.053,34.732,0.2875,16.5,65.5,,11,False,000003.png,False
4,core-i7-13700f,onnx,threshold,light,0.25,SMALL,38.277,38.915,0.2875,16.5,65.5,,0,False,000004.png,False
5,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.708,32.378,0.4113,33.0,65.5,,12,True,000005.png,False
6,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.567,32.441,0.4113,33.0,65.5,,2,False,000006.png,False
7,core-i7-13700f,onnx,threshold,light,0.25,SMALL,42.13,42.805,0.4113,33.0,65.5,,0,False,000007.png,False
8,core-i7-13700f,onnx,threshold,light,0.25,SMALL,42.053,42.945,0.2952,17.5,65.6,,49,False,000008.png,False
9,core-i7-13700f,onnx,threshold,light,0.25,SMALL,40.683,41.527,0.2952,17.5,65.6,,0,False,000009.png,False
10,core-i7-13700f,onnx,threshold,light,0.25,SMALL,50.108,51.302,0.311,19.6,65.6,,40,False,000010.png,False
11,core-i7-13700f,onnx,threshold,light,0.25,SMALL,34.39,35.135,0.3717,27.7,65.6,,28,True,000011.png,False
12,core-i7-13700f,onnx,threshold,light,0.25,SMALL,34.563,35.537,0.3717,27.7,65.6,,20,True,000012.png,False
13,core-i7-13700f,onnx,threshold,light,0.25,SMALL,34.332,35.029,0.3717,27.7,65.6,,7,False,000013.png,False
14,core-i7-13700f,onnx,threshold,light,0.25,SMALL,33.305,34.05,0.3643,26.7,65.6,,0,False,000014.png,False
15,core-i7-13700f,onnx,threshold,light,0.25,SMALL,35.855,36.731,0.3643,26.7,65.6,,41,True,000015.png,False
16,core-i7-13700f,onnx,threshold,light,0.25,SMALL,38.916,39.617,0.4078,32.5,65.6,,27,False,000016.png,False
17,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.072,31.789,0.4078,32.5,65.6,,12,True,000017.png,False
18,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.651,32.323,0.3785,28.6,65.6,,7,False,000018.png,False
19,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.431,32.21,0.3785,28.6,65.6,,21,False,000019.png,False
20,core-i7-13700f,onnx,threshold,light,0.25,SMALL,38.961,39.653,0.3785,28.6,65.6,,8,False,000020.png,False
21,core-i7-13700f,onnx,threshold,light,0.25,SMALL,37.436,38.16,0.365,26.8,65.6,,46,True,000021.png,False
22,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.968,32.695,0.365,26.8,65.6,,0,False,000022.png,False
23,core-i7-13700f,onnx,threshold,light,0.25,SMALL,34.308,35.191,0.317,20.4,65.6,,0,False,000023.png,False
24,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.15,31.825,0.317,20.4,65.6,,4,True,000024.png,False
25,core-i7-13700f,onnx,threshold,light,0.25,SMALL,33.293,34.034,0.3453,24.2,65.5,,38,False,000025.png,False
26,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.435,32.083,0.3453,24.2,65.5,,0,False,000026.png,False
27,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.063,31.752,0.3453,24.2,65.5,,10,False,000027.png,False
28,core-i7-13700f,onnx,threshold,light,0.25,SMALL,35.982,36.764,0.3012,18.3,65.6,,11,True,000028.png,False
29,core-i7-13700f,onnx,threshold,light,0.25,SMALL,36.402,37.105,0.3012,18.3,65.6,,0,False,000029.png,False
30,core-i7-13700f,onnx,threshold,light,0.25,SMALL,36.231,36.835,0.3312,22.3,65.6,,1,False,000030.png,False
31,core-i7-13700f,onnx,threshold,light,0.25,SMALL,33.476,34.408,0.3312,22.3,65.6,,59,False,000031.png,False
32,core-i7-13700f,onnx,threshold,light,0.25,SMALL,37.799,38.921,0.257,12.4,65.6,,40,False,000032.png,False
33,core-i7-13700f,onnx,threshold,light,0.25,SMALL,33.337,34.064,0.257,12.4,65.6,,12,True,000033.png,False
34,core-i7-13700f,onnx,threshold,light,0.25,MEDIUM,217.233,219.159,0.257,12.4,65.6,,16,False,000034.png,False
35,core-i7-13700f,onnx,threshold,light,0.25,MEDIUM,255.546,256.958,0.4227,34.4,65.9,,30,True,000035.png,False
36,core-i7-13700f,onnx,threshold,light,0.25,MEDIUM,193.905,195.365,0.368,27.1,65.9,,65,False,000036.png,False
37,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.803,32.628,0.3425,23.7,65.9,,18,False,000037.png,False
38,core-i7-13700f,onnx,threshold,light,0.25,SMALL,33.681,34.435,0.2867,16.3,65.8,,50,False,000038.png,False
39,core-i7-13700f,onnx,threshold,light,0.25,SMALL,36.957,37.651,0.2867,16.3,65.8,,25,False,000039.png,False
40,core-i7-13700f,onnx,threshold,light,0.25,SMALL,37.458,38.136,0.442,37.0,65.8,,0,False,000040.png,False
41,core-i7-13700f,onnx,threshold,light,0.25,SMALL,41.689,42.766,0.442,37.0,65.8,,0,False,000041.png,False
42,core-i7-13700f,onnx,threshold,light,0.25,SMALL,50.269,51.312,0.395,30.7,65.9,,0,False,000042.png,False
43,core-i7-13700f,onnx,threshold,light,0.25,SMALL,43.343,44.138,0.395,30.7,65.9,,15,True,000043.png,False
44,core-i7-13700f,onnx,threshold,light,0.25,SMALL,33.628,34.454,0.4363,36.2,65.9,,19,False,000044.png,False
45,core-i7-13700f,onnx,threshold,light,0.25,SMALL,36.838,37.548,0.4363,36.2,65.9,,23,False,000045.png,False
46,core-i7-13700f,onnx,threshold,light,0.25,SMALL,34.466,35.171,0.4452,37.4,65.9,,24,False,000046.png,False
47,core-i7-13700f,onnx,threshold,light,0.25,SMALL,35.391,36.298,0.4452,37.4,65.9,,31,False,000047.png,False
48,core-i7-13700f,onnx,threshold,light,0.25,SMALL,33.3,34.001,0.3678,27.1,65.8,,14,True,000048.png,False
49,core-i7-13700f,onnx,threshold,light,0.25,SMALL,44.634,45.453,0.3678,27.1,65.8,,94,True,000049.png,False
50,core-i7-13700f,onnx,threshold,light,0.25,SMALL,35.481,36.301,0.301,18.2,65.8,,32,False,000050.png,False
51,core-i7-13700f,onnx,threshold,light,0.25,SMALL,47.903,48.524,0.301,18.2,65.8,,3,True,000051.png,False
52,core-i7-13700f,onnx,threshold,light,0.25,SMALL,30.614,31.302,0.3317,22.3,65.8,,40,False,000052.png,False
53,core-i7-13700f,onnx,threshold,light,0.25,SMALL,30.561,31.322,0.3317,22.3,65.8,,39,False,000053.png,False
54,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.11,31.761,0.3317,22.3,65.8,,13,True,000054.png,False
55,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.465,32.117,0.3362,22.9,65.8,,2,False,000055.png,False
56,core-i7-13700f,onnx,threshold,light,0.25,SMALL,30.438,31.043,0.3362,22.9,65.8,,0,False,000056.png,False
57,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.174,31.967,0.3362,22.9,65.8,,10,False,000057.png,False
58,core-i7-13700f,onnx,threshold,light,0.25,SMALL,34.164,34.855,0.2747,14.7,65.8,,12,True,000058.png,False
59,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.164,31.85,0.2747,14.7,65.8,,26,False,000059.png,False
60,core-i7-13700f,onnx,threshold,light,0.25,SMALL,30.228,30.885,0.3205,20.8,65.8,,7,False,000060.png,False
61,core-i7-13700f,onnx,threshold,light,0.25,SMALL,30.549,31.252,0.3205,20.8,65.8,,31,False,000061.png,False
62,core-i7-13700f,onnx,threshold,light,0.25,SMALL,32.385,33.04,0.3205,20.8,65.8,,16,False,000062.png,False
63,core-i7-13700f,onnx,threshold,light,0.25,SMALL,30.649,31.346,0.286,16.2,65.8,,13,False,000063.png,False
64,core-i7-13700f,onnx,threshold,light,0.25,SMALL,30.74,31.445,0.286,16.2,65.8,,33,False,000064.png,False
65,core-i7-13700f,onnx,threshold,light,0.25,SMALL,29.989,30.683,0.3033,18.5,65.8,,21,True,000065.png,False
66,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.052,31.68,0.3033,18.5,65.8,,0,False,000066.png,False
67,core-i7-13700f,onnx,threshold,light,0.25,SMALL,33.171,34.294,0.3033,18.5,65.8,,39,False,000067.png,False
68,core-i7-13700f,onnx,threshold,light,0.25,SMALL,34.405,35.208,0.3062,18.9,65.8,,40,True,000068.png,False
69,core-i7-13700f,onnx,threshold,light,0.25,SMALL,35.615,36.287,0.3062,18.9,65.8,,9,False,000069.png,False
70,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.782,32.591,0.3538,25.2,65.9,,10,True,000070.png,False
71,core-i7-13700f,onnx,threshold,light,0.25,SMALL,32.92,33.622,0.3538,25.2,65.9,,0,False,000071.png,False
72,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.477,32.159,0.3055,18.8,65.8,,9,False,000072.png,False
73,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.453,32.177,0.3055,18.8,65.8,,29,True,000073.png,False
74,core-i7-13700f,onnx,threshold,light,0.25,SMALL,31.089,31.788,0.3055,18.8,65.8,,47,True,000074.png,False
75,core-i7-13700f,onnx,threshold,light,0.25,SMALL,29.906,30.577,0.2893,16.6,65.9,,28,False,000075.png,False
76,core-i7-13700f,onnx,threshold,light,0.25,SMALL,39.019,39.85,0.2893,16.6,65.9,,56,True,000076.png,False
77,core-i7-13700f,onnx,threshold,light,0.25,SMALL,37.853,38.439,0.3125,19.7,65.9,,0,False,000077.png,False
78,core-i7-13700f,onnx,threshold,light,0.25,SMALL,40.662,41.275,0.3125,19.7,65.9,,18,False,000078.png,False
79,core-i7-13700f,onnx,threshold,light,0.25,SMALL,37.412,38.061,0.308,19.1,65.9,,35,False,000079.png,False
80,core-i7-13700f,onnx,threshold,light,0.25,SMALL,38.795,39.528,0.308,19.1,65.9,,12,False,000080.png,False
81,core-i7-13700f,onnx,threshold,light,0.25,SMALL,38.472,39.115,0.308,19.1,65.9,,10,False,000081.png,False
82,core-i7-13700f,onnx,threshold,light,0.25,SMALL,37.735,38.417,0.3148,20.0,65.9,,17,False,000082.png,False
83,core-i7-13700f,onnx,threshold,light,0.25,SMALL,33.536,34.232,0.3148,20.0,65.9,,41,False,000083.png,False
84,core-i7-13700f,onnx,threshold,light,0.25,SMALL,29.1,29.755,0.32,20.7,65.9,,5,False,000084.png,False
85,core-i7-13700f,onnx,threshold,light,0.25,SMALL,33.197,33.828,0.32,20.7,65.9,,10,True,000085.png,False
86,core-i7-13700f,onnx,threshold,light,0.25,SMALL,32.742,33.467,0.2735,14.5,65.9,,22,False,000086.png,False
87,core-i7-13700f,onnx,threshold,light,0.25,SMALL,30.503,31.197,0.2735,14.5,65.9,,23,True,000087.png,False
88,core-i7-13700f,onnx,threshold,light,0.25,MEDIUM,262.53,265.978,0.2735,14.5,65.9,,18,False,000088.png,False
89,core-i7-13700f,onnx,threshold,light,0.25,MEDIUM,246.571,248.161,0.5075,45.7,65.9,,64,True,000089.png,False
90,core-i7-13700f,onnx,threshold,light,0.25,MEDIUM,198.107,199.388,0.4315,35.6,65.8,,8,False,000090.png,False
91,core-i7-13700f,onnx,threshold,light,0.25,MEDIUM,202.802,204.189,0.268,13.8,65.8,,44,True,000091.png,False
92,core-i7-13700f,onnx,threshold,light,0.25,MEDIUM,218.754,220.08,0.319,20.6,65.8,,29,False,000092.png,False
93,core-i7-13700f,onnx,threshold,light,0.25,MEDIUM,200.477,201.911,0.3692,27.3,65.8,,64,False,000093.png,False
94,core-i7-13700f,onnx,threshold,light,0.25,SMALL,32.69,33.556,0.331,22.2,65.8,,10,False,000094.png,False
95,core-i7-13700f,onnx,threshold,light,0.25,SMALL,37.136,37.973,0.2943,17.3,65.8,,32,False,000095.png,False
96,core-i7-13700f,onnx,threshold,light,0.25,SMALL,38.109,39.009,0.2943,17.3,65.8,,32,True,000096.png,False
97,core-i7-13700f,onnx,threshold,light,0.25,SMALL,39.61,40.241,0.3985,31.2,65.8,,1,False,000097.png,False
98,core-i7-13700f,onnx,threshold,light,0.25,SMALL,37.39,38.235,0.3985,31.2,65.8,,47,False,000098.png,False
99,core-i7-13700f,onnx,threshold,light,0.25,SMALL,35.863,36.765,0.3985,31.2,65.8,,51,False,000099.png,False
0,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,30.005,30.685,0.2685,14.0,65.4,,15,True,000000.png,False
1,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,30.008,30.624,0.2685,14.0,65.4,,0,False,000001.png,False
2,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,31.638,32.3,0.3093,19.4,65.5,,3,False,000002.png,False
3,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,41.648,42.338,0.3093,19.4,65.5,,11,False,000003.png,False
4,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,35.508,36.16,0.34,23.5,65.5,,0,False,000004.png,False
5,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,33.702,34.437,0.34,23.5,65.5,,12,True,000005.png,False
6,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,38.77,39.865,0.4495,38.1,65.5,,2,False,000006.png,False
7,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,51.275,52.287,0.4495,38.1,65.5,,0,False,000007.png,False
8,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,30.928,31.825,0.3075,19.2,65.4,,49,False,000008.png,False
9,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,39.872,40.598,0.3075,19.2,65.4,,0,False,000009.png,False
10,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,38.92,39.591,0.291,17.0,65.4,,40,False,000010.png,False
11,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,40.89,41.62,0.291,17.0,65.4,,28,True,000011.png,False
12,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,48.648,49.84,0.3285,22.0,65.4,,20,True,000012.png,False
13,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,36.404,37.071,0.3285,22.0,65.4,,7,False,000013.png,False
14,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,31.599,32.216,0.2993,18.1,65.4,,0,False,000014.png,False
15,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,33.16,34.043,0.2993,18.1,65.4,,41,True,000015.png,False
16,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,33.621,34.353,0.3255,21.6,65.4,,27,False,000016.png,False
17,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,37.047,38.327,0.3255,21.6,65.4,,12,True,000017.png,False
18,core-i7-13700f,onnx,threshold,moderate,0.5,SMALL,39.006,39.716,0.3255,21.6,65.4,,7,False,000018.png,False
