run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
0,0,adaptive,burst,0.85,process_isolated_burst_v2,15,0,NANO,15.941,0.7281,94.6,62.9,,0.0,0.03271484375,48.0,210.0,nvml,0.198,13.961,1.219,0.739,1918.48,onnx,CPUExecutionProvider,{},False,3,True,006201.png,,,,36.707245,46.385019,53.717451,24.178,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
1,0,adaptive,burst,0.85,process_isolated_burst_v2,15,1,NANO,21.577,0.5128,58.3,63.9,,0.0,0.03271484375,50.0,210.0,nvml,0.016,20.086,0.958,0.514,21.714,onnx,CPUExecutionProvider,{},False,10,False,007377.png,,,,0.297563,0.367799,0.438034,16.938,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
2,0,adaptive,burst,0.85,process_isolated_burst_v2,15,2,NANO,15.136,0.5128,58.3,63.9,,0.0,0.03271484375,50.0,210.0,nvml,5.808,13.251,1.062,0.803,21.088,onnx,CPUExecutionProvider,{},False,24,False,006587.png,,,,0.288977,0.357185,0.425394,16.938,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
3,0,adaptive,burst,0.85,process_isolated_burst_v2,15,3,NANO,13.581,0.7207,92.9,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.164,12.001,1.055,0.504,13.889,onnx,CPUExecutionProvider,{},False,5,False,006905.png,,,,0.262442,0.331403,0.388906,23.86,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
4,0,adaptive,burst,0.85,process_isolated_burst_v2,15,4,NANO,11.79,0.7207,92.9,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.143,10.242,1.02,0.509,12.05,onnx,CPUExecutionProvider,{},False,4,False,007244.png,,,,0.227681,0.287508,0.337394,23.86,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
5,0,adaptive,burst,0.85,process_isolated_burst_v2,15,5,NANO,11.058,0.7207,92.9,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.124,9.289,1.056,0.694,11.302,onnx,CPUExecutionProvider,{},False,19,False,007031.png,,,,0.213548,0.269661,0.31645,23.86,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
6,0,adaptive,burst,0.85,process_isolated_burst_v2,15,6,NANO,11.145,0.7207,92.9,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.235,9.568,1.012,0.546,11.525,onnx,CPUExecutionProvider,{},False,9,False,006369.png,,,,0.217771,0.274994,0.322708,23.86,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
7,0,adaptive,burst,0.85,process_isolated_burst_v2,15,7,NANO,10.338,0.7525,98.2,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.111,8.939,0.94,0.441,10.573,onnx,CPUExecutionProvider,{},False,0,False,006254.png,,,,0.208184,0.263482,0.296047,24.92,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
8,0,adaptive,burst,0.85,process_isolated_burst_v2,15,8,NANO,10.98,0.7525,98.2,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.124,9.397,1.06,0.501,11.23,onnx,CPUExecutionProvider,{},False,7,False,006781.png,,,,0.221115,0.279847,0.314434,24.92,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
9,0,adaptive,burst,0.85,process_isolated_burst_v2,15,9,NANO,12.247,0.7525,98.2,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.144,10.319,1.298,0.59,12.511,onnx,CPUExecutionProvider,{},False,6,False,006840.png,,,,0.246334,0.311764,0.350297,24.92,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
10,0,adaptive,burst,0.85,process_isolated_burst_v2,15,10,NANO,10.427,0.7525,98.2,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.148,8.827,1.049,0.533,10.721,onnx,CPUExecutionProvider,{},False,1,False,007416.png,,,,0.211104,0.267177,0.300199,24.92,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
11,0,adaptive,burst,0.85,process_isolated_burst_v2,15,11,NANO,10.659,0.7561,98.8,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.132,9.013,1.034,0.594,10.918,onnx,CPUExecutionProvider,{},False,19,True,007420.png,,,,0.21595,0.273377,0.305693,25.04,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
12,0,adaptive,burst,0.85,process_isolated_burst_v2,15,12,NANO,11.016,0.7561,98.8,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.151,8.907,1.201,0.887,11.296,onnx,CPUExecutionProvider,{},False,34,False,007182.png,,,,0.223435,0.282852,0.316288,25.04,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
13,0,adaptive,burst,0.85,process_isolated_burst_v2,15,13,NANO,10.649,0.7561,98.8,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.185,9.107,1.109,0.409,10.973,onnx,CPUExecutionProvider,{},False,0,False,007443.png,,,,0.217044,0.274761,0.307241,25.04,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
14,0,adaptive,burst,0.85,process_isolated_burst_v2,15,14,NANO,10.599,0.7561,98.8,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.156,8.949,1.236,0.393,10.878,onnx,CPUExecutionProvider,{},False,0,False,006164.png,,,,0.215167,0.272385,0.304584,25.04,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
15,0,adaptive,burst,0.85,process_isolated_burst_v2,15,15,NANO,14.189,0.7561,98.8,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.142,12.649,1.039,0.482,14.451,onnx,CPUExecutionProvider,{},False,7,False,007087.png,,,,0.285843,0.361856,0.404631,25.04,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
16,0,adaptive,burst,0.85,process_isolated_burst_v2,15,16,NANO,12.611,0.7633,100.0,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.181,11.11,0.953,0.517,12.92,onnx,CPUExecutionProvider,{},False,11,False,006681.png,,,,0.257881,0.326615,0.361757,25.28,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
17,0,adaptive,burst,0.85,process_isolated_burst_v2,15,17,NANO,11.13,0.7633,100.0,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.161,9.437,1.046,0.626,11.445,onnx,CPUExecutionProvider,{},False,16,False,006319.png,,,,0.22845,0.28934,0.320471,25.28,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
18,0,adaptive,burst,0.85,process_isolated_burst_v2,15,18,NANO,13.206,0.7633,100.0,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.162,11.469,1.256,0.462,13.515,onnx,CPUExecutionProvider,{},False,9,False,007392.png,,,,0.269749,0.341647,0.378406,25.28,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
19,0,adaptive,burst,0.85,process_isolated_burst_v2,15,19,NANO,14.925,0.7633,100.0,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.129,13.113,1.181,0.612,15.18,onnx,CPUExecutionProvider,{},False,0,False,006148.png,,,,0.302993,0.38375,0.42504,25.28,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
20,0,adaptive,burst,0.0,process_isolated_burst_v2,15,20,NANO,9.971,0.3526,31.6,63.9,,0.0,0.03271484375,50.0,210.0,nvml,0.108,8.669,0.727,0.557,10.186,onnx,CPUExecutionProvider,{},False,0,False,006447.png,,,,0.098786,0.118134,0.137481,11.598,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
21,0,adaptive,burst,0.0,process_isolated_burst_v2,15,21,SMALL,51.509,0.2503,14.5,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.343,48.803,1.845,0.831,52.028,onnx,CPUExecutionProvider,{},False,13,True,006857.png,,,,0.371218,0.425587,0.479956,8.18,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
22,0,adaptive,burst,0.0,process_isolated_burst_v2,15,22,MEDIUM,242.825,0.2503,14.5,64.0,,0.0,0.03271484375,50.0,210.0,nvml,0.37,235.199,5.678,1.903,243.524,onnx,CPUExecutionProvider,{},False,77,False,006127.png,,,,1.737541,1.992023,2.246505,8.18,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
23,0,adaptive,burst,0.0,process_isolated_burst_v2,15,23,SMALL,33.229,0.435,45.0,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.218,30.812,1.265,1.138,33.562,onnx,CPUExecutionProvider,{},False,8,False,006831.png,,,,0.393363,0.479735,0.566107,14.294,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
24,0,adaptive,burst,0.0,process_isolated_burst_v2,15,24,SMALL,46.876,0.435,45.0,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.128,44.497,1.331,1.032,47.119,onnx,CPUExecutionProvider,{},False,1,False,006461.png,,,,0.552261,0.673522,0.794783,14.294,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
25,0,adaptive,burst,0.0,process_isolated_burst_v2,15,25,SMALL,41.945,0.4438,46.5,64.6,,0.0,0.03271484375,51.0,210.0,nvml,0.113,39.42,1.134,1.373,42.195,onnx,CPUExecutionProvider,{},False,10,False,007415.png,,,,0.503979,0.615712,0.727445,14.592,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
26,0,adaptive,burst,0.0,process_isolated_burst_v2,15,26,SMALL,53.202,0.4438,46.5,64.6,,0.0,0.03271484375,51.0,210.0,nvml,0.296,50.854,1.554,0.773,53.628,onnx,CPUExecutionProvider,{},False,28,False,006154.png,,,,0.640535,0.782543,0.92455,14.592,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
27,0,adaptive,burst,0.0,process_isolated_burst_v2,15,27,SMALL,36.826,0.397,38.7,64.6,,0.0,0.03271484375,51.0,210.0,nvml,0.164,34.619,1.352,0.836,37.131,onnx,CPUExecutionProvider,{},False,10,False,007336.png,,,,0.400053,0.483895,0.567738,13.032,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
28,0,adaptive,burst,0.0,process_isolated_burst_v2,15,28,SMALL,37.249,0.397,38.7,64.6,,0.0,0.03271484375,51.0,210.0,nvml,0.137,35.254,1.117,0.863,37.544,onnx,CPUExecutionProvider,{},False,0,False,006621.png,,,,0.4045,0.489275,0.574049,13.032,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
29,0,adaptive,burst,0.0,process_isolated_burst_v2,15,29,SMALL,52.844,0.4224,42.9,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.149,50.264,1.396,1.166,53.115,onnx,CPUExecutionProvider,{},False,38,True,006478.png,,,,0.605801,0.736915,0.868029,13.874,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
30,0,adaptive,burst,0.0,process_isolated_burst_v2,15,30,SMALL,35.408,0.4224,42.9,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.121,33.294,1.178,0.919,35.658,onnx,CPUExecutionProvider,{},False,12,False,006352.png,,,,0.4067,0.494722,0.582744,13.874,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
31,0,adaptive,burst,0.0,process_isolated_burst_v2,15,31,SMALL,38.288,0.4074,40.4,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.194,35.325,2.052,0.891,38.691,onnx,CPUExecutionProvider,{},False,22,False,007230.png,,,,0.426784,0.517457,0.608131,13.374,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
32,0,adaptive,burst,0.0,process_isolated_burst_v2,15,32,SMALL,36.394,0.4074,40.4,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.118,34.291,1.273,0.809,36.679,onnx,CPUExecutionProvider,{},False,0,False,007113.png,,,,0.404586,0.490542,0.576499,13.374,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
33,0,adaptive,burst,0.0,process_isolated_burst_v2,15,33,SMALL,42.776,0.3756,35.1,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.162,40.059,1.37,1.327,43.128,onnx,CPUExecutionProvider,{},False,37,False,007162.png,,,,0.441433,0.531073,0.620714,12.314,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
34,0,adaptive,burst,0.0,process_isolated_burst_v2,15,34,SMALL,39.91,0.3756,35.1,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.181,37.351,1.73,0.808,40.235,onnx,CPUExecutionProvider,{},False,23,True,007130.png,,,,0.411825,0.495454,0.579082,12.314,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
35,0,adaptive,burst,0.0,process_isolated_burst_v2,15,35,SMALL,45.378,0.417,42.0,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.15,42.748,1.523,1.081,45.679,onnx,CPUExecutionProvider,{},False,11,False,006651.png,,,,0.514825,0.625528,0.736231,13.694,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
36,0,adaptive,burst,0.0,process_isolated_burst_v2,15,36,SMALL,47.858,0.417,42.0,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.109,45.868,1.154,0.817,48.08,onnx,CPUExecutionProvider,{},False,0,False,006282.png,,,,0.54189,0.658413,0.774936,13.694,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
37,0,adaptive,burst,0.0,process_isolated_burst_v2,15,37,SMALL,37.31,0.405,40.0,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.112,34.887,1.197,1.207,37.557,onnx,CPUExecutionProvider,{},False,71,False,006034.png,,,,0.412019,0.499283,0.586546,13.294,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
38,0,adaptive,burst,0.0,process_isolated_burst_v2,15,38,SMALL,49.704,0.405,40.0,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.127,47.357,1.168,1.161,49.983,onnx,CPUExecutionProvider,{},False,48,True,006519.png,,,,0.548342,0.664478,0.780614,13.294,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
39,0,adaptive,burst,0.0,process_isolated_burst_v2,15,39,SMALL,36.078,0.3844,36.6,64.6,,0.0,0.03271484375,51.0,210.0,nvml,0.144,33.48,1.672,0.907,36.349,onnx,CPUExecutionProvider,{},False,11,False,007441.png,,,,0.380176,0.458436,0.536696,12.612,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
40,0,adaptive,burst,0.0,process_isolated_burst_v2,15,40,SMALL,32.407,0.3844,36.6,64.6,,0.0,0.03271484375,51.0,210.0,nvml,0.118,30.164,1.13,1.098,32.665,onnx,CPUExecutionProvider,{},False,36,False,006438.png,,,,0.341644,0.411972,0.4823,12.612,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
41,0,adaptive,burst,0.0,process_isolated_burst_v2,15,41,SMALL,32.373,0.385,36.7,64.6,,0.0,0.03271484375,51.0,210.0,nvml,0.099,30.352,1.118,0.879,32.671,onnx,CPUExecutionProvider,{},False,0,False,007456.png,,,,0.342197,0.412701,0.483206,12.632,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
42,0,adaptive,burst,0.0,process_isolated_burst_v2,15,42,SMALL,32.561,0.385,36.7,64.6,,0.0,0.03271484375,51.0,210.0,nvml,0.103,30.401,1.073,1.072,32.804,onnx,CPUExecutionProvider,{},False,44,False,006904.png,,,,0.343593,0.414385,0.485177,12.632,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
43,0,adaptive,burst,0.0,process_isolated_burst_v2,15,43,SMALL,32.483,0.379,35.7,64.6,,0.0,0.03271484375,51.0,210.0,nvml,0.098,30.698,1.097,0.675,32.686,onnx,CPUExecutionProvider,{},False,13,False,007445.png,,,,0.337445,0.406346,0.475247,12.432,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
44,0,adaptive,burst,0.0,process_isolated_burst_v2,15,44,SMALL,34.16,0.379,35.7,64.6,,0.0,0.03271484375,51.0,210.0,nvml,0.147,31.855,1.096,1.194,34.502,onnx,CPUExecutionProvider,{},False,70,False,006746.png,,,,0.356204,0.428935,0.501666,12.432,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
45,0,adaptive,burst,0.0,process_isolated_burst_v2,15,45,SMALL,36.106,0.379,35.7,64.6,,0.0,0.03271484375,51.0,210.0,nvml,0.111,33.301,1.487,1.302,36.328,onnx,CPUExecutionProvider,{},False,80,False,007151.png,,,,0.375046,0.451625,0.528203,12.432,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
46,0,adaptive,burst,0.0,process_isolated_burst_v2,15,46,SMALL,38.778,0.363,33.0,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.108,36.465,1.477,0.81,39.013,onnx,CPUExecutionProvider,{},False,6,False,006946.png,,,,0.387025,0.464017,0.541009,11.894,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
47,0,adaptive,burst,0.0,process_isolated_burst_v2,15,47,SMALL,36.011,0.363,33.0,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.11,34.247,1.074,0.675,36.249,onnx,CPUExecutionProvider,{},False,5,True,006617.png,,,,0.359604,0.431141,0.502677,11.894,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
48,0,adaptive,burst,0.0,process_isolated_burst_v2,15,48,SMALL,35.189,0.4326,44.6,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.116,32.783,1.47,0.918,35.451,onnx,CPUExecutionProvider,{},False,11,True,006434.png,,,,0.413374,0.503898,0.594421,14.214,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
49,0,adaptive,burst,0.0,process_isolated_burst_v2,15,49,SMALL,43.953,0.4326,44.6,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.113,41.891,1.183,0.861,44.238,onnx,CPUExecutionProvider,{},False,13,False,007063.png,,,,0.515836,0.628798,0.741759,14.214,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
50,0,adaptive,burst,0.0,process_isolated_burst_v2,15,50,SMALL,35.653,0.3846,36.6,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.159,33.187,1.617,0.827,35.945,onnx,CPUExecutionProvider,{},False,15,False,006080.png,,,,0.376008,0.453417,0.530825,12.614,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
51,0,adaptive,burst,0.0,process_isolated_burst_v2,15,51,SMALL,34.81,0.3846,36.6,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.108,32.874,1.179,0.741,35.035,onnx,CPUExecutionProvider,{},False,2,False,006280.png,,,,0.366488,0.441937,0.517385,12.614,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
52,0,adaptive,burst,0.0,process_isolated_burst_v2,15,52,SMALL,41.331,0.42,42.5,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.109,39.196,1.345,0.77,41.545,onnx,CPUExecutionProvider,{},False,12,False,006829.png,,,,0.471348,0.57307,0.674793,13.794,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
53,0,adaptive,burst,0.0,process_isolated_burst_v2,15,53,SMALL,36.183,0.42,42.5,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.135,33.745,1.392,1.026,36.442,onnx,CPUExecutionProvider,{},False,31,True,006122.png,,,,0.413447,0.502674,0.591901,13.794,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
54,0,adaptive,burst,0.0,process_isolated_burst_v2,15,54,SMALL,45.793,0.3984,38.9,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.124,43.322,1.296,1.157,46.033,onnx,CPUExecutionProvider,{},False,20,True,007161.png,,,,0.497413,0.601839,0.706266,13.074,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
55,0,adaptive,burst,0.0,process_isolated_burst_v2,15,55,SMALL,42.704,0.3984,38.9,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.115,40.451,1.23,1.004,42.929,onnx,CPUExecutionProvider,{},False,19,True,006363.png,,,,0.463865,0.561249,0.658632,13.074,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
56,0,adaptive,burst,0.0,process_isolated_burst_v2,15,56,SMALL,42.007,0.4458,46.8,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.113,39.784,1.299,0.904,42.279,onnx,CPUExecutionProvider,{},False,13,False,007405.png,,,,0.506946,0.619556,0.732167,14.654,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
57,0,adaptive,burst,0.0,process_isolated_burst_v2,15,57,SMALL,39.935,0.4458,46.8,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.203,37.064,1.553,1.283,40.356,onnx,CPUExecutionProvider,{},False,8,False,007158.png,,,,0.483893,0.591383,0.698872,14.654,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
58,0,adaptive,burst,0.0,process_isolated_burst_v2,15,58,SMALL,44.227,0.3672,33.7,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.136,42.14,1.157,0.912,44.491,onnx,CPUExecutionProvider,{},False,56,False,007200.png,,,,0.44605,0.535411,0.624772,12.034,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
59,0,adaptive,burst,0.0,process_isolated_burst_v2,15,59,SMALL,46.857,0.3672,33.7,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.201,44.374,1.766,0.698,47.205,onnx,CPUExecutionProvider,{},False,1,False,006533.png,,,,0.47325,0.56806,0.662871,12.034,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
60,0,adaptive,burst,0.0,process_isolated_burst_v2,15,60,SMALL,49.718,0.4014,39.4,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.141,46.907,1.414,1.371,50.075,onnx,CPUExecutionProvider,{},False,9,False,006484.png,,,,0.544842,0.659689,0.774537,13.174,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
61,0,adaptive,burst,0.0,process_isolated_burst_v2,15,61,SMALL,32.385,0.372,34.5,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.109,30.105,1.136,1.127,32.618,onnx,CPUExecutionProvider,{},False,24,False,006891.png,,,,0.330927,0.397745,0.464563,12.194,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
62,0,adaptive,burst,0.0,process_isolated_burst_v2,15,62,SMALL,33.104,0.372,34.5,64.7,,0.0,0.03271484375,51.0,210.0,nvml,0.103,30.926,1.112,1.051,33.358,onnx,CPUExecutionProvider,{},False,1,False,006270.png,,,,0.338435,0.406769,0.475103,12.194,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
