run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
0,0,threshold,heavy,0.75,process_steady_v3,15,,SMALL,52.036,0.65,80.0,66.7,,0.0,0.03271484375,59.0,210.0,nvml,0.01,48.904,1.412,1.701,1781.908,onnx,CPUExecutionProvider,{},False,9,True,006201.png,,,,,,,,,,False
1,0,threshold,heavy,0.75,process_steady_v3,15,,SMALL,61.389,0.5918,69.8,67.9,,0.0,0.03271484375,60.0,210.0,nvml,0.007,59.107,1.168,1.076,61.526,onnx,CPUExecutionProvider,{},False,18,True,007377.png,,,,,,,,,,False
2,0,threshold,heavy,0.75,process_steady_v3,15,,SMALL,52.305,0.6457,78.7,68.1,,0.0,0.03271484375,60.0,210.0,nvml,0.007,49.256,1.824,1.198,52.488,onnx,CPUExecutionProvider,{},False,44,False,006587.png,,,,,,,,,,False
3,0,threshold,heavy,0.75,process_steady_v3,15,,SMALL,43.791,0.6457,78.7,68.1,,0.0,0.03271484375,60.0,210.0,nvml,0.004,41.156,1.532,1.084,43.982,onnx,CPUExecutionProvider,{},False,12,False,006905.png,,,,,,,,,,False
4,0,threshold,heavy,0.75,process_steady_v3,15,,SMALL,45.281,0.7153,90.3,68.1,,0.0,0.03271484375,60.0,210.0,nvml,0.005,42.986,1.416,0.859,45.407,onnx,CPUExecutionProvider,{},False,5,False,007244.png,,,,,,,,,,False
0,0,predictive,heavy,0.75,process_steady_v3,15,,SMALL,38.665,0.6542,80.2,67.9,,0.0,0.03271484375,60.0,210.0,nvml,0.008,35.827,1.347,1.471,38.919,onnx,CPUExecutionProvider,{},False,9,True,006201.png,,,,,,,,,,False
1,0,predictive,heavy,0.75,process_steady_v3,15,,SMALL,48.556,0.6542,80.2,67.9,,0.0,0.03271484375,60.0,210.0,nvml,0.014,45.063,2.385,1.09,48.746,onnx,CPUExecutionProvider,{},False,18,True,007377.png,,,,,,,,,,False
2,0,predictive,heavy,0.75,process_steady_v3,15,,SMALL,49.137,0.6287,75.9,68.0,,0.0,0.03271484375,60.0,210.0,nvml,0.01,46.555,1.538,1.028,49.282,onnx,CPUExecutionProvider,{},False,44,False,006587.png,,,,,,,,,,False
3,0,predictive,heavy,0.75,process_steady_v3,15,,SMALL,48.645,0.7415,94.7,68.0,,0.0,0.03271484375,60.0,210.0,nvml,0.008,46.053,1.653,0.918,48.823,onnx,CPUExecutionProvider,{},False,12,False,006905.png,,,,,,,,,,False
4,0,predictive,heavy,0.75,process_steady_v3,15,,SMALL,59.845,0.7415,94.7,68.0,,0.0,0.03271484375,60.0,210.0,nvml,0.008,57.377,1.367,1.079,60.019,onnx,CPUExecutionProvider,{},False,5,False,007244.png,,,,,,,,,,False
0,0,safety,heavy,0.75,process_steady_v3,15,,SMALL,46.464,0.5168,57.3,67.9,,0.0,0.03271484375,60.0,210.0,nvml,0.009,43.498,1.97,0.974,46.644,onnx,CPUExecutionProvider,{},False,9,True,006201.png,,,,,,,,,,False
1,0,safety,heavy,0.75,process_steady_v3,15,,SMALL,46.715,0.5168,57.3,67.9,,0.0,0.03271484375,60.0,210.0,nvml,0.011,44.281,1.591,0.827,46.854,onnx,CPUExecutionProvider,{},False,18,True,007377.png,,,,,,,,,,False
2,0,safety,heavy,0.75,process_steady_v3,15,,SMALL,52.794,0.7205,91.2,68.0,,0.0,0.03271484375,60.0,210.0,nvml,0.01,49.88,1.798,1.098,52.959,onnx,CPUExecutionProvider,{},False,44,False,006587.png,,,,,,,,,,False
3,0,safety,heavy,0.75,process_steady_v3,15,,SMALL,44.082,0.7205,91.2,68.0,,0.0,0.03271484375,60.0,210.0,nvml,0.006,41.693,1.235,1.139,44.254,onnx,CPUExecutionProvider,{},False,12,False,006905.png,,,,,,,,,,False
4,0,safety,heavy,0.75,process_steady_v3,15,,SMALL,54.953,0.7519,96.4,68.1,,0.0,0.03271484375,60.0,210.0,nvml,0.008,51.696,1.762,1.477,55.126,onnx,CPUExecutionProvider,{},False,5,False,007244.png,,,,,,,,,,False
0,0,adaptive,heavy,0.75,process_steady_v3,15,,SMALL,57.758,0.65,79.5,67.9,,0.0,0.03271484375,60.0,210.0,nvml,0.015,54.98,1.71,1.049,58.033,onnx,CPUExecutionProvider,{},False,9,True,006201.png,,,,,,,,,,False
1,0,adaptive,heavy,0.75,process_steady_v3,15,,SMALL,58.542,0.6859,85.4,68.1,,0.0,0.03271484375,60.0,210.0,nvml,0.015,56.011,1.408,1.105,58.712,onnx,CPUExecutionProvider,{},False,18,True,007377.png,,,,,,,,,,False
2,0,adaptive,heavy,0.75,process_steady_v3,15,,SMALL,45.1,0.6859,85.4,68.1,,0.0,0.03271484375,60.0,210.0,nvml,6.359,42.652,1.28,1.154,51.637,onnx,CPUExecutionProvider,{},False,44,False,006587.png,,,,,,,,,,False
3,0,adaptive,heavy,0.75,process_steady_v3,15,,SMALL,55.992,0.7681,99.1,68.1,,0.0,0.03271484375,60.0,210.0,nvml,0.147,53.475,1.467,1.032,56.32,onnx,CPUExecutionProvider,{},False,12,False,006905.png,,,,,,,,,,False
4,0,adaptive,heavy,0.75,process_steady_v3,15,,SMALL,47.712,0.7735,100.0,68.1,,0.0,0.03271484375,60.0,210.0,nvml,0.152,37.744,1.677,8.273,48.057,onnx,CPUExecutionProvider,{},False,5,False,007244.png,,,,,,,,,,False
0,0,safety2,heavy,0.75,process_steady_v3,15,,SMALL,47.533,0.668,82.5,67.9,,0.0,0.03271484375,61.0,210.0,nvml,0.012,45.062,1.644,0.808,47.691,onnx,CPUExecutionProvider,{},False,9,True,006201.png,,,,,,,,,,False
1,0,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,363.112,0.668,82.5,67.9,,0.0,0.03271484375,61.0,210.0,nvml,0.238,352.889,8.073,2.133,364.199,onnx,CPUExecutionProvider,{},False,32,True,007377.png,,,,,,,,,,False
2,0,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,253.028,0.7637,98.2,68.5,,0.0,0.03271484375,61.0,210.0,nvml,0.017,245.781,4.185,3.043,253.677,onnx,CPUExecutionProvider,{},False,60,False,006587.png,,,,,,,,,,False
