status,simulated,backend,dataset,tier,image,n_gt,n_predictions,tp50,vru_tp,vru_gt,person_tp,person_gt,cyclist_tp,cyclist_gt
passed,False,onnx,kitti,NANO,006024.png,5,3,2,1,3,1,2,0,1
passed,False,onnx,kitti,NANO,006025.png,5,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006026.png,8,4,4,0,2,0,0,0,2
passed,False,onnx,kitti,NANO,006027.png,8,7,5,0,2,0,0,0,2
passed,False,onnx,kitti,NANO,006028.png,1,2,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006029.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006030.png,4,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006031.png,5,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006032.png,3,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006033.png,6,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006034.png,16,13,9,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006035.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006036.png,5,5,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006037.png,5,3,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006038.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006039.png,8,4,4,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006040.png,5,6,5,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006041.png,6,7,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006042.png,4,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006043.png,3,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006044.png,3,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006045.png,7,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006046.png,5,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006047.png,6,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006048.png,7,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006049.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006050.png,7,7,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006051.png,6,5,2,0,2,0,2,0,0
passed,False,onnx,kitti,NANO,006052.png,7,11,5,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006053.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006054.png,8,7,6,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006055.png,13,12,8,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006056.png,3,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006057.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006058.png,3,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006059.png,6,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006060.png,10,8,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006061.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006062.png,3,3,2,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006063.png,9,8,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006064.png,15,8,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006065.png,6,2,0,0,2,0,2,0,0
passed,False,onnx,kitti,NANO,006066.png,8,8,5,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006067.png,7,1,1,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006068.png,6,5,4,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006069.png,6,5,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006070.png,8,2,1,1,7,1,4,0,3
passed,False,onnx,kitti,NANO,006071.png,5,4,1,1,4,1,2,0,2
passed,False,onnx,kitti,NANO,006072.png,3,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006073.png,7,8,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006074.png,4,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006075.png,4,0,0,0,3,0,3,0,0
passed,False,onnx,kitti,NANO,006076.png,2,2,2,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006077.png,11,11,5,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006078.png,8,7,5,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006079.png,3,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006080.png,5,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006081.png,7,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006082.png,11,10,4,0,4,0,4,0,0
passed,False,onnx,kitti,NANO,006083.png,5,4,1,1,4,1,2,0,2
passed,False,onnx,kitti,NANO,006084.png,14,6,6,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006085.png,2,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006086.png,2,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006087.png,4,3,3,2,3,2,3,0,0
passed,False,onnx,kitti,NANO,006088.png,8,8,3,3,7,3,6,0,1
passed,False,onnx,kitti,NANO,006089.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006090.png,8,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006091.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006092.png,5,2,1,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006093.png,4,4,3,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006094.png,3,1,1,0,2,0,1,0,1
passed,False,onnx,kitti,NANO,006095.png,4,2,2,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006096.png,3,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006097.png,7,7,5,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006098.png,4,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006099.png,3,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006100.png,3,1,1,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006101.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006102.png,6,5,4,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006103.png,5,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006104.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006105.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006106.png,9,8,6,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006107.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006108.png,6,1,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006109.png,6,1,0,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006110.png,9,14,7,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006111.png,4,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006112.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006113.png,8,6,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006114.png,6,5,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006115.png,3,3,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006116.png,5,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006117.png,7,6,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006118.png,4,0,0,0,2,0,2,0,0
passed,False,onnx,kitti,NANO,006119.png,3,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006120.png,1,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006121.png,16,9,5,5,15,5,15,0,0
passed,False,onnx,kitti,NANO,006122.png,6,3,2,2,6,2,4,0,2
passed,False,onnx,kitti,NANO,006123.png,7,2,1,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006124.png,2,1,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006125.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006126.png,5,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006127.png,13,6,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006128.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006129.png,8,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006130.png,9,7,2,2,9,2,8,0,1
passed,False,onnx,kitti,NANO,006131.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006132.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006133.png,3,2,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006134.png,4,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006135.png,6,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006136.png,6,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006137.png,7,4,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006138.png,6,6,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006139.png,19,16,8,8,18,8,18,0,0
passed,False,onnx,kitti,NANO,006140.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006141.png,8,6,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006142.png,1,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006143.png,14,12,7,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006144.png,3,3,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006145.png,12,8,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006146.png,5,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006147.png,5,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006148.png,5,0,0,0,3,0,2,0,1
passed,False,onnx,kitti,NANO,006149.png,7,4,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006150.png,9,5,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006151.png,1,2,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006152.png,1,2,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006153.png,7,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006154.png,6,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006155.png,5,5,5,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006156.png,12,10,5,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006157.png,16,11,6,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006158.png,1,2,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006159.png,6,6,3,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006160.png,6,2,2,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006161.png,7,9,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006162.png,5,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006163.png,17,10,9,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006164.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006165.png,3,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006166.png,7,5,2,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006167.png,4,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006168.png,4,1,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006169.png,8,3,3,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006170.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006171.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006172.png,9,10,6,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006173.png,5,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006174.png,3,1,0,0,2,0,2,0,0
passed,False,onnx,kitti,NANO,006175.png,5,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006176.png,8,3,1,1,7,1,4,0,3
passed,False,onnx,kitti,NANO,006177.png,4,0,0,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006178.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006179.png,12,8,5,0,2,0,2,0,0
passed,False,onnx,kitti,NANO,006180.png,15,14,7,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006181.png,3,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006182.png,3,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006183.png,2,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006184.png,3,1,1,0,2,0,1,0,1
passed,False,onnx,kitti,NANO,006185.png,3,2,2,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006186.png,7,7,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006187.png,10,10,5,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006188.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006189.png,15,11,6,1,3,1,3,0,0
passed,False,onnx,kitti,NANO,006190.png,4,0,0,0,4,0,2,0,2
passed,False,onnx,kitti,NANO,006191.png,10,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006192.png,11,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006193.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006194.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006195.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006196.png,4,3,2,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006197.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006198.png,10,3,3,0,3,0,3,0,0
passed,False,onnx,kitti,NANO,006199.png,7,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006200.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006201.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006202.png,11,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006203.png,3,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006204.png,2,4,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006205.png,5,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006206.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006207.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006208.png,8,5,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006209.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006210.png,5,5,2,2,3,2,3,0,0
passed,False,onnx,kitti,NANO,006211.png,15,8,6,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006212.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006213.png,15,0,0,0,2,0,2,0,0
passed,False,onnx,kitti,NANO,006214.png,3,3,1,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006215.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006216.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006217.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006218.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006219.png,3,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006220.png,3,5,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006221.png,7,3,2,0,4,0,3,0,1
passed,False,onnx,kitti,NANO,006222.png,1,0,0,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006223.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006224.png,14,8,6,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006225.png,6,5,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006226.png,3,2,0,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006227.png,2,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006228.png,1,0,0,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006229.png,4,0,0,0,4,0,2,0,2
passed,False,onnx,kitti,NANO,006230.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006231.png,6,5,5,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006232.png,7,5,3,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006233.png,5,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006234.png,2,1,1,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006235.png,3,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006236.png,14,13,7,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006237.png,5,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006238.png,9,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006239.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006240.png,1,2,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006241.png,4,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006242.png,6,2,1,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006243.png,3,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006244.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006245.png,6,6,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006246.png,5,5,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006247.png,3,0,0,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006248.png,4,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006249.png,4,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006250.png,4,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006251.png,14,11,8,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006252.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006253.png,6,4,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006254.png,6,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006255.png,3,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006256.png,12,6,4,0,4,0,4,0,0
passed,False,onnx,kitti,NANO,006257.png,5,2,2,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006258.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006259.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006260.png,14,8,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006261.png,7,4,4,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006262.png,9,3,3,0,2,0,1,0,1
passed,False,onnx,kitti,NANO,006263.png,6,4,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006264.png,4,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006265.png,3,1,1,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006266.png,6,4,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006267.png,3,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006268.png,7,7,5,5,7,5,7,0,0
passed,False,onnx,kitti,NANO,006269.png,4,4,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006270.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006271.png,6,9,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006272.png,10,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006273.png,7,2,2,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006274.png,3,0,0,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006275.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006276.png,9,2,1,0,7,0,3,0,4
passed,False,onnx,kitti,NANO,006277.png,1,0,0,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006278.png,6,5,5,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006279.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006280.png,3,0,0,0,1,0,0,0,1
passed,False,onnx,kitti,NANO,006281.png,15,12,6,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006282.png,3,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006283.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006284.png,8,7,2,2,8,2,7,0,1
passed,False,onnx,kitti,NANO,006285.png,7,7,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006286.png,4,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006287.png,2,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006288.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006289.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006290.png,4,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006291.png,14,11,7,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006292.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006293.png,6,2,2,0,2,0,1,0,1
passed,False,onnx,kitti,NANO,006294.png,1,1,0,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006295.png,13,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006296.png,5,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006297.png,4,1,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006298.png,7,3,3,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006299.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006300.png,11,9,6,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006301.png,8,4,1,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006302.png,3,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006303.png,8,4,1,0,2,0,2,0,0
passed,False,onnx,kitti,NANO,006304.png,2,1,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006305.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006306.png,11,8,6,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006307.png,8,4,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006308.png,1,2,1,1,1,1,1,0,0
passed,False,onnx,kitti,NANO,006309.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006310.png,7,4,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006311.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006312.png,9,6,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006313.png,6,1,1,0,1,0,1,0,0
passed,False,onnx,kitti,NANO,006314.png,10,9,6,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006315.png,3,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006316.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006317.png,3,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006318.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006319.png,4,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006320.png,8,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006321.png,1,1,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006322.png,8,7,2,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006323.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006324.png,5,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006325.png,2,3,1,0,0,0,0,0,0
passed,False,onnx,kitti,NANO,006326.png,5,3,3,0,0,0,0,0,0
