run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
182,2,safety2,heavy,0.75,thread_steady_v1,3,,MEDIUM,154.826,0.6755,63.3,80.3,,,,,,none,0.003,152.887,0.868,1.065,154.839,onnx,CPUExecutionProvider,{},False,15,False,007143.png,,,,2.276063,2.828298,3.380532,18.266,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
183,2,safety2,heavy,0.75,thread_steady_v1,3,,MEDIUM,156.677,0.702,66.7,80.7,,,,,,none,0.003,154.07,1.057,1.544,156.698,onnx,CPUExecutionProvider,{},False,32,False,007010.png,,,,2.384234,2.970048,3.555863,18.954,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
184,2,safety2,heavy,0.75,thread_steady_v1,3,,MEDIUM,157.183,0.7087,67.6,80.7,,,,,,none,0.006,154.048,1.277,1.849,157.208,onnx,CPUExecutionProvider,{},False,40,False,007473.png,,,,2.413215,3.00801,3.602805,19.134,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
185,2,safety2,heavy,0.75,thread_steady_v1,3,,NANO,9.528,0.7617,74.7,80.6,,,,,,none,0.137,8.631,0.465,0.424,9.681,onnx,CPUExecutionProvider,{},False,10,False,007155.png,,,,0.158912,0.198974,0.239036,20.552,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
186,2,safety2,heavy,0.75,thread_steady_v1,3,,NANO,9.205,0.7617,74.7,80.6,,,,,,none,0.003,7.799,0.823,0.572,9.224,onnx,CPUExecutionProvider,{},False,24,False,006126.png,,,,0.151405,0.189575,0.227745,20.552,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
187,2,safety2,heavy,0.75,thread_steady_v1,3,,NANO,10.115,0.7617,74.7,80.6,,,,,,none,0.005,8.908,0.618,0.579,10.14,onnx,CPUExecutionProvider,{},False,0,False,007144.png,,,,0.166431,0.208389,0.250346,20.552,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
188,2,safety2,heavy,0.75,thread_steady_v1,3,,NANO,9.338,0.2018,0.0,80.7,,,,,,none,0.006,8.196,0.782,0.348,9.36,onnx,CPUExecutionProvider,{},False,0,False,007397.png,,,,0.048773,0.05255,0.056327,5.614,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
189,2,safety2,heavy,0.75,thread_steady_v1,3,,NANO,9.864,0.2018,0.0,80.7,,,,,,none,0.004,8.723,0.513,0.617,9.882,onnx,CPUExecutionProvider,{},False,11,True,006412.png,,,,0.051488,0.055475,0.059462,5.614,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
190,2,safety2,heavy,0.75,thread_steady_v1,3,,MEDIUM,153.203,0.2018,0.0,80.7,,,,,,none,0.187,150.896,1.17,1.127,153.408,onnx,CPUExecutionProvider,{},False,15,True,007058.png,,,,0.799332,0.861232,0.923132,5.614,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
191,2,safety2,heavy,0.75,thread_steady_v1,3,,MEDIUM,156.463,0.2018,0.0,80.7,,,,,,none,0.003,154.448,0.969,1.039,156.476,onnx,CPUExecutionProvider,{},False,59,False,006588.png,,,,0.815317,0.878455,0.941593,5.614,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
192,2,safety2,heavy,0.75,thread_steady_v1,3,,MEDIUM,147.748,0.2018,0.0,80.7,,,,,,none,0.004,145.933,0.932,0.877,147.763,onnx,CPUExecutionProvider,{},False,11,True,006120.png,,,,0.769918,0.829541,0.889163,5.614,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
193,2,safety2,heavy,0.75,thread_steady_v1,3,,MEDIUM,148.756,0.6135,54.9,80.7,,,,,,none,0.003,146.709,0.986,1.055,148.768,onnx,CPUExecutionProvider,{},False,39,False,007029.png,,,,2.000255,2.46865,2.937045,16.594,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
194,2,safety2,heavy,0.75,thread_steady_v1,3,,MEDIUM,150.291,0.621,55.9,80.7,,,,,,none,0.003,148.22,0.912,1.153,150.305,onnx,CPUExecutionProvider,{},False,5,False,006209.png,,,,2.043474,2.524225,3.004976,16.794,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
195,2,safety2,heavy,0.75,thread_steady_v1,3,,SMALL,26.308,0.6488,59.6,80.7,,,,,,none,0.119,25.461,0.418,0.422,26.436,onnx,CPUExecutionProvider,{},False,1,False,006884.png,,,,0.374078,0.463524,0.552969,17.534,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
196,2,safety2,heavy,0.75,thread_steady_v1,3,,SMALL,28.23,0.6488,59.6,80.7,,,,,,none,0.003,27.113,0.686,0.425,28.242,onnx,CPUExecutionProvider,{},False,0,False,006383.png,,,,0.399644,0.495202,0.59076,17.534,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
197,2,safety2,heavy,0.75,thread_steady_v1,3,,SMALL,28.15,0.6172,55.4,80.7,,,,,,none,0.003,27.213,0.46,0.473,28.163,onnx,CPUExecutionProvider,{},False,16,False,007366.png,,,,0.380775,0.47015,0.559524,16.694,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
198,2,safety2,heavy,0.75,thread_steady_v1,3,,SMALL,27.443,0.6172,55.4,80.7,,,,,,none,0.003,26.376,0.555,0.508,27.454,onnx,CPUExecutionProvider,{},False,27,False,007007.png,,,,0.371186,0.458309,0.545433,16.694,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
199,2,safety2,heavy,0.75,thread_steady_v1,3,,SMALL,27.481,0.6055,53.9,80.5,,,,,,none,0.003,26.205,0.779,0.492,27.494,onnx,CPUExecutionProvider,{},False,27,False,006504.png,,,,0.365465,0.450627,0.53579,16.39,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
0,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,22.193,0.2807,10.7,80.2,,,,,,none,0.01,21.416,0.354,0.416,22.219,onnx,CPUExecutionProvider,{},False,24,False,007218.png,,,,0.151267,0.172064,0.192861,7.744,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
1,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,19.69,0.2807,10.7,80.2,,,,,,none,0.003,18.915,0.443,0.324,19.701,onnx,CPUExecutionProvider,{},False,26,False,007225.png,,,,0.134126,0.152566,0.171007,7.744,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
2,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,104.867,0.2807,10.7,80.2,,,,,,none,0.064,103.265,0.702,0.893,104.942,onnx,CPUExecutionProvider,{},False,89,True,007188.png,,,,0.714443,0.812669,0.910894,7.744,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
3,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,113.298,0.2005,0.0,80.2,,,,,,none,0.003,111.733,0.665,0.893,113.309,onnx,CPUExecutionProvider,{},False,47,False,006718.png,,,,0.589548,0.634986,0.680423,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
4,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,121.157,0.2005,0.0,80.2,,,,,,none,0.003,119.657,0.655,0.839,121.169,onnx,CPUExecutionProvider,{},False,20,False,006505.png,,,,0.630445,0.679034,0.727623,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
5,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,127.359,0.61,54.6,80.2,,,,,,none,0.003,125.478,0.759,1.117,127.372,onnx,CPUExecutionProvider,{},False,92,False,006602.png,,,,1.705898,2.1047,2.503503,16.524,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
6,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,132.316,0.583,51.0,80.2,,,,,,none,0.003,130.463,0.908,0.94,132.329,onnx,CPUExecutionProvider,{},False,48,True,006923.png,,,,1.700825,2.091328,2.48183,15.804,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
7,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,24.511,0.583,51.0,80.2,,,,,,none,0.07,23.649,0.397,0.459,24.591,onnx,CPUExecutionProvider,{},False,17,True,006473.png,,,,0.316062,0.388629,0.461196,15.804,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
8,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,24.756,0.583,51.0,80.2,,,,,,none,0.005,23.707,0.517,0.523,24.775,onnx,CPUExecutionProvider,{},False,31,False,006263.png,,,,0.318431,0.391542,0.464653,15.804,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
9,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,24.002,0.583,51.0,80.2,,,,,,none,0.003,23.085,0.44,0.47,24.013,onnx,CPUExecutionProvider,{},False,19,False,006996.png,,,,0.308642,0.379505,0.450368,15.804,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
10,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,23.811,0.583,51.0,80.2,,,,,,none,0.004,23.018,0.375,0.413,23.825,onnx,CPUExecutionProvider,{},False,0,False,006384.png,,,,0.306217,0.376524,0.44683,15.804,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
11,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,24.075,0.5538,47.1,80.2,,,,,,none,0.003,23.124,0.529,0.418,24.086,onnx,CPUExecutionProvider,{},False,11,True,006969.png,,,,0.295491,0.361872,0.428254,15.024,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
12,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,24.265,0.5538,47.1,80.2,,,,,,none,0.002,23.226,0.539,0.495,24.276,onnx,CPUExecutionProvider,{},False,30,False,006040.png,,,,0.29782,0.364725,0.43163,15.024,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
13,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,24.29,0.5538,47.1,80.2,,,,,,none,0.003,23.484,0.397,0.404,24.301,onnx,CPUExecutionProvider,{},False,2,False,006747.png,,,,0.29813,0.365105,0.43208,15.024,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
14,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,23.949,0.5567,47.5,80.2,,,,,,none,0.003,23.124,0.396,0.424,23.959,onnx,CPUExecutionProvider,{},False,24,False,007232.png,,,,0.295365,0.361875,0.428385,15.104,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
15,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,24.382,0.5567,47.5,80.2,,,,,,none,0.003,23.3,0.497,0.58,24.393,onnx,CPUExecutionProvider,{},False,60,True,006539.png,,,,0.300711,0.368425,0.436139,15.104,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
16,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,24.544,0.5567,47.5,80.2,,,,,,none,0.003,23.586,0.403,0.548,24.555,onnx,CPUExecutionProvider,{},False,67,True,007156.png,,,,0.30271,0.370874,0.439037,15.104,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
17,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,24.093,0.5755,50.0,80.2,,,,,,none,0.002,23.278,0.405,0.404,24.103,onnx,CPUExecutionProvider,{},False,2,True,006289.png,,,,0.306185,0.376109,0.446033,15.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
18,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,24.066,0.5755,50.0,80.2,,,,,,none,0.003,23.277,0.412,0.372,24.078,onnx,CPUExecutionProvider,{},False,0,False,006739.png,,,,0.305858,0.375707,0.445556,15.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
19,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,26.597,0.2005,0.0,80.2,,,,,,none,0.003,25.613,0.379,0.6,26.61,onnx,CPUExecutionProvider,{},False,38,False,007273.png,,,,0.13845,0.14912,0.159791,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
20,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,26.399,0.2005,0.0,80.2,,,,,,none,0.003,25.462,0.44,0.492,26.409,onnx,CPUExecutionProvider,{},False,21,False,007028.png,,,,0.137406,0.147996,0.158586,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
21,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,144.492,0.2005,0.0,80.2,,,,,,none,0.145,142.459,0.95,1.077,144.645,onnx,CPUExecutionProvider,{},False,81,True,006613.png,,,,0.75259,0.810593,0.868595,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
22,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,142.625,0.2005,0.0,80.2,,,,,,none,0.002,140.788,0.867,0.965,142.636,onnx,CPUExecutionProvider,{},False,21,False,006975.png,,,,0.742133,0.79933,0.856526,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
23,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,145.95,0.5913,52.1,80.2,,,,,,none,0.003,144.135,0.875,0.934,145.962,onnx,CPUExecutionProvider,{},False,19,False,006586.png,,,,1.900134,2.338896,2.777658,16.024,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
24,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,146.652,0.6652,62.0,80.1,,,,,,none,0.003,144.856,0.93,0.859,146.665,onnx,CPUExecutionProvider,{},False,1,False,006744.png,,,,2.126869,2.640271,3.153673,18.002,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
25,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,26.246,0.6562,60.8,80.1,,,,,,none,0.122,25.367,0.424,0.45,26.377,onnx,CPUExecutionProvider,{},False,12,True,007432.png,,,,0.377756,0.468505,0.559255,17.762,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
26,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,26.591,0.685,64.7,79.9,,,,,,none,0.003,25.508,0.455,0.622,26.604,onnx,CPUExecutionProvider,{},False,51,False,006300.png,,,,0.396495,0.493187,0.58988,18.538,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
27,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,26.215,0.685,64.7,79.9,,,,,,none,0.003,25.263,0.408,0.54,26.228,onnx,CPUExecutionProvider,{},False,41,False,006356.png,,,,0.39089,0.486216,0.581542,18.538,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
28,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,26.333,0.6547,60.6,80.1,,,,,,none,0.003,25.445,0.425,0.459,26.344,onnx,CPUExecutionProvider,{},False,12,False,006185.png,,,,0.376502,0.466877,0.557252,17.722,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
29,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,26.783,0.6547,60.6,80.1,,,,,,none,0.003,25.68,0.617,0.48,26.795,onnx,CPUExecutionProvider,{},False,20,False,006742.png,,,,0.382941,0.474862,0.566782,17.722,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
30,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,27.349,0.6547,60.6,80.1,,,,,,none,0.004,26.052,0.458,0.832,27.362,onnx,CPUExecutionProvider,{},False,18,False,007449.png,,,,0.391051,0.484917,0.578784,17.722,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
31,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,26.674,0.7052,67.3,80.2,,,,,,none,0.003,25.587,0.56,0.521,26.686,onnx,CPUExecutionProvider,{},False,39,False,006764.png,,,,0.408244,0.508744,0.609244,19.064,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
32,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,26.746,0.7052,67.3,80.2,,,,,,none,0.003,25.721,0.535,0.485,26.756,onnx,CPUExecutionProvider,{},False,16,False,006854.png,,,,0.409316,0.51008,0.610844,19.064,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
33,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,29.323,0.7052,67.3,80.2,,,,,,none,0.005,28.384,0.447,0.484,29.337,onnx,CPUExecutionProvider,{},False,16,False,006938.png,,,,0.448801,0.559285,0.669768,19.064,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
34,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,29.808,0.6952,66.0,80.1,,,,,,none,0.004,28.573,0.553,0.678,29.82,onnx,CPUExecutionProvider,{},False,52,False,006342.png,,,,0.45032,0.560667,0.671014,18.802,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
35,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,28.72,0.6952,66.0,80.1,,,,,,none,0.003,27.61,0.609,0.497,28.731,onnx,CPUExecutionProvider,{},False,15,False,006476.png,,,,0.433885,0.540205,0.646525,18.802,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
36,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,26.917,0.2005,0.0,80.2,,,,,,none,0.003,25.695,0.722,0.495,26.928,onnx,CPUExecutionProvider,{},False,25,False,006576.png,,,,0.140108,0.150907,0.161705,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
37,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,27.802,0.2005,0.0,80.2,,,,,,none,0.003,26.892,0.484,0.422,27.814,onnx,CPUExecutionProvider,{},False,9,True,006652.png,,,,0.144714,0.155868,0.167021,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
38,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,149.086,0.2005,0.0,80.2,,,,,,none,0.16,147.19,1.021,0.869,149.259,onnx,CPUExecutionProvider,{},False,13,False,007076.png,,,,0.776595,0.836448,0.896301,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
39,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,154.158,0.646,59.4,80.2,,,,,,none,0.003,152.031,0.968,1.154,154.171,onnx,CPUExecutionProvider,{},False,53,True,007070.png,,,,2.175813,2.695523,3.215233,17.484,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
40,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,153.609,0.6347,57.9,80.2,,,,,,none,0.003,151.541,0.992,1.071,153.62,onnx,CPUExecutionProvider,{},False,61,True,007436.png,,,,2.13348,2.639813,3.146145,17.184,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
41,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,154.012,0.691,65.4,80.2,,,,,,none,0.003,151.75,0.998,1.259,154.031,onnx,CPUExecutionProvider,{},False,3,False,006104.png,,,,2.31246,2.877906,3.443352,18.684,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
42,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,161.682,0.6933,65.7,80.2,,,,,,none,0.003,158.503,1.062,2.109,161.702,onnx,CPUExecutionProvider,{},False,87,False,006678.png,,,,2.43491,3.030944,3.626978,18.744,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
43,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,30.609,0.7578,74.3,80.2,,,,,,none,0.193,28.934,0.634,1.032,30.821,onnx,CPUExecutionProvider,{},False,27,False,006503.png,,,,0.503867,0.630728,0.757588,20.464,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
44,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,28.472,0.79,78.6,80.2,,,,,,none,0.005,26.705,0.793,0.963,28.498,onnx,CPUExecutionProvider,{},False,25,False,006129.png,,,,0.484274,0.607701,0.731128,21.324,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
45,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,28.535,0.79,78.6,80.2,,,,,,none,0.006,27.142,0.836,0.545,28.557,onnx,CPUExecutionProvider,{},False,17,False,006760.png,,,,0.485265,0.608944,0.732623,21.324,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
46,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,27.835,0.2005,0.0,80.2,,,,,,none,0.004,26.205,0.641,0.984,27.862,onnx,CPUExecutionProvider,{},False,27,False,007022.png,,,,0.144964,0.156137,0.16731,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
47,2,safety,heavy,0.75,thread_steady_v1,3,,SMALL,28.851,0.2005,0.0,80.2,,,,,,none,0.006,27.037,0.807,0.998,28.874,onnx,CPUExecutionProvider,{},False,41,False,006920.png,,,,0.150233,0.161812,0.173391,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
48,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,158.351,0.2005,0.0,80.2,,,,,,none,0.175,156.076,1.088,1.179,158.544,onnx,CPUExecutionProvider,{},False,30,False,006182.png,,,,0.824905,0.888481,0.952057,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
49,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,154.6,0.7195,69.2,80.2,,,,,,none,0.004,152.589,0.968,1.037,154.616,onnx,CPUExecutionProvider,{},False,11,False,007001.png,,,,2.409379,3.006351,3.603323,19.444,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
50,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,179.413,0.622,56.2,80.2,,,,,,none,0.003,177.084,1.072,1.251,179.429,onnx,CPUExecutionProvider,{},False,52,False,006917.png,,,,2.446153,3.022299,3.598444,16.844,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
51,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,150.855,0.6018,53.5,80.2,,,,,,none,0.004,148.538,0.976,1.333,150.872,onnx,CPUExecutionProvider,{},False,73,False,007430.png,,,,1.995738,2.45982,2.923903,16.304,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
52,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,150.063,0.2005,0.0,80.2,,,,,,none,0.004,147.936,0.891,1.227,150.079,onnx,CPUExecutionProvider,{},False,42,False,007148.png,,,,0.780859,0.84104,0.901222,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
53,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,148.858,0.2005,0.0,80.2,,,,,,none,0.003,146.732,0.877,1.243,148.871,onnx,CPUExecutionProvider,{},False,107,True,006908.png,,,,0.774574,0.834271,0.893968,5.604,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
54,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,152.845,0.2002,0.0,80.1,,,,,,none,0.003,150.813,0.964,1.062,152.858,onnx,CPUExecutionProvider,{},False,53,True,006362.png,,,,0.795093,0.856313,0.917533,5.602,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
55,2,safety,heavy,0.75,thread_steady_v1,3,,MEDIUM,154.42,0.628,57.0,80.2,,,,,,none,0.004,152.479,1.025,0.908,154.437,onnx,CPUExecutionProvider,{},False,6,False,006697.png,,,,2.12397,2.626044,3.128118,17.004,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
