run_idx,policy,load_profile,load_intensity,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,backend,simulated,n_detections,vru_detected,frame
3,threshold,light,0.25,SMALL,33.991,0.3588,26.8,63.1,,onnx,False,11,False,000003.png
4,threshold,light,0.25,SMALL,35.718,0.3588,26.8,63.1,,onnx,False,0,False,000004.png
5,threshold,light,0.25,SMALL,29.866,0.3183,21.4,63.1,,onnx,False,12,True,000005.png
6,threshold,light,0.25,SMALL,35.491,0.3183,21.4,63.1,,onnx,False,2,False,000006.png
7,threshold,light,0.25,SMALL,37.546,0.3183,21.4,63.1,,onnx,False,0,False,000007.png
8,threshold,light,0.25,SMALL,43.313,0.2823,16.6,63.1,,onnx,False,49,False,000008.png
9,threshold,light,0.25,SMALL,37.335,0.2823,16.6,63.1,,onnx,False,0,False,000009.png
10,threshold,light,0.25,SMALL,38.75,0.3227,22.0,63.1,,onnx,False,40,False,000010.png
11,threshold,light,0.25,SMALL,39.777,0.3227,22.0,63.1,,onnx,False,28,True,000011.png
12,threshold,light,0.25,SMALL,37.483,0.3115,20.5,63.1,,onnx,False,20,True,000012.png
13,threshold,light,0.25,SMALL,32.494,0.3115,20.5,63.1,,onnx,False,7,False,000013.png
14,threshold,light,0.25,SMALL,32.881,0.2898,17.6,63.1,,onnx,False,0,False,000014.png
15,threshold,light,0.25,SMALL,32.858,0.2898,17.6,63.1,,onnx,False,41,True,000015.png
16,threshold,light,0.25,MEDIUM,229.537,0.2898,17.6,63.1,,onnx,False,48,False,000016.png
17,threshold,light,0.25,MEDIUM,228.842,0.3925,31.2,63.4,,onnx,False,37,False,000017.png
18,threshold,light,0.25,MEDIUM,190.807,0.3543,26.1,63.4,,onnx,False,55,False,000018.png
19,threshold,light,0.25,MEDIUM,236.231,0.2927,17.9,63.4,,onnx,False,29,False,000019.png
20,threshold,light,0.25,MEDIUM,203.297,0.3257,22.3,63.4,,onnx,False,10,False,000020.png
21,threshold,light,0.25,MEDIUM,186.19,0.2785,16.0,63.4,,onnx,False,68,True,000021.png
22,threshold,light,0.25,MEDIUM,216.365,0.2785,16.0,63.4,,onnx,False,0,False,000022.png
23,threshold,light,0.25,MEDIUM,235.922,0.2812,16.4,63.3,,onnx,False,6,False,000023.png
24,threshold,light,0.25,MEDIUM,191.294,0.2995,18.8,63.4,,onnx,False,17,True,000024.png
25,threshold,light,0.25,MEDIUM,260.712,0.3513,25.7,63.4,,onnx,False,60,False,000025.png
26,threshold,light,0.25,MEDIUM,227.208,0.357,26.5,63.3,,onnx,False,10,False,000026.png
27,threshold,light,0.25,SMALL,32.803,0.336,23.7,63.3,,onnx,False,10,False,000027.png
28,threshold,light,0.25,SMALL,37.76,0.3247,22.2,63.3,,onnx,False,11,True,000028.png
29,threshold,light,0.25,SMALL,34.223,0.3247,22.2,63.3,,onnx,False,0,False,000029.png
30,threshold,light,0.25,SMALL,39.321,0.3518,25.8,63.3,,onnx,False,1,False,000030.png
31,threshold,light,0.25,SMALL,33.162,0.3518,25.8,63.3,,onnx,False,59,False,000031.png
32,threshold,light,0.25,SMALL,36.871,0.429,36.1,63.3,,onnx,False,40,False,000032.png
33,threshold,light,0.25,SMALL,34.2,0.429,36.1,63.3,,onnx,False,12,True,000033.png
34,threshold,light,0.25,SMALL,37.108,0.4612,40.4,63.3,,onnx,False,13,False,000034.png
35,threshold,light,0.25,SMALL,37.016,0.4612,40.4,63.3,,onnx,False,11,True,000035.png
36,threshold,light,0.25,SMALL,36.527,0.4612,40.4,63.3,,onnx,False,36,False,000036.png
37,threshold,light,0.25,SMALL,32.895,0.4035,32.7,63.3,,onnx,False,18,False,000037.png
38,threshold,light,0.25,SMALL,35.897,0.4035,32.7,63.3,,onnx,False,50,False,000038.png
39,threshold,light,0.25,SMALL,34.78,0.4732,42.0,63.3,,onnx,False,25,False,000039.png
40,threshold,light,0.25,SMALL,35.16,0.4732,42.0,63.3,,onnx,False,0,False,000040.png
41,threshold,light,0.25,SMALL,38.861,0.3495,25.5,63.3,,onnx,False,0,False,000041.png
42,threshold,light,0.25,SMALL,38.072,0.3495,25.5,63.3,,onnx,False,0,False,000042.png
43,threshold,light,0.25,SMALL,39.289,0.2843,16.8,63.3,,onnx,False,15,True,000043.png
44,threshold,light,0.25,SMALL,40.617,0.2843,16.8,63.3,,onnx,False,19,False,000044.png
45,threshold,light,0.25,MEDIUM,264.832,0.288,17.3,63.3,,onnx,False,49,False,000045.png
46,threshold,light,0.25,MEDIUM,231.151,0.3782,29.3,63.4,,onnx,False,36,False,000046.png
47,threshold,light,0.25,MEDIUM,215.863,0.3915,31.1,63.3,,onnx,False,70,False,000047.png
48,threshold,light,0.25,MEDIUM,226.9,0.2905,17.6,63.4,,onnx,False,73,True,000048.png
49,threshold,light,0.25,MEDIUM,230.958,0.2702,14.9,63.4,,onnx,False,135,True,000049.png
50,threshold,light,0.25,MEDIUM,195.817,0.3032,19.3,63.4,,onnx,False,41,False,000050.png
51,threshold,light,0.25,MEDIUM,229.431,0.301,19.0,63.4,,onnx,False,50,True,000051.png
52,threshold,light,0.25,SMALL,30.632,0.3495,25.5,63.3,,onnx,False,40,False,000052.png
53,threshold,light,0.25,SMALL,30.569,0.2933,18.0,63.3,,onnx,False,39,False,000053.png
54,threshold,light,0.25,SMALL,30.946,0.2933,18.0,63.3,,onnx,False,13,True,000054.png
55,threshold,light,0.25,MEDIUM,206.382,0.2933,18.0,63.3,,onnx,False,27,False,000055.png
56,threshold,light,0.25,MEDIUM,215.419,0.3968,31.8,63.3,,onnx,False,2,False,000056.png
57,threshold,light,0.25,MEDIUM,221.474,0.3712,28.4,63.3,,onnx,False,22,False,000057.png
58,threshold,light,0.25,MEDIUM,234.567,0.267,14.5,63.3,,onnx,False,67,True,000058.png
59,threshold,light,0.25,MEDIUM,195.56,0.3037,19.4,63.3,,onnx,False,38,False,000059.png
60,threshold,light,0.25,MEDIUM,205.009,0.279,16.1,63.3,,onnx,False,12,True,000060.png
61,threshold,light,0.25,MEDIUM,232.303,0.2685,14.6,63.6,,onnx,False,48,False,000061.png
62,threshold,light,0.25,MEDIUM,240.485,0.297,18.5,63.3,,onnx,False,26,False,000062.png
63,threshold,light,0.25,MEDIUM,222.088,0.3635,27.4,63.2,,onnx,False,34,True,000063.png
64,threshold,light,0.25,MEDIUM,227.489,0.2775,15.9,63.3,,onnx,False,59,False,000064.png
65,threshold,light,0.25,MEDIUM,217.533,0.3488,25.4,63.3,,onnx,False,58,True,000065.png
66,threshold,light,0.25,MEDIUM,225.617,0.2887,17.4,63.3,,onnx,False,18,False,000066.png
67,threshold,light,0.25,MEDIUM,219.122,0.306,19.7,63.3,,onnx,False,55,False,000067.png
68,threshold,light,0.25,MEDIUM,191.655,0.3,18.9,63.3,,onnx,False,94,True,000068.png
69,threshold,light,0.25,MEDIUM,224.168,0.3052,19.6,63.3,,onnx,False,10,False,000069.png
70,threshold,light,0.25,MEDIUM,218.311,0.2925,17.9,63.3,,onnx,False,49,True,000070.png
71,threshold,light,0.25,MEDIUM,196.545,0.2752,15.6,63.3,,onnx,False,12,False,000071.png
72,threshold,light,0.25,MEDIUM,200.779,0.3337,23.4,63.3,,onnx,False,30,False,000072.png
73,threshold,light,0.25,MEDIUM,213.482,0.336,23.7,63.3,,onnx,False,71,True,000073.png
74,threshold,light,0.25,SMALL,32.877,0.321,21.7,63.3,,onnx,False,47,True,000074.png
75,threshold,light,0.25,SMALL,31.376,0.3458,25.0,63.3,,onnx,False,28,False,000075.png
76,threshold,light,0.25,SMALL,32.045,0.3458,25.0,63.3,,onnx,False,56,True,000076.png
77,threshold,light,0.25,SMALL,31.325,0.3458,25.0,63.3,,onnx,False,0,False,000077.png
78,threshold,light,0.25,SMALL,31.37,0.399,32.1,63.3,,onnx,False,18,False,000078.png
79,threshold,light,0.25,SMALL,32.082,0.399,32.1,63.3,,onnx,False,35,False,000079.png
80,threshold,light,0.25,SMALL,32.847,0.3352,23.6,63.3,,onnx,False,12,False,000080.png
81,threshold,light,0.25,SMALL,40.414,0.3352,23.6,63.3,,onnx,False,10,False,000081.png
82,threshold,light,0.25,SMALL,36.397,0.3352,23.6,63.3,,onnx,False,17,False,000082.png
83,threshold,light,0.25,SMALL,37.152,0.3937,31.4,63.3,,onnx,False,41,False,000083.png
84,threshold,light,0.25,SMALL,32.688,0.3937,31.4,63.3,,onnx,False,5,False,000084.png
85,threshold,light,0.25,SMALL,32.951,0.393,31.3,63.3,,onnx,False,10,True,000085.png
86,threshold,light,0.25,SMALL,40.506,0.393,31.3,63.3,,onnx,False,22,False,000086.png
87,threshold,light,0.25,SMALL,42.921,0.3953,31.6,63.3,,onnx,False,23,True,000087.png
88,threshold,light,0.25,SMALL,38.193,0.3953,31.6,63.3,,onnx,False,15,False,000088.png
89,threshold,light,0.25,SMALL,37.689,0.3083,20.0,63.3,,onnx,False,29,False,000089.png
90,threshold,light,0.25,SMALL,37.94,0.3083,20.0,63.3,,onnx,False,10,False,000090.png
91,threshold,light,0.25,SMALL,37.543,0.306,19.7,63.3,,onnx,False,4,False,000091.png
92,threshold,light,0.25,SMALL,36.928,0.306,19.7,63.3,,onnx,False,24,False,000092.png
93,threshold,light,0.25,SMALL,37.332,0.306,19.7,63.3,,onnx,False,47,False,000093.png
94,threshold,light,0.25,SMALL,40.315,0.2978,18.6,63.3,,onnx,False,10,False,000094.png
