image,policy,policy_label,load_profile,tier,latency_ms,pressure,load_injector,load_worker_processes,backend,execution_providers,coreml_provider_options,vru_tp,vru_fp,vru_fn,obstacle_tp,obstacle_fp,obstacle_fn,frame_sha256
007040.png,threshold,Threshold,moderate,NANO,39.669,0.6476,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,07701201f6a35f4aceeb83ddd03fa4d4467dc710c764a813b51d776963674e43
006364.png,threshold,Threshold,moderate,NANO,40.615,0.6476,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,1,0,0,ee6036798a37982080d493505c20f3b871a2c0422affa9e15efeea927dc60835
006663.png,threshold,Threshold,moderate,NANO,49.474,0.6917,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,1,3,2cdb667e4ed981df5aa177198779b7a48cd4b37ac147620627e905ae3a698da2
006852.png,threshold,Threshold,moderate,NANO,39.449,0.6604,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,3,4db90b0fff591529cfacae5f2ce29d5bdd032461cb9e788ea754099c4d9b4c26
006634.png,threshold,Threshold,moderate,NANO,48.858,0.6604,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,a97aff25e14e1697b294e0aa11c7ee38964ee57839fb5dbaddcdded4f587c4f5
007269.png,threshold,Threshold,moderate,NANO,74.297,0.6682,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,c49cc690d6a94b18d4de6982c53f8100b55675a56fe25af760acf38b04149f5d
006041.png,threshold,Threshold,moderate,NANO,42.774,0.6682,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,4,3,733fa6e3b4afe1ab5f554753c128379b7619d03a5b5472f50ef9a7ce4a734c0e
006226.png,threshold,Threshold,moderate,NANO,33.494,0.6612,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,0,2,2,9daf2591a368b70ddd7f0cdd1740b6ff63a7cb617f822dec7b0257bfa21998b7
007198.png,threshold,Threshold,moderate,NANO,40.207,0.6612,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,1,1,89477b78335b0080b27c97ea6cd43df1dc018bb7b521ee767bcc2d1384e70d3a
006392.png,threshold,Threshold,moderate,NANO,64.67,0.6472,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,a18c62648b7aef3c61506466cd1adb8f88f577a5f295cce5b8a5f4915e5169bd
007243.png,threshold,Threshold,moderate,NANO,47.33,0.6478,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,3,9,30ff07ff28d42e83c81aa230bdbd05f1647518cc017a90b9a8dd2cc94e3b9210
006459.png,threshold,Threshold,moderate,NANO,44.88,0.6478,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,3371382634024cadba7b2a164a2b71b26e3f1a64f365e2d395e17b9fc22c7a19
006865.png,threshold,Threshold,moderate,NANO,48.401,0.6849,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,a6126e9e5ac45c9661fa44fcd60f41d83c0d0392a343fe6205033750f871b074
007440.png,threshold,Threshold,moderate,NANO,39.31,0.6485,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,1,7,8dd1251e0751ad6f7e651a192e51f881c2d40a5b2cb4a051c9a89a057a99a92c
006485.png,threshold,Threshold,moderate,NANO,39.5,0.6485,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,0,59b1a65c8300be362b31341b305d714de198a66d75cc7365251b0a39d3d1ab7c
006876.png,threshold,Threshold,moderate,NANO,44.946,0.6367,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,d68dcd7b9184336e090dad50132f2ab8e823463fd02f0e3a4561fd264706371b
007112.png,threshold,Threshold,moderate,NANO,68.613,0.6367,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,75cdb034327b7c23cf25a722f7c18e473644f45c2adfae8809acec45d4c0bcc9
006822.png,threshold,Threshold,moderate,NANO,37.969,0.6542,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,0,4,4,2,a03c333cfacb6f42a3daa6276ad3dda6d8cd7a5d7b229d6a8f461aaa8b37d462
006880.png,threshold,Threshold,moderate,NANO,47.353,0.7088,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,1,fac36179f2f2888763fc4ebe55a03c77c8f27debc8b4f06d682933aedd7cff83
006695.png,threshold,Threshold,moderate,NANO,40.314,0.7088,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,2,4,0,4,9d1d8c4bb93a2a646509eb8af5f960d1c388749157768d6114c5b8787053ceb1
006036.png,threshold,Threshold,moderate,NANO,40.913,0.6794,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,2,2,8aead74fbe0850b92621219a5bc56e56e6e88e306e40bf65ab7654419bca676b
007219.png,threshold,Threshold,moderate,NANO,40.355,0.6794,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,d1fd8a451214f8d18cd59e2cf439f5f1ea7bcb79216dae90d7c4dc4e7ed40e68
007132.png,threshold,Threshold,moderate,NANO,42.795,0.6674,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,5,0,4,5b4734ac823d41ef34536a55ec4d9f7c500fcc72cb670ed129b826ebb7395545
006765.png,threshold,Threshold,moderate,NANO,49.681,0.6604,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,3,5,2,3,57d60d4b988ec984b38fd5094c943f2b5a0b36338cb633485d3e96a1db50faad
006826.png,threshold,Threshold,moderate,NANO,40.037,0.6604,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,45debddfc19e1368d574eb37a4e0731e3e288c055edb259dd4fceb746fa1c3c0
007045.png,threshold,Threshold,moderate,NANO,44.979,0.6542,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,3,3,0,1,f810519bc5c62ab5226637a67899a28adab070e5fc66d1a82950f28b301ec484
006759.png,threshold,Threshold,moderate,NANO,41.724,0.6542,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,81fac375edbe7ecb154492cbcb634e5f8a4ceaf93ebba71ed786366d50562bab
006655.png,threshold,Threshold,moderate,NANO,47.864,0.6488,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,6,eadcb49e8b65f179bdc4f3aadaf0bc98994659a837c9f49ac26cf0d1089d41c1
006807.png,threshold,Threshold,moderate,NANO,51.563,0.6488,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,465daebf13df83ba30c53c668faffb048137f85b1392b799085af753466ff607
007452.png,threshold,Threshold,moderate,NANO,47.496,0.6523,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,1,1,2,0,1,df5ced007b09ed9038d60df254e4a2a80b5227669d7b5780fb206fe7487f8d5a
007364.png,threshold,Threshold,moderate,NANO,48.49,0.6607,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,1,4,83c43beb451372af0e093a820965fef4b5a635a88db22890cdf71e1f91b83da2
007217.png,threshold,Threshold,moderate,NANO,61.072,0.6607,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,1,5266731011789ace3989bdc227a91f5cb6549d023cdcee923904ade546f15150
006837.png,threshold,Threshold,moderate,NANO,47.478,0.6607,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,2,1,0,2,fd1c5708b545946134c01c1d751f47b7807533ef816866255e97a32ab6d0b9dc
006540.png,threshold,Threshold,moderate,NANO,60.225,0.6614,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,2,60b67259c89effb367473b1661868d8674827a8a26868f6e2a4d641f387e2b9e
006887.png,threshold,Threshold,moderate,NANO,44.068,0.6614,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,0,0,3,a94b8ad653a421a9e2fb6bf3495590bfdc0c857103221d402fa78a1d34b102fa
006873.png,threshold,Threshold,moderate,NANO,38.066,0.7027,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,0,0,0,405d0fba8a74888af49f8c17f161c641d3bfa6136a7c0ca2cb16e84923b2284f
006598.png,threshold,Threshold,moderate,NANO,53.826,0.7027,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,6,0,5,b51f7fb76fb9b13d9c6c272c5ad5a179aeb25f91806eeffa14b30477032a7bf8
006604.png,threshold,Threshold,moderate,NANO,35.165,0.6537,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,1,1,0,0,3,82f40adef4b6d0e0a16a7d695f297f4868c91a2bedcca3d60bed80fe7459dfa8
007356.png,threshold,Threshold,moderate,NANO,36.673,0.6558,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,4,74b4945f3ab8b4042bc5b177f2b008235591634709c301033e0bb90dd8c27891
006888.png,threshold,Threshold,moderate,NANO,34.235,0.6558,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,1,b26611b040fdf98c2edf798e3f54cbf2a307da8bfaaa0cb6cc1ec7bfd8e39d97
006338.png,threshold,Threshold,moderate,NANO,46.96,0.6495,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,5,4,3098446153186409f2938f612e33da03e8a773803a7bcd61d29cbd4331d51429
006572.png,threshold,Threshold,moderate,NANO,46.879,0.6495,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,2,0,0,506542d6d1f37b5a9d570cb62ae39f30b2faa33f38a73a58ec615422800235c1
007231.png,threshold,Threshold,moderate,NANO,37.876,0.6372,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,dcd26b619911b6a65b966563a6f9ab8be017e4882fbdb187959bfd823e5d8822
006811.png,threshold,Threshold,moderate,NANO,39.095,0.6372,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,1,a059a3e48dddc2787be01bd073f304cc4d5fa2f5957e0db03c36459b410eaf62
006102.png,threshold,Threshold,moderate,NANO,44.505,0.6497,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,0,3,1,2,77de79f08279b16045166f1c340b5d9687d0dd732276af4f2b0bf63c0462944b
006347.png,threshold,Threshold,moderate,NANO,49.771,0.6497,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,0,4d98e52e8bbc926a72bcfff9512bf13508868906074369e4717edc5031494041
006558.png,threshold,Threshold,moderate,NANO,37.598,0.654,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,0,ee13229c847ddadd73c2b5ccd90565b3ecfde3d2d9d924debe3d99c79dc78e2b
007459.png,threshold,Threshold,moderate,NANO,39.706,0.6546,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,2,3,f51d77fffd2d30cc88b88e644f38e732b34a61b1246f97b62ed1f53b89651d95
006855.png,threshold,Threshold,moderate,NANO,36.079,0.6546,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,3,d7fa8372d8c3b1fd6592b13ceeeb3620ba7579758816d23b974c8e9c4c7e1b3c
006439.png,threshold,Threshold,moderate,NANO,51.298,0.6567,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,3,0,0,0,4,7fe19550854afdcbb819368d8fcabe785621826d6d0399b6bf69ccd005c1ef94
007266.png,threshold,Threshold,moderate,NANO,54.905,0.6567,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,4,c773a85f7a14cd457c97a1987f18ece8167680f2ac218a5855c02cf42ceb1b19
006939.png,threshold,Threshold,moderate,NANO,45.418,0.6372,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,1,1,7f8038332d521ea34b3933ebcea5d62a688b1653f0903ad09d87fffcb87422c0
006998.png,threshold,Threshold,moderate,NANO,37.304,0.7148,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,3,5a4d4dbaead0640754b2eb0dc8594f85e0ff7c794c8fa1e025e136dbadbe02a3
007256.png,threshold,Threshold,moderate,NANO,40.298,0.7148,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,7,0,5,69b965801fcd164ffe818044e1c6860a68647164071a692a940e20666dfdf625
007289.png,threshold,Threshold,moderate,NANO,57.164,0.6532,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,0,0,13,1a2094ef14d942da3655f8a20bc273870ab258115e9ebb7a8ef8988a67f68b06
006753.png,threshold,Threshold,moderate,NANO,53.515,0.6532,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,6,4,85b074c6b8656ad18c36c49c18ffcb9db73be7a3bf5594834b9e2baf4f1f9e6e
006915.png,threshold,Threshold,moderate,NANO,59.315,0.6386,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,1,135b2790387a061a182c140a37380c144908c352e779d88384eadb966b2ad5f2
006646.png,threshold,Threshold,moderate,NANO,66.515,0.6546,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,2,bd3e3faef51b3515126ff1c0a9ecf981d79b245e0985c4a145abe716961a54f6
006981.png,threshold,Threshold,moderate,NANO,41.952,0.6386,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,98e6f74d72a205401fae0d4805311f18050568de48516f5c79a0ee4c36ef214d
006809.png,threshold,Threshold,moderate,NANO,51.5,0.6386,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,1,1,0,c97cad65201a69c47582e5502942b433284c2d41d2e81cd0d28c3d58fc86e2db
006494.png,threshold,Threshold,moderate,NANO,43.451,0.6497,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,3,2,97a9a1cd2e13540ae3817ad4145fc6aa589aa556771f09cc40aa7c9c92eb5c64
006752.png,threshold,Threshold,moderate,NANO,40.298,0.6497,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,3,5,1,2,beaf648db1657266d2bf1edd3807751dfd87632a93ece0e1dafb4e66f2239287
006098.png,threshold,Threshold,moderate,NANO,32.173,0.6491,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,2,bc9e63c18309baf3acce50f6fcd267b316fcf391d605838bcb148adb0efefaee
006863.png,threshold,Threshold,moderate,NANO,31.988,0.6491,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,1,0,3,0,2,7c9ccdbbb271857ccded22cfd3241496a4697ee14a780f60dc6cc1a69e2a8549
006518.png,threshold,Threshold,moderate,NANO,38.122,0.6449,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,d3d8cebfa0d784a31245a6e2d1310c6c1d7eeaa2832d0689130275ff45498c5a
006898.png,threshold,Threshold,moderate,NANO,31.273,0.6449,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,fe41ca22d04b89253182d648c964adda57e65faa3a112b112379a9c81e701ba4
006900.png,threshold,Threshold,moderate,NANO,40.604,0.6561,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,8cf52188e4b65642545e54b5e145d5fe359df7dc7896afe6cd8df54a43969db4
007030.png,threshold,Threshold,moderate,NANO,41.239,0.6561,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,3,1,940a99d5bf3e131c033eaf8659cfa7cc25a9735ba743cb1c6191cccbc0e19d12
006218.png,threshold,Threshold,moderate,NANO,45.233,0.6491,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,045c6df6f02c6ba041911bfb9b812b98c040833a1a61f7161a10b9e61093e80d
007344.png,threshold,Threshold,moderate,NANO,40.255,0.6491,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,0,0,0,94a8338784efe53f5a74b354fe1b7fdbce8382932ea0f65d76db20e839443bd1
006489.png,threshold,Threshold,moderate,NANO,36.862,0.7032,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,6,1,6,d2a17cb319787e66bab6ce06f9cd4a8c6c3a7c5a8a7595e9a058f8468ce25fc5
006990.png,threshold,Threshold,moderate,NANO,34.128,0.7032,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,1,3,c27183bcdff3900d3f123f2be7cde830987ed369103c648185c0ecd4056744cc
007376.png,threshold,Threshold,moderate,NANO,36.758,0.6668,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,1,4,dd751085b628bd3c54fb80b6872d682a75cb25eb1aea16c47c14d6dabcb88940
006818.png,threshold,Threshold,moderate,NANO,32.347,0.6668,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,1,2,2,0,0,f462d1d0c4f89ee13e050771423cdfc056ac101fb168651acfbddb76bdb096d1
006841.png,threshold,Threshold,moderate,NANO,35.918,0.6514,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,3,544069bc0f67e0838df1ae930b1080716ef53eefbab264b6eeeda75c283f31e3
007081.png,threshold,Threshold,moderate,NANO,53.903,0.6514,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,7,1,2,9140e7ef2a3e800b3675d1770b5023f6256ea0959b62c5873d9b11f0520701dc
006953.png,threshold,Threshold,moderate,NANO,40.614,0.6542,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,4,4,83e7d1450c01afae7e2f7dc78c0fb9cf14a0880a52ed77bd09d239a8d14f4bc0
006748.png,threshold,Threshold,moderate,NANO,42.614,0.6612,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,1,1,bca863b196c27ee9f872ddc7faec4164654aa9d6be8d259d31e235ef57b757a5
007306.png,threshold,Threshold,moderate,NANO,43.195,0.6612,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,1,dd7f2ce51c5008ebde7ab25598b5b4ab93c7d3cd84dee1b0a1ed57a4e1eb994d
006028.png,threshold,Threshold,moderate,NANO,35.913,0.6395,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,2,1,5864bf97176c1c4cd56d6350ca364cdc222aa5e4660385acadc8c559420908fe
006492.png,threshold,Threshold,moderate,NANO,50.719,0.6395,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,2,1,2,666061aa233eea34d0a092cd0a2dc2e7a7a5326794657c3c139256be5a1fa795
006486.png,threshold,Threshold,moderate,NANO,37.827,0.6591,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},2,0,0,0,0,0,96fc5ca69eddd88c07754ca472dfb09e80921e9951a07f0ce3993d5678267135
007276.png,threshold,Threshold,moderate,NANO,39.981,0.6591,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,6ad3b8da58be67524365c37929f9f0a8bcf4feefad92eefbacfb993e9c2ab4a2
007260.png,threshold,Threshold,moderate,NANO,35.76,0.6168,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,1,3,3,1,4,3f4934a13d9a0254a086836e7c8b3817643e0a770b3f37e7dcc9ff1af7b9b069
006277.png,threshold,Threshold,moderate,NANO,38.741,0.6168,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,0,0,0,1f9e56d3493125ce4b9d05a58408a4db1173c8e0de7475e6c7dc304f3c4b55a3
006733.png,threshold,Threshold,moderate,NANO,31.987,0.6063,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,3,6,cbf9341e5a5c31e51c98927359f0fd632efbdb579c09bf8cf7ad777feb6cdcc5
006735.png,threshold,Threshold,moderate,NANO,34.212,0.6063,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,2,22fe52815852e5edaed661ce77587b4497e10230c2c9573ddb2d9dafcca79d16
006672.png,threshold,Threshold,moderate,NANO,32.73,0.6063,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,5,2,56ef2946ee2b371111f97da9d004781ebbef8d2cbb9118ad57303fbd43affdd1
006275.png,threshold,Threshold,moderate,NANO,35.475,0.6063,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,1,ef8b4f9bf2e766680ea8a2cee3500843e0898daf909692635bc101d02276e428
006045.png,threshold,Threshold,moderate,NANO,40.862,0.6784,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,4,53982b78e0188c5877f3965be9a7166b2a701128ef3366a880e093a3722bc377
007318.png,threshold,Threshold,moderate,NANO,42.994,0.6784,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},3,0,4,0,0,0,833654b2cc766a9232a95ea25d0cbd4766ecd938564cbdaa301be22687ee917d
006642.png,threshold,Threshold,moderate,NANO,36.571,0.5986,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,4,0,5,83a9bbf0919622e65a87ddbc054799a2747bf22899de6a6ce6782d3744b78d3e
007118.png,threshold,Threshold,moderate,NANO,43.977,0.5986,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,2,0,0,0,c8da14a9bb0869ee0f20a933f901db0f414acdf3150f6203a280a1b3612369ac
007442.png,threshold,Threshold,moderate,SMALL,146.292,0.5972,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,6,0,1,fc663da0c2fe707a5d2f8ddf9f4e8625a6c42d7947707c2343a6c5da5aa8d5b3
006106.png,threshold,Threshold,moderate,SMALL,136.731,0.6147,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,7,4,2,bef47b6e982c0a1fcb98fad5c7b170def000abb41ae559cca0996f2a3699c332
006919.png,threshold,Threshold,moderate,SMALL,131.962,0.5986,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,1,2,2,0,0,99e874925e800c5f96be3ab26bf771295aa081e5ca84c0cb5b3250f7a1b48792
006606.png,threshold,Threshold,moderate,SMALL,149.984,0.6287,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,290649bbf90c30d33d569d3fdb289245348bd8d8740f74c55458dcc37ac3c01f
006421.png,threshold,Threshold,moderate,SMALL,158.87,0.6182,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,1,0,2,0,3,aa19c8314cf8ea8113af57bdec76b07d7fc7818598bd91f81226bc6534880e29
006658.png,threshold,Threshold,moderate,NANO,37.864,0.7015,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,3,2,da05dec17ccfe64843499c1c8cc87b1e1cee689db8da9818a4eb095273a257db
006112.png,threshold,Threshold,moderate,NANO,34.566,0.7015,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,e89195ab6b00097b91afec98f6c2dcee90a9b15f65411adbaec640a4dc712582
006288.png,threshold,Threshold,moderate,NANO,40.088,0.5881,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,c81459f50ab233bf1b88a517589a9022ab84c086be5b79625a9c0802bf5395f5
006626.png,threshold,Threshold,moderate,NANO,38.136,0.5881,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,e0222fc00cd8db6be2d8f47f2a9230de214ae15b22022741f82bd875426b1147
006409.png,threshold,Threshold,moderate,NANO,42.213,0.6063,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,3,3,a9d74907fd8da8ea3d452a545576959231c240cdc757e408f4700985663a4b96
006930.png,threshold,Threshold,moderate,NANO,36.571,0.6133,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,8dde69fb927a20ca969cd2912debc43b020cd603361b882e3eb268972444f34f
007262.png,threshold,Threshold,moderate,NANO,41.15,0.6133,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,df83971097e81cbcf8756f03ba55de2f71f124e6396589c118dcba3ab8e0178a
006828.png,threshold,Threshold,moderate,NANO,36.064,0.5838,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},2,3,6,0,0,0,79e78fefa71c35de5cdd28aa05f0ceb24d63d61040e90bfcaf011480734a47f4
006292.png,threshold,Threshold,moderate,NANO,35.794,0.5838,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,185d91adbc0b20c5b44004638bf706fe2e60d7092a6a7be5b218a7166ecbd97b
006561.png,threshold,Threshold,moderate,SMALL,148.618,0.5958,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,0,8897c2b8f095f5c22b722f6a6b9d89c02e6fb132226dd2e9001448cc40015651
007131.png,threshold,Threshold,moderate,SMALL,142.442,0.6063,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,1,4,dbdef91986ff962dbeef6bc510421e197e7235a172e1f994c71b78cbfefabe86
006451.png,threshold,Threshold,moderate,SMALL,150.498,0.6252,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,28cb28d5d43a06ea23ffc9f4a4eee10a985b065e9a829abf179dad0ce028e065
006283.png,threshold,Threshold,moderate,NANO,33.917,0.7015,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,7397cc857a9e906e1d0b68d65b86b9955fe1bbb7df5d754bff891d28ec55ff79
007106.png,threshold,Threshold,moderate,NANO,31.155,0.7015,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,36cf9b4d011945f651dab32198e460afb203dac13765003ce430ccfd1fc22244
006654.png,threshold,Threshold,moderate,NANO,36.465,0.7015,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,2,2,2f3801dd131216762a937c44c968dd906fbd1b3ce6f8db41316cd274dcf34164
007034.png,threshold,Threshold,moderate,NANO,45.995,0.6014,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,2,1,2,861c98192c57d50bc3b29331dbfac354f266e341444b32885c1fa330de8e7ee1
006251.png,threshold,Threshold,moderate,NANO,37.517,0.6034,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,8,3,6,65773b77500699dd9bd38a41b4934fc228cf4a8ea515b256f1923a389495a5b6
006580.png,threshold,Threshold,moderate,SMALL,183.148,0.6034,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,7006a55759c1b7ccf97d6648cdafca267d355f1990892cad6e565ff497da3b3b
006962.png,threshold,Threshold,moderate,SMALL,140.591,0.6189,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,2,1,0,1,8c3f84fffc32d4907308b4a6f4c028b0f7c73d24b6a1a3ad00632d9fc227b5d8
006886.png,threshold,Threshold,moderate,SMALL,133.985,0.6238,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,2,5,0,3,38ad345e014c70a20a0b162d08251bbe890dabcdf93e83b33752c055835ae88f
006012.png,threshold,Threshold,moderate,NANO,30.886,0.6077,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,d20c86e73e24055bb887d3c654b562a35355aa751d2fd338be622a871816ed29
006805.png,threshold,Threshold,moderate,NANO,44.827,0.6077,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,6,1,3,0f67eb21df91e5f0aad16b24dfc45b8e8540e2a5e65be7e536eaa230d15dab83
006328.png,threshold,Threshold,moderate,NANO,33.026,0.6147,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,1,1,6,549643952e94616519437def97dedeeea84e6c6435fc3b650c22cfafa26a090e
